,country,year,month,total_generation_cv_mean_extreme,wind_generation_cv_mean_extreme,solar_generation_cv_mean_extreme,water_generation_cv_mean_extreme,traiding_share_mean_extreme,renew_share,solar_share,wind_share,water_share,days_extreme,total_generation_cv_mean_normal,wind_generation_cv_mean_normal,solar_generation_cv_mean_normal,water_generation_cv_mean_normal,traiding_share_mean_normal,renew_share_mean_normal,solar_share_mean_normal,wind_share_mean_normal,water_share_mean_normal,days_normal,event_type,solar_generation_cv_mean_delta,wind_generation_cv_mean_delta,water_generation_cv_mean_delta,total_generation_cv_mean_delta,traiding_share_delta
50,FI,2022,7,6.607885265866279,3.4939689224523356,0.0,7.552327879100986,4.7248101770361135,50.873108265424925,0.17462165308498254,38.53317811408615,0.0,7,6.193704122621722,5.2517514773774385,0.0,6.8430813151407826,4.439010490921278,50.87310826542492,0.17462165308498254,38.53317811408615,0.0,24,low_soil,0.0,-1.757782554925103,0.7092465639602032,0.4141811432445568,0.2857996861148351
51,FI,2022,10,6.009327536537591,5.295469165691428,0.0,5.045084144605195,5.193381405934637,50.87310826542492,0.17462165308498254,38.53317811408615,0.0,6,7.595699199949686,6.785003258688683,0.0,4.073191047947493,5.495911780292002,50.87310826542492,0.17462165308498254,38.53317811408615,0.0,25,low_soil,0.0,-1.4895340929972543,0.971893096657702,-1.5863716634120948,-0.3025303743573655
52,FI,2023,6,6.896597939088323,3.1575078728810673,3.4488037858832334,5.452975324914809,6.530194787156533,57.352143244709715,0.2712967986977754,44.60119370591428,0.0,6,5.9650974560766175,7.736793484376581,2.7556111736419404,4.291545192943466,7.732448342062753,57.352143244709715,0.2712967986977754,44.60119370591428,0.0,24,low_soil,0.693192612241293,-4.579285611495514,1.1614301319713434,0.931500483011706,-1.2022535549062203
53,FI,2023,11,8.316468163002066,7.483387884459266,0.10821405490069003,3.0364622173472013,6.521568852049796,57.352143244709715,0.2712967986977754,44.60119370591428,0.0,3,6.204548651746398,5.398383314707085,0.2516644853772398,3.0809073723107354,4.7632791566197135,57.35214324470972,0.2712967986977754,44.60119370591428,0.0,27,low_soil,-0.14345043047654976,2.085004569752181,-0.04444515496353407,2.1119195112556675,1.7582896954300828
54,FI,2023,12,7.8253588439574635,5.890456801384432,0.06589766164713784,3.55282006246537,4.924290177441791,57.352143244709715,0.2712967986977754,44.60119370591428,0.0,19,4.963458536135379,2.7339874611003125,0.08004410799088048,2.8382843822025645,2.7164705198171784,57.352143244709715,0.2712967986977754,44.60119370591428,0.0,12,low_soil,-0.014146446343742639,3.1564693402841195,0.7145356802628053,2.8619003078220846,2.2078196576246127
55,FI,2024,1,7.2516894300378505,7.138853809097887,0.16296165280045696,2.8073981875226335,5.674841674989752,63.039309683604976,7.238734419942474,44.72674976030681,0.0,19,5.712461845805737,6.303732779678388,0.12522510231113396,2.779872647160905,4.173035411202687,63.03930968360498,7.238734419942474,44.72674976030681,0.0,12,low_soil,0.037736550489323006,0.8351210294194988,0.027525540361728495,1.5392275842321137,1.5018062637870653
56,FI,2024,2,7.816014429814312,8.071295359116911,0.4841679137175386,2.5865322068163015,6.483540245054656,63.03930968360498,7.238734419942473,44.72674976030681,0.0,18,6.733693201403738,6.193522495222231,0.44628564556140166,2.5633117670312617,4.019389611278443,63.03930968360498,7.238734419942474,44.72674976030681,0.0,11,low_soil,0.03788226815613693,1.8777728638946805,0.023220439785039737,1.0823212284105743,2.464150633776213
57,FI,2024,3,8.287443763283434,7.601402719479516,1.2743328437701282,3.4892633630165486,6.167767560951445,63.039309683604976,7.238734419942474,44.72674976030681,0.0,19,7.9595838412076425,7.747971807350822,1.7131750305425826,3.5854914884697346,8.286315564515725,63.03930968360498,7.238734419942474,44.72674976030681,0.0,12,low_soil,-0.43884218677245435,-0.14656908787130618,-0.09622812545318604,0.32785992207579184,-2.11854800356428
58,FI,2024,4,8.138652039314737,9.064328593916425,1.8296454868163197,3.395386297759263,7.346814915720722,63.03930968360498,7.238734419942474,44.72674976030681,0.0,7,7.2734254222007,8.353673538384015,2.3839577326343653,3.183051922857572,8.626221861069503,63.039309683604976,7.238734419942474,44.72674976030681,0.0,23,low_soil,-0.5543122458180456,0.7106550555324098,0.21233437490169083,0.865226617114037,-1.2794069453487813
59,FI,2024,11,7.446067102937828,8.2457689515953,0.24916292672668694,2.6702106503731544,5.611655969492702,63.03930968360498,7.238734419942474,44.72674976030681,0.0,15,7.960940117364215,8.228858074184199,0.33325325261582667,3.1503157177261722,5.688146867726249,63.03930968360498,7.238734419942474,44.72674976030681,0.0,15,low_soil,-0.08409032588913973,0.01691087741110131,-0.48010506735301783,-0.5148730144263869,-0.07649089823354682
60,PL,2019,1,9.2137689788776,2.682949105323401,0.0,0.8546468639119945,3.8315859844620923,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,14,8.26743214045396,1.993654137007743,0.0,0.6410414131128352,4.679806536176778,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,17,low_soil,0.0,0.689294968315658,0.21360545079915927,0.9463368384236386,-0.8482205517146855
61,PL,2019,2,7.020850423914155,2.705652456902204,0.0,0.8740054999170495,4.539118306305484,29.450800915331815,7.94050343249428,15.034324942791761,4.462242562929062,10,8.717876375335994,4.023483480943086,0.0,0.9075974109239167,4.282829466305503,29.450800915331815,7.94050343249428,15.034324942791763,4.462242562929062,18,low_soil,0.0,-1.3178310240408821,-0.0335919110068672,-1.697025951421839,0.2562888399999812
62,PL,2019,3,8.523149900618524,3.3041773720244394,0.0,1.2889812815808293,4.212227591392115,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,7,7.678535107227848,4.068527551457145,0.0,1.3257258583528129,4.137364986507611,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,24,low_soil,0.0,-0.7643501794327059,-0.03674457677198362,0.8446147933906758,0.0748626048845038
63,PL,2019,4,8.66664756871413,3.4087782372124975,0.0,1.1592442022655203,3.619845431141567,29.45080091533181,7.940503432494281,15.034324942791763,4.462242562929062,11,8.190976150012428,2.8223948543445934,0.0,1.1488825085677585,3.8783105954808983,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,19,low_soil,0.0,0.5863833828679041,0.010361693697761742,0.47567141870170104,-0.2584651643393312
64,PL,2019,7,9.946025795959732,2.7072155656996797,0.0,0.9845418516286216,4.477027492361254,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,7,10.108322746152039,2.384378236677943,0.0,0.7442847605436249,3.984514112456829,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,24,low_soil,0.0,0.3228373290217368,0.2402570910849967,-0.1622969501923066,0.49251337990442456
65,PL,2019,8,10.399171939737032,2.746692527581613,0.0,0.8652713181536436,3.1441343149981975,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,17,10.173298061155778,2.0249715379576454,0.0,0.7288329444008311,2.642066312416497,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,14,low_soil,0.0,0.7217209896239676,0.13643837375281243,0.22587387858125396,0.5020680025817006
66,PL,2019,9,9.90040121284624,2.7847366805094547,0.0,0.763486133720847,4.717765878421245,29.450800915331815,7.94050343249428,15.034324942791763,4.462242562929062,9,10.248358992356167,2.972413879951567,0.0,0.9140640042818579,3.482066820050557,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,21,low_soil,0.0,-0.18767719944211247,-0.1505778705610109,-0.347957779509926,1.2356990583706882
67,PL,2020,1,7.728527581210633,2.899346747512198,0.0,1.3116355437343628,5.856036532152819,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,5,9.972536589941116,3.1130029108265087,0.0,1.1095173409568806,3.53784900361655,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,26,low_soil,0.0,-0.2136561633143108,0.20211820277748216,-2.244009008730483,2.318187528536269
68,PL,2020,2,8.880041669824262,3.8794524250782567,0.0,1.4702872246608976,3.650970525455417,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,4,8.674947052855662,4.0415932943928246,0.0,1.302078850068487,3.620334093785069,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,25,low_soil,0.0,-0.16214086931456784,0.16820837459241056,0.20509461696859965,0.030636431670347797
69,PL,2020,3,7.994133857281994,4.026503585593703,0.0,1.266187479544402,4.353925783007662,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,3,7.547130724274726,3.7070948209809935,0.0,1.1983176454831987,5.216105845828357,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,28,low_soil,0.0,0.31940876461270973,0.06786983406120317,0.4470031330072688,-0.8621800628206957
70,PL,2020,4,8.282729912738407,2.996334518849012,2.456721367172745,1.0764007737442582,5.307026637744842,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,7,7.602315956168674,4.1923159292519925,1.7710555572460986,1.0262253826678478,4.857501090855821,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,23,low_soil,0.6856658099266464,-1.1959814104029807,0.05017539107641045,0.6804139565697334,0.4495255468890216
71,PL,2020,5,8.548025630291557,2.8542540749952137,2.411565072000253,1.1104147363589667,5.676802641016424,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,10,9.059490605549554,3.3384260921327833,2.5689882874171843,1.2004543127143172,5.405194490266671,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,21,low_soil,-0.1574232154169315,-0.48417201713756963,-0.09003957635535054,-0.5114649752579972,0.27160815074975364
72,PL,2022,3,6.621021143871075,4.251458737610492,7.71246944108692,1.1852987802966246,3.9128280397568225,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,9,7.638306494646399,2.6503070851520487,6.87793616127832,1.2290645055207792,2.8739214306148146,44.77537437603994,24.309484193011652,15.940099833610647,3.427620632279534,22,low_soil,0.8345332798086007,1.6011516524584435,-0.04376572522415456,-1.0172853507753246,1.0389066091420078
73,PL,2022,5,8.35162828269398,6.750521192891325,9.417628180945497,1.4087360411115706,5.625888677807416,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,4,8.770564655972722,4.478387474140036,9.998726985229114,1.4283953474893631,3.46186341934331,44.775374376039935,24.30948419301165,15.940099833610649,3.427620632279534,27,low_soil,-0.5810988042836165,2.272133718751289,-0.019659306377792563,-0.41893637327874167,2.164025258464106
74,PL,2022,6,9.737707301246544,4.1727067599402865,11.677405296021412,1.6777398509324624,3.9445762681238006,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534,13,9.268817289500591,3.0094109216572216,10.944891685293483,1.5530684466759501,3.7580454827628715,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,17,low_soil,0.7325136107279295,1.163295838283065,0.12467140425651224,0.46889001174595357,0.18653078536092904
75,PL,2022,12,10.301208043191114,2.011464651743323,1.154603480379471,0.8560012683711247,1.8544443098232528,44.77537437603994,24.30948419301165,15.940099833610649,3.4276206322795337,5,10.049708725567244,3.115533750024668,1.983741016799975,1.3186093000946693,2.5463802944588654,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534,26,low_soil,-0.829137536420504,-1.1040690982813448,-0.4626080317235446,0.25149931762386935,-0.6919359846356126
76,PL,2023,7,17.072360352811668,5.282752572262465,17.17063988026318,1.8905796382790512,6.467652334666515,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,5,16.364157637280066,4.245726222988612,17.838581519697165,2.170934173685226,5.653386141225605,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,26,low_soil,-0.6679416394339839,1.0370263492738534,-0.28035453540617494,0.708202715531602,0.8142661934409103
77,PL,2023,10,12.433518825641489,6.912708596160446,10.996382605523687,1.613981856887124,4.383859653957504,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,18,11.215865035358702,4.538313703443662,5.805144520495156,1.5371862239330716,3.9549694437140124,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,13,low_soil,5.191238085028531,2.3743948927167837,0.07679563295405245,1.217653790282787,0.42889021024349194
78,PL,2024,5,17.106698289115506,3.629553554085182,23.508693104504154,1.5972925003648188,6.687395190514616,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,5,15.282440015248708,4.911215179704774,22.206836042675533,1.7705573515653437,5.263475295582672,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,26,low_soil,1.3018570618286205,-1.2816616256195918,-0.17326485120052482,1.824258273866798,1.4239198949319443
79,PL,2024,6,15.833883068544663,5.284360369178394,20.72350340554522,1.030416184388417,8.490090735148296,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,3,16.247627136451097,3.826806052439904,19.682896471692356,1.380219180769072,6.439809435119339,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,27,low_soil,1.0406069338528638,1.4575543167384901,-0.34980299638065504,-0.4137440679064337,2.0502813000289573
80,PL,2024,7,17.399767817028817,3.4569734860590153,22.579501412635047,1.4000914570064087,7.7330125617584216,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,5,16.328601674008457,4.001304975499284,20.397807558446445,1.3313960722427551,7.024298050294099,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,26,low_soil,2.1816938541886017,-0.5443314894402689,0.06869538476365356,1.0711661430203598,0.708714511464323
81,PL,2024,9,13.802473508456885,6.7596385842189965,20.474554010627173,1.3431510419688872,6.590914064395726,50.75115275918489,30.834448906738064,15.915513907481776,2.9599881005503494,9,14.358240835028798,5.294976412620727,16.19292457636982,1.1258155337030877,6.92398150316269,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,21,low_soil,4.281629434257354,1.4646621715982695,0.2173355082657995,-0.5557673265719139,-0.3330674387669639
82,PL,2024,11,10.720518527066002,3.1103894674477983,6.010979971440673,1.0070052802416183,4.7666592223203805,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,17,9.942139790698715,4.696385251554351,3.9648435284040535,0.9932232189957849,4.304987254214582,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,13,low_soil,2.046136443036619,-1.5859957841065526,0.013782061245833366,0.7783787363672872,0.46167196810579814
83,PL,2024,12,10.473393529318793,4.729847968731397,3.1881172490057197,1.1023903929897996,3.5011029105641747,50.75115275918489,30.83444890673806,15.915513907481776,2.95998810055035,14,9.335663674291524,3.71441178365349,3.809136469188119,1.1380293996550128,3.9985325853249494,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,17,low_soil,-0.6210192201823994,1.015436185077907,-0.035639006665213246,1.1377298550272688,-0.4974296747607747
0,CZ,2019,4,10.143340934713747,0.46861511364231306,5.985964726853997,3.574500720676524,5.753653975265588,26.48425400103252,10.583376355188435,1.755291688177594,9.91223541559112,3,8.041162632724651,0.2846787277972024,5.526360190366863,3.34618919388438,5.276610739582903,26.48425400103252,10.583376355188435,1.7552916881775942,9.91223541559112,27,high_heat,0.4596045364871335,0.18393638584511068,0.22831152679214384,2.1021783019890954,0.47704323568268503
1,CZ,2019,7,9.723949416249903,0.26502236034849797,7.5076169167348645,3.0162114794762735,5.233503455750488,26.48425400103252,10.583376355188435,1.755291688177594,9.91223541559112,3,8.222489751456793,0.24389761128419604,5.929456551871271,3.1482714351823122,5.617372701680152,26.48425400103252,10.583376355188435,1.7552916881775942,9.912235415591121,28,high_heat,1.5781603648635931,0.021124749064301923,-0.13205995570603868,1.50145966479311,-0.383869245929664
2,CZ,2019,12,9.882836004187578,0.33099218074202436,1.1410042598023002,2.9788166812958625,5.4666804367236494,26.48425400103252,10.583376355188435,1.7552916881775942,9.91223541559112,4,7.870784021697913,0.35854811429575895,1.3436293384418732,3.1812036366213636,5.1222066325455735,26.48425400103252,10.583376355188435,1.7552916881775942,9.91223541559112,27,high_heat,-0.2026250786395729,-0.02755593355373459,-0.2023869553255011,2.0120519824896643,0.34447380417807594
3,CZ,2020,9,7.551758518954254,0.32274359870228814,6.022990496793338,3.4619699518802336,4.269671197639487,27.099841521394612,10.829371368198627,1.7960908610670894,10.142630744849445,3,6.343158792930262,0.20000861174147289,4.541872835909821,3.499041799315141,5.628117091442554,27.099841521394612,10.829371368198625,1.7960908610670894,10.142630744849445,27,high_heat,1.481117660883517,0.12273498696081525,-0.03707184743490721,1.2085997260239925,-1.3584458938030668
4,CZ,2020,11,9.639745610023239,0.22228353509838558,0.7965559556291192,3.0587313221160186,5.60814004778402,27.099841521394612,10.829371368198627,1.7960908610670894,10.142630744849445,3,7.9604187450777495,0.2435375628538377,1.4233094344569512,2.6128597828109936,4.590332090766315,27.099841521394612,10.829371368198625,1.7960908610670894,10.142630744849445,27,high_heat,-0.6267534788278321,-0.021254027755452126,0.445871539305025,1.679326864945489,1.0178079570177045
5,CZ,2020,12,10.242664391925603,0.5722264635883249,0.5130013887184824,2.9491316920700155,7.356648144288383,27.099841521394612,10.829371368198627,1.7960908610670894,10.142630744849445,3,8.18016487626954,0.21086077614765442,0.9185708018690877,2.8702599584310913,5.145786538641896,27.099841521394612,10.829371368198625,1.7960908610670894,10.142630744849445,28,high_heat,-0.40556941315060524,0.36136568744067044,0.07887173363892419,2.0624995156560626,2.210861605646487
6,CZ,2021,2,10.876339922674692,0.19510313783450695,3.778175562462464,3.74619282813846,7.259697624938838,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,4,9.383327834581886,0.2968133626374793,1.5914533689602237,3.3550145121679193,6.294071449991324,27.421916357861296,11.011116993118051,1.799894123875066,10.26998411858126,24,high_heat,2.1867221935022405,-0.10171022480297237,0.39117831597054087,1.4930120880928062,0.9656261749475137
7,CZ,2021,3,10.609302635280056,0.2687983292360013,7.456438972763405,4.583390756793229,7.494129115618257,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,2,9.042641504366717,0.2693330426141063,3.483524293035215,3.4249448342263715,5.802644506990742,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,29,high_heat,3.9729146797281905,-0.0005347133781050117,1.158445922566857,1.5666611309133387,1.6914846086275155
8,CZ,2021,4,14.597017739802284,0.4508946030113317,6.786337183670203,4.723672429699129,7.385020946515467,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,1,8.006745273414097,0.30789250206083196,5.023674740173419,3.7120329803404752,6.732308128155113,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,29,high_heat,1.762662443496784,0.14300210095049976,1.011639449358654,6.590272466388187,0.6527128183603539
9,CZ,2021,6,9.760245990297392,0.24240611095136083,7.656540378096715,2.775583543617452,6.914139582817106,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,4,8.886532538501692,0.2329852093174448,6.514129944448891,2.110177935307073,4.8274699582319975,27.4219163578613,11.01111699311805,1.7998941238750663,10.26998411858126,26,high_heat,1.1424104336478242,0.00942090163391604,0.6654056083103792,0.8737134517956999,2.0866696245851086
10,CZ,2021,12,6.187218557364276,0.372410132454017,1.1860495051465925,2.924884423346806,4.925954790257279,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,2,7.033388166926759,0.25779641494363925,0.8796516752486416,2.7221213794562256,4.100034674388528,27.4219163578613,11.011116993118051,1.7998941238750663,10.26998411858126,29,high_heat,0.30639782989795084,0.11461371751037774,0.20276304389058053,-0.8461696095624829,0.825920115868751
11,CZ,2022,1,8.58492826387077,0.6198063247471484,1.5540565381165181,4.17021763350733,5.610698198560033,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,4,7.190219874463206,0.318699500373223,1.5406484505665774,2.6099359539141407,4.44542891472264,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,27,high_heat,0.013408087549940717,0.3011068243739254,1.5602816795931895,1.3947083894075645,1.165269283837393
12,CZ,2022,5,6.78552626618206,0.6596305688725335,7.168429564598532,3.2826253637751264,7.601453149116222,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,3,7.798314533866569,0.27154968023034365,6.58531968463487,2.9334088421604814,6.610910446241151,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,28,high_heat,0.5831098799636623,0.3880808886421898,0.349216521614645,-1.0127882676845088,0.9905427028750706
13,CZ,2022,7,8.810047931297639,0.17678822406581818,6.494266784628115,3.0299502806979604,6.432891620039268,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,4,5.978078191120594,0.2948823052464433,5.65458264307287,2.9855789400030677,7.899538329774206,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,27,high_heat,0.839684141555245,-0.11809408118062514,0.04437134069489268,2.831969740177045,-1.4666467097349383
14,CZ,2022,11,9.911732207206319,0.37678142202203296,2.9881636409888954,2.9533304519896824,5.919106908183919,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,3,6.3888925530528144,0.2405868211996456,1.6004550806260371,2.6720780101173043,4.173762494757316,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,27,high_heat,1.3877085603628583,0.13619460082238735,0.2812524418723781,3.522839654153504,1.7453444134266034
15,CZ,2022,12,3.2164641186882323,0.1775972224809342,1.463893655475422,0.9678306894021509,4.248191922675866,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,1,5.531184436184632,0.24045314067942508,0.7789817813727513,2.4577605900010386,3.7013927223353624,32.76283618581907,17.359413202933986,1.6625916870415651,9.486552567237164,30,high_heat,0.6849118741026707,-0.06285591819849087,-1.4899299005988877,-2.3147203174963997,0.5467992003405033
16,CZ,2023,1,6.628879372421804,0.45905728368319476,1.6589143056976112,2.7688481186205163,4.832895980500114,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,11,6.557572338627528,0.2276034490378449,0.9301527042487194,1.8781362199686797,4.213188836873361,35.53062178588126,20.66386161757831,1.7297802711547452,9.069658719027581,20,high_heat,0.7287616014488918,0.23145383464534985,0.8907118986518365,0.07130703379427583,0.6197071436267523
17,CZ,2023,3,6.52799243743997,0.3736707858461858,4.560397598451668,3.8339764472234505,5.794988696004423,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,3,7.930379572184727,0.3684978888757632,3.888805436311628,3.346645592247448,6.339106211817947,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,28,high_heat,0.67159216214004,0.0051728969704226135,0.4873308549760025,-1.4023871347447576,-0.5441175158135243
18,CZ,2023,6,8.507956539049468,0.3507183369102635,8.844730348587623,2.5900442614958497,7.886286034615538,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,3,9.267771472139387,0.30248216342980777,9.342610856351211,3.158905041336957,10.624823672586174,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,27,high_heat,-0.49788050776358794,0.048236173480455724,-0.5688607798411072,-0.7598149330899187,-2.7385376379706363
19,CZ,2023,7,8.04937279039031,0.3262430886796112,10.55779821620784,4.125781810865765,12.123957489859825,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,3,7.838017562346592,0.3857007545164644,8.931691947712197,3.440477109775911,9.441098142549974,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,28,high_heat,1.6261062684956418,-0.05945766583685319,0.6853047010898536,0.21135522804371742,2.6828593473098508
20,CZ,2023,8,9.586054963445479,0.13762111771397254,9.373492364178148,4.172418277284478,11.13196857551531,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,3,8.160505710009557,0.2918712590447327,7.292931461739407,3.302886472596087,10.033562057161706,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,28,high_heat,2.080560902438741,-0.15425014133076018,0.8695318046883904,1.4255492534359213,1.0984065183536043
21,CZ,2023,9,9.171042469002899,0.13243577446585922,10.884584356814852,4.005156963438081,10.79241966777618,35.53062178588126,20.66386161757831,1.7297802711547452,9.069658719027581,5,9.25385251310605,0.28663954495998906,8.747124594887659,4.1319582750718515,10.739716722046554,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,25,high_heat,2.137459761927193,-0.15420377049412984,-0.12680131163377073,-0.08281004410315163,0.052702945729626194
22,CZ,2023,10,8.037116813630071,0.4341747184960874,7.463725442230157,3.674939747287017,8.789735167283574,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,7,8.621761254350684,0.42664411864809765,5.3340464240092755,3.2063195444088564,6.7311194147811735,35.53062178588126,20.66386161757831,1.729780271154745,9.069658719027581,24,high_heat,2.129679018220881,0.007530599847989761,0.46862020287816053,-0.5846444407206128,2.0586157525024005
23,CZ,2024,3,9.717243915095507,0.2851139465763218,10.976108843456757,4.563662222807858,7.376172186303742,39.24458774758177,24.550898203592812,1.7503454629203132,8.935974205435283,3,8.648501987127586,0.31811062250312006,7.172168370597549,3.7513120101776747,8.09712586439106,39.24458774758177,24.550898203592812,1.7503454629203132,8.935974205435283,28,high_heat,3.8039404728592077,-0.03299667592679828,0.8123502126301836,1.0687419279679204,-0.7209536780873185
24,CZ,2024,4,10.793590959927165,0.3887301953570745,13.567666628336767,3.870489473151751,6.9116231660989955,39.24458774758177,24.550898203592812,1.7503454629203132,8.935974205435283,8,9.951258177317227,0.4502421605112875,9.441989893496382,3.2197096932474976,8.920544307253305,39.24458774758177,24.55089820359281,1.7503454629203132,8.935974205435283,22,high_heat,4.125676734840384,-0.06151196515421303,0.6507797799042536,0.8423327826099385,-2.0089211411543095
25,CZ,2024,8,9.943541618366813,0.26290714718594926,13.194162822474832,4.004634673252501,8.157985948241352,39.24458774758177,24.550898203592812,1.7503454629203132,8.935974205435283,7,8.987882686040605,0.316661561057952,12.05995603711539,3.274199659455291,10.933881757558096,39.24458774758177,24.550898203592812,1.7503454629203132,8.935974205435283,24,high_heat,1.1342067853594422,-0.05375441387200275,0.73043501379721,0.9556589323262088,-2.7758958093167436
26,CZ,2024,9,9.589335481249767,0.21188497881351345,12.133837763017178,2.5312391326533996,6.891137857459808,39.24458774758177,24.550898203592812,1.7503454629203132,8.935974205435283,8,7.9010192517132225,0.3520022187092409,7.719598798540119,3.0369373609243024,8.261706144224119,39.24458774758177,24.55089820359281,1.7503454629203132,8.935974205435283,22,high_heat,4.414238964477059,-0.14011723989572747,-0.5056982282709028,1.6883162295365448,-1.3705682867643114
27,DE,2019,2,10.117920800414154,6.827698822889272,11.966480648918504,2.2758914747589207,5.5180417634043275,62.35907591958355,23.154700800348845,28.292922227168255,6.9787512377699255,7,7.827542102283705,4.520593933415639,5.437418610142518,1.6758728827366114,3.2874702878918383,62.35907591958355,23.154700800348845,28.29292222716826,6.9787512377699255,21,high_heat,6.529062038775986,2.3071048894736332,0.6000185920223093,2.290378698130449,2.2305714755124892
28,DE,2019,4,14.444412599871907,8.164708002019863,20.45691090775887,2.22521249092878,6.050115688655919,62.35907591958355,23.154700800348845,28.292922227168255,6.9787512377699255,7,11.327868987781706,4.6609757990562555,12.685978953055963,2.242405998717924,4.2958815721427435,62.35907591958355,23.154700800348845,28.292922227168255,6.978751237769926,23,high_heat,7.770931954702908,3.503732202963607,-0.017193507789144302,3.116543612090201,1.7542341165131754
29,DE,2019,6,18.19105757535043,7.077346666339678,18.881463764280983,2.8979946753338646,6.642481182450177,62.35907591958355,23.154700800348845,28.29292222716826,6.978751237769925,3,17.359186087510565,6.6106283020715635,18.631241251330724,2.494101427424898,7.498255769797582,62.359075919583546,23.154700800348845,28.29292222716825,6.9787512377699255,27,high_heat,0.2502225129502591,0.4667183642681145,0.40389324790896675,0.8318714878398659,-0.8557745873474047
30,DE,2019,7,15.380235368848128,6.0788570972913565,18.248848895333026,2.3923991970113487,7.2222873705842225,62.35907591958355,23.154700800348845,28.292922227168255,6.9787512377699255,4,16.500605240215357,4.279534447204367,15.027422235875733,1.9287147152973982,6.355265019893959,62.359075919583546,23.154700800348845,28.29292222716825,6.9787512377699255,27,high_heat,3.2214266594572933,1.7993226500869897,0.4636844817139505,-1.1203698713672292,0.8670223506902639
