timestamp,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil hard coal,Fossil peat,Fossil oil,Fossil gas,Others,Other renewables,Waste,Wind onshore,Load,Residual load,Renewable share of load,Renewable share of generation,Solar,Battery Consumption,Battery
2023-01-05 04:00:00,1419.1,3674.4,668.9,881.8,794.4,590.4,0.4,220.6,180.3,1.9,7.3,3153.7,11496.0,8342.3,41.0,46.3,0.0,,
2023-01-05 05:00:00,1592.3,3674.0,836.5,886.6,828.6,625.6,0.4,218.2,177.3,1.9,7.3,3084.2,11845.0,8760.8,40.6,46.5,0.0,,
2023-01-05 06:00:00,1610.5,3673.1,1049.3,880.0,847.7,641.0,0.4,236.1,174.7,1.9,7.4,2795.2,12072.0,9276.8,39.2,45.9,0.0,,
2023-01-05 07:00:00,1357.2,3672.7,1272.8,907.6,866.0,630.7,0.3,253.8,171.6,1.9,11.7,2746.1,12051.0,9301.9,41.0,46.9,3.0,,
2023-01-05 08:00:00,1085.2,3674.5,1504.9,941.2,895.5,631.9,0.6,257.5,165.6,1.9,18.2,2497.9,11924.0,9409.5,41.7,46.9,16.6,,
2023-01-05 09:00:00,1063.6,3675.3,1747.9,965.5,914.9,631.2,0.7,295.9,137.2,1.9,22.3,2204.1,11982.0,9745.7,41.4,46.7,32.2,,
2023-01-05 10:00:00,969.2,3675.1,1832.4,1001.6,921.7,632.5,0.8,364.8,129.8,1.9,22.4,1964.0,11946.0,9948.9,40.6,45.8,33.1,,
2023-01-05 11:00:00,1066.2,3674.3,1799.9,1021.0,930.2,641.0,0.6,380.3,124.7,1.8,22.6,1820.5,11796.0,9956.5,39.6,44.8,19.0,,
2023-01-05 12:00:00,1029.2,3673.6,1801.9,1019.2,938.9,657.3,0.6,411.0,137.5,1.8,22.4,1788.4,11705.0,9912.1,39.5,44.2,4.5,,
2023-01-05 13:00:00,1121.3,3675.7,1922.0,1030.2,933.6,665.2,0.6,424.7,151.4,1.8,22.4,1751.2,11736.0,9984.8,40.2,44.6,0.0,,
2023-01-05 14:00:00,1017.3,3964.3,1976.8,1048.3,936.3,665.6,0.6,432.2,154.0,1.8,22.4,1771.2,11901.0,10129.8,40.4,43.8,0.0,,
2023-01-05 15:00:00,1025.9,4014.7,1947.5,1052.0,939.2,670.8,0.6,432.5,155.1,1.8,22.4,1724.2,11838.0,10113.8,40.0,43.2,0.0,,
2023-01-05 16:00:00,754.1,4013.4,1997.7,1058.6,942.6,670.8,0.6,429.6,155.1,1.8,22.4,1648.3,11703.0,10054.7,40.3,43.1,0.0,,
2023-01-05 17:00:00,836.0,4013.9,2018.2,1055.5,944.5,664.2,0.6,425.0,155.1,1.8,22.4,1471.2,11705.0,10233.8,38.9,42.3,0.0,,
2023-01-05 18:00:00,654.6,4013.7,2027.4,1056.4,938.7,662.2,0.6,431.1,155.1,1.8,15.0,1190.7,11534.0,10343.3,37.1,40.8,0.0,,
2023-01-05 19:00:00,646.3,4073.8,1867.4,1051.8,930.5,647.8,0.6,413.4,155.1,1.8,8.4,918.9,11191.0,10272.1,34.4,38.2,0.0,,
2023-01-05 20:00:00,1189.1,4340.9,1593.1,1047.3,901.5,631.8,0.6,408.9,153.8,1.8,8.4,718.4,11388.0,10669.6,29.5,34.3,0.0,,
2023-01-05 21:00:00,1207.2,4355.1,1443.6,1049.8,864.0,622.6,0.4,404.9,152.1,1.8,8.4,585.0,11163.0,10578.0,27.6,32.5,0.0,,
2023-01-05 22:00:00,1245.1,4355.6,1223.1,1049.0,863.1,614.0,0.3,407.1,152.1,1.8,8.4,508.7,10808.0,10299.3,25.8,30.3,0.0,,
2023-01-05 23:00:00,1338.2,4357.1,1158.1,1009.0,841.5,611.1,0.5,411.5,152.1,1.8,8.4,423.0,10516.0,10093.0,24.7,28.9,0.0,,
2023-01-06 00:00:00,1313.3,4360.7,1084.7,975.2,828.4,611.4,0.5,410.4,152.2,1.8,8.4,320.2,10350.0,10029.8,23.1,27.3,0.0,,
2023-01-06 01:00:00,1422.7,4361.2,920.0,961.7,826.0,603.1,0.5,400.8,155.1,1.8,8.4,264.5,10290.0,10025.5,20.9,25.3,0.0,,
2023-01-06 02:00:00,1777.6,4360.7,835.9,960.4,822.7,610.2,0.5,397.6,156.7,1.8,8.4,229.7,10246.0,10016.3,19.8,24.2,0.0,,
2023-01-06 03:00:00,1930.4,4360.4,868.9,964.6,824.4,629.2,0.5,394.4,160.3,1.8,8.4,212.5,10349.0,10136.5,19.8,24.4,0.0,,
2023-01-06 04:00:00,2097.1,4361.7,880.3,1008.9,827.4,641.9,0.5,387.2,163.5,1.8,6.9,188.8,10561.0,10372.2,19.7,24.6,0.0,,
2023-01-06 05:00:00,1991.6,4361.5,1128.7,1036.8,840.0,648.6,0.5,384.5,166.7,1.8,6.8,244.3,10623.0,10378.7,22.7,27.4,0.0,,
2023-01-06 06:00:00,1883.2,4359.2,1561.5,1040.2,889.5,660.4,0.5,384.4,168.8,1.8,6.8,275.9,10913.0,10637.0,26.4,30.8,0.0,,
2023-01-06 07:00:00,1444.0,4360.6,1811.1,1035.3,894.1,650.8,0.5,374.4,167.1,1.8,6.8,331.8,10962.0,10628.8,29.1,33.1,1.4,,
2023-01-06 08:00:00,1444.0,4360.2,1832.6,1027.3,904.4,647.8,0.5,374.4,164.1,1.8,6.8,409.4,11051.0,10628.2,29.8,33.7,13.4,,
2023-01-06 09:00:00,1444.0,4360.0,1947.5,1022.7,899.2,648.7,0.5,401.2,132.6,1.8,6.8,497.7,11159.0,10635.1,31.4,35.2,26.2,,
2023-01-06 10:00:00,1531.9,4361.2,1729.6,1024.2,868.3,636.1,0.5,413.6,153.3,1.8,6.8,538.9,11240.0,10675.6,29.6,34.1,25.5,,
2023-01-06 11:00:00,1567.7,4358.9,1592.0,1016.0,842.9,648.4,0.5,403.6,156.1,1.8,6.8,558.7,11197.0,10624.6,28.5,33.2,13.8,,
2023-01-06 12:00:00,1577.5,4358.6,1551.6,1017.3,843.6,644.3,0.5,352.6,158.0,1.8,6.8,621.5,11214.0,10590.1,28.5,33.5,2.4,,
2023-01-06 13:00:00,1563.5,4359.0,1601.8,1025.0,881.7,645.4,0.5,407.4,163.8,1.8,6.8,713.3,11393.0,10679.7,29.4,34.1,0.0,,
2023-01-06 14:00:00,1444.0,4357.9,1832.4,1025.1,893.0,653.6,0.5,461.9,169.4,1.8,6.8,898.1,11629.0,10730.9,32.3,36.5,0.0,,
2023-01-06 15:00:00,1112.5,4358.2,2006.8,1026.4,894.7,661.2,0.5,477.8,174.0,1.8,6.8,1113.6,11675.0,10561.4,35.6,38.7,0.0,,
2023-01-06 16:00:00,1093.9,4357.6,1941.7,1025.5,897.0,670.6,0.5,452.4,177.1,1.8,6.8,1374.4,11588.0,10213.6,37.5,39.9,0.0,,
2023-01-06 17:00:00,978.7,4358.6,1799.2,989.0,882.3,675.8,0.5,448.6,179.2,1.8,6.8,1609.1,11660.0,10050.9,37.8,40.2,0.0,,
2023-01-06 18:00:00,1107.4,4358.1,1482.6,987.5,844.1,675.6,0.5,408.5,181.7,1.8,6.8,1883.0,11569.0,9686.0,37.7,40.2,0.0,,
2023-01-06 19:00:00,1265.5,4359.2,1238.8,982.6,828.5,659.1,0.3,407.0,186.3,1.8,6.8,1978.4,11275.0,9296.6,37.3,39.5,0.0,,
2023-01-06 20:00:00,1221.2,4372.0,1091.0,977.3,824.2,654.5,0.2,396.1,187.1,1.8,6.8,1926.8,11522.0,9595.2,34.7,38.3,0.0,,
2023-01-06 21:00:00,1604.9,4373.3,890.4,983.2,845.7,628.7,0.2,333.3,187.1,1.8,6.8,1863.3,11408.0,9544.7,32.8,37.0,0.0,,
2023-01-06 22:00:00,1311.8,4373.4,717.4,979.5,858.9,611.4,0.7,283.6,187.1,1.8,6.8,1985.5,11104.0,9118.5,33.2,36.9,0.0,,
2023-01-06 23:00:00,788.3,4374.7,700.9,969.1,856.7,610.4,0.7,189.4,187.1,1.8,6.8,2079.0,10765.0,8686.0,34.9,37.6,0.0,,
2023-01-07 00:00:00,498.4,4373.5,704.5,961.6,861.2,609.2,0.7,180.2,188.1,1.8,6.8,2260.1,10610.0,8349.9,37.1,38.7,0.0,,
2023-01-07 01:00:00,364.4,4374.6,700.0,960.9,859.4,608.7,0.7,181.7,190.1,1.8,6.8,2483.7,10560.0,8076.3,39.3,40.0,0.0,,
2023-01-07 02:00:00,301.4,4373.9,657.5,972.6,858.1,611.0,0.7,182.7,190.1,1.8,6.8,2743.0,10515.0,7772.0,41.6,41.3,0.0,,
2023-01-07 03:00:00,310.4,4373.8,641.3,980.0,856.7,602.6,0.7,181.5,189.5,1.8,6.8,2892.3,10587.0,7694.7,42.7,42.1,0.0,,
2023-01-07 04:00:00,439.8,4374.2,684.8,976.9,863.0,590.4,0.7,176.0,187.1,1.8,6.8,2995.2,10776.0,7780.8,43.3,42.9,0.0,,
2023-01-07 05:00:00,308.8,4374.7,790.4,987.3,855.3,592.8,0.7,175.0,187.0,1.8,6.8,2997.4,10859.0,7861.6,44.0,43.6,0.0,,
2023-01-07 06:00:00,224.3,4373.3,961.0,977.2,852.5,611.1,0.6,178.4,183.8,1.9,6.9,2870.3,11080.0,8209.7,43.4,43.7,0.0,,
2023-01-07 07:00:00,186.3,4373.0,1019.2,974.7,853.7,617.9,0.3,195.6,183.1,2.1,7.2,2927.1,11135.0,8207.2,44.3,44.2,0.7,,
2023-01-07 08:00:00,44.0,4373.0,1194.0,963.9,839.5,615.1,0.3,190.6,178.8,2.1,7.2,3114.6,11246.0,8125.3,47.0,46.0,6.1,,
2023-01-07 09:00:00,24.0,4373.3,1145.8,967.9,831.9,611.0,0.1,183.9,173.3,2.1,7.2,3435.3,11367.0,7918.0,49.0,47.4,13.7,,
2023-01-07 10:00:00,-9.9,4373.8,1177.5,968.4,828.1,610.0,0.1,178.6,169.5,2.1,7.2,3547.2,11411.0,7848.2,50.1,48.1,15.6,,
2023-01-07 11:00:00,-96.4,4373.2,1117.2,967.5,821.0,615.6,0.1,175.2,169.1,2.1,7.2,3424.1,11380.0,7947.1,48.5,47.3,8.8,,
2023-01-07 12:00:00,-191.3,4373.2,1141.8,972.4,819.7,615.8,0.1,168.4,168.2,2.1,7.2,3414.0,11391.0,7975.5,48.6,47.4,1.4,,
2023-01-07 13:00:00,-123.5,4373.9,1249.3,972.4,814.6,618.2,0.1,174.6,166.1,2.1,7.2,3498.3,11584.0,8085.7,49.4,48.2,0.0,,
2023-01-07 14:00:00,-153.9,4373.5,1479.0,985.2,812.9,619.2,0.1,180.8,166.1,2.1,7.2,3607.3,11918.0,8310.7,51.0,49.7,0.0,,
2023-01-07 15:00:00,-89.7,4373.5,1416.7,992.6,814.9,617.5,0.1,174.2,166.1,2.1,7.2,3688.0,11956.0,8268.0,51.0,49.8,0.0,,
2023-01-07 16:00:00,-73.3,4372.2,1402.4,986.4,809.2,621.3,0.1,176.6,166.1,2.1,7.2,3627.9,12010.0,8382.1,50.1,49.5,0.0,,
2023-01-07 17:00:00,-94.5,4371.8,1265.6,975.6,760.9,620.4,0.1,176.3,166.1,2.1,7.2,3668.7,11928.0,8259.3,49.6,49.2,0.0,,
2023-01-07 18:00:00,-91.7,4371.4,979.5,966.1,742.5,619.2,0.1,168.6,166.1,2.1,7.2,3744.2,11654.0,7909.8,48.9,48.4,0.0,,
2023-01-07 19:00:00,-310.3,4373.1,858.4,964.0,735.5,612.6,0.1,158.3,163.6,2.1,7.2,3712.7,11240.0,7527.3,49.3,47.8,0.0,,
2023-01-07 20:00:00,129.7,4372.5,710.1,953.4,720.5,601.2,0.1,172.0,163.1,2.1,7.2,3625.9,11476.0,7850.1,46.1,46.7,0.0,,
2023-01-07 21:00:00,85.8,4372.8,646.6,946.8,714.9,583.3,0.1,161.5,163.1,2.1,7.2,3657.1,11320.0,7662.9,46.4,46.7,0.0,,
2023-01-07 22:00:00,54.8,4373.9,543.3,937.1,716.6,541.1,0.1,160.9,163.1,2.1,7.2,3690.1,11030.0,7339.9,46.9,46.5,0.0,,
2023-01-07 23:00:00,-398.4,4374.0,589.1,931.9,691.2,450.0,0.1,160.6,162.8,2.1,7.2,3620.1,10734.0,7113.9,47.9,46.8,0.0,,
2023-01-08 00:00:00,-594.3,4375.7,589.8,926.2,689.4,375.9,0.1,161.3,160.1,2.1,7.2,3596.5,10585.0,6988.5,48.4,47.0,0.0,,
2023-01-08 01:00:00,-771.2,4373.9,590.2,928.4,692.1,356.8,0.1,170.1,160.1,2.1,7.2,3612.2,10400.0,6787.8,49.4,47.2,0.0,,
2023-01-08 02:00:00,-609.8,4374.3,542.6,930.9,690.4,355.1,0.1,188.1,160.1,2.1,7.2,3524.8,10398.0,6873.2,48.1,46.4,0.0,,
2023-01-08 03:00:00,-702.5,4376.0,563.9,922.7,689.5,355.1,0.1,184.9,159.6,2.1,7.2,3547.9,10412.0,6864.1,48.4,46.6,0.0,,
2023-01-08 04:00:00,-730.6,4374.9,602.0,921.9,690.6,355.2,0.1,181.8,157.1,2.1,7.2,3691.6,10571.0,6879.4,49.4,47.5,0.0,,
2023-01-08 05:00:00,-967.9,4375.6,564.3,925.1,694.7,371.4,0.1,185.2,157.1,2.1,7.2,3857.9,10557.0,6699.1,50.7,48.0,0.0,,
2023-01-08 06:00:00,-894.4,4375.5,628.3,935.6,695.3,372.4,0.1,194.7,157.1,2.1,7.2,3978.6,10792.0,6813.4,51.4,48.9,0.0,,
2023-01-08 07:00:00,-989.8,4375.0,785.4,952.7,692.0,395.3,0.1,179.1,157.1,2.1,7.2,4075.5,10904.0,6828.5,53.4,50.1,0.1,,
2023-01-08 08:00:00,-951.8,4375.4,824.9,959.8,692.9,414.1,0.1,188.2,154.2,2.1,7.2,4196.8,11019.0,6817.2,54.4,50.7,5.0,,
2023-01-08 09:00:00,-968.5,4374.9,875.0,970.2,692.0,433.4,0.1,185.6,151.1,2.1,7.2,4291.9,11076.0,6772.4,55.6,51.3,11.7,,
2023-01-08 10:00:00,-1242.8,4374.4,939.1,960.8,695.0,446.6,0.1,181.3,150.9,2.1,7.2,4345.7,11141.0,6785.2,56.2,51.7,10.1,,
2023-01-08 11:00:00,-1296.2,4376.7,935.2,976.3,696.0,450.3,0.1,180.8,148.1,2.1,7.2,4367.2,11105.0,6734.4,56.6,51.8,3.4,,
2023-01-08 12:00:00,-1339.9,4390.8,887.3,968.1,691.9,466.9,0.1,197.7,148.1,2.1,7.2,4378.7,11059.0,6680.3,56.4,51.4,0.0,,
2023-01-08 13:00:00,-1250.6,4391.7,916.8,973.3,690.2,483.4,0.1,199.4,147.8,2.1,7.2,4389.2,11212.0,6822.8,56.1,51.5,0.0,,
2023-01-08 14:00:00,-1312.4,4392.0,1123.7,981.0,706.7,490.8,0.1,198.9,145.1,2.1,7.2,4394.6,11459.0,7064.4,56.8,52.3,0.0,,
2023-01-08 15:00:00,-1406.4,4386.2,1295.4,971.6,720.8,511.9,0.1,199.0,143.4,2.1,7.2,4358.9,11505.0,7146.1,57.6,52.6,0.0,,
2023-01-08 16:00:00,-1430.8,4376.8,1358.1,964.1,716.7,502.6,0.1,191.7,142.1,2.1,7.2,4343.2,11409.0,7065.8,58.5,52.9,0.0,,
2023-01-08 17:00:00,-1323.8,4376.5,1177.0,975.2,726.9,495.7,0.1,184.3,142.1,2.1,7.2,4268.4,11431.0,7162.6,56.2,52.0,0.0,,
2023-01-08 18:00:00,-1311.6,4376.0,1095.9,964.4,724.9,482.6,0.1,174.3,142.1,2.1,7.2,4220.8,11266.0,7045.2,55.8,51.6,0.0,,
2023-01-08 19:00:00,-1494.9,4377.4,1090.6,955.0,726.9,471.7,0.1,176.0,142.1,2.1,7.2,4215.6,10971.0,6755.4,57.1,51.5,0.0,,
2023-01-08 20:00:00,-1238.8,4376.0,1080.8,934.0,719.5,462.3,0.1,174.2,142.1,2.1,7.2,4110.6,11161.0,7050.4,54.9,51.1,0.0,,
2023-01-08 21:00:00,-1228.5,4376.6,829.8,928.0,709.0,439.5,0.1,187.2,139.9,2.1,7.2,4062.6,11097.0,7034.4,52.5,49.9,0.0,,
2023-01-08 22:00:00,-1386.0,4378.5,674.0,923.7,703.4,412.4,0.1,181.8,139.1,2.1,7.2,4067.5,10746.0,6678.5,52.8,49.4,0.0,,
2023-01-08 23:00:00,-1562.0,4375.5,663.6,923.2,679.3,398.9,0.1,172.7,139.1,2.1,7.2,4077.0,10468.0,6391.0,54.2,49.6,0.0,,
2023-01-09 00:00:00,-1557.8,4377.5,566.3,924.5,678.7,393.7,0.1,183.9,138.2,2.1,7.2,3990.4,10256.0,6265.6,53.5,48.7,0.0,,
2023-01-09 01:00:00,-1531.1,4378.5,565.3,927.5,680.6,366.4,0.1,196.2,136.0,2.1,7.2,3968.8,10219.0,6250.2,53.5,48.7,0.0,,
2023-01-09 02:00:00,-1390.4,4378.2,530.6,929.1,679.4,369.9,0.1,188.1,133.1,2.1,7.2,3910.2,10328.0,6417.8,52.0,48.3,0.0,,
2023-01-09 03:00:00,-1089.3,4378.4,548.6,937.9,679.5,385.2,0.1,185.2,133.1,2.1,7.2,3916.2,10628.0,6711.8,50.9,48.4,0.0,,
2023-01-09 04:00:00,-488.3,4378.5,665.0,944.5,681.9,456.0,0.1,190.3,133.1,2.1,7.2,4017.3,11369.0,7351.7,49.5,49.1,0.0,,
2023-01-09 05:00:00,-549.8,4377.2,911.0,961.0,702.6,511.2,0.1,187.4,133.1,2.1,7.2,4128.4,11787.0,7658.6,51.0,50.4,0.0,,
2023-01-09 06:00:00,-427.4,4376.2,1094.9,972.6,733.2,527.0,0.1,186.1,133.1,2.1,7.2,4132.0,12016.0,7884.0,51.6,51.0,0.0,,
2023-01-09 07:00:00,-475.3,4325.6,1178.1,961.9,724.9,530.1,0.1,184.0,133.1,1.5,7.2,4056.5,11915.0,7858.5,52.0,51.2,0.1,,
2023-01-09 08:00:00,-470.3,4302.2,1196.4,954.6,730.5,533.0,0.4,184.7,133.1,0.0,7.2,3997.1,11908.0,7905.6,51.7,51.1,5.2,,
2023-01-09 09:00:00,-640.4,4283.9,1370.2,949.0,732.0,533.2,0.5,160.7,131.3,0.0,7.2,3906.9,11905.0,7986.2,52.4,51.6,11.8,,
2023-01-09 10:00:00,-510.1,4261.1,1310.6,938.7,725.7,528.8,0.5,148.4,130.1,0.0,7.2,3795.0,11897.0,8091.1,50.9,51.1,10.9,,
2023-01-09 11:00:00,-410.9,4307.4,1171.8,935.2,729.0,531.2,0.5,153.0,129.3,1.5,7.2,3637.1,11842.0,8200.6,48.6,49.6,4.2,,
2023-01-09 12:00:00,-461.7,4332.7,1247.1,958.0,727.0,532.6,4.3,148.3,127.1,2.1,7.2,3488.3,11786.0,8297.7,48.4,49.2,0.0,,
2023-01-09 13:00:00,-514.6,4269.3,1452.1,962.2,726.4,532.4,1.5,146.5,127.1,2.1,7.2,3361.1,11819.0,8457.9,48.9,49.9,0.0,,
2023-01-09 14:00:00,-482.5,4262.3,1676.2,967.4,730.0,531.8,0.4,154.6,127.1,2.1,7.2,3420.2,11859.0,8438.8,51.2,51.1,0.0,,
2023-01-09 15:00:00,-460.2,4273.7,1641.4,958.2,731.7,530.1,0.4,177.7,127.1,2.1,7.2,3427.9,11821.0,8393.1,51.0,50.8,0.0,,
2023-01-09 16:00:00,-426.3,4346.6,1572.3,940.9,733.0,535.7,0.4,173.2,127.1,2.1,7.2,3360.9,11740.0,8379.1,50.1,49.8,0.0,,
2023-01-09 17:00:00,-554.5,4359.9,1501.1,944.5,763.2,531.6,0.4,177.4,127.1,2.1,7.2,3222.7,11680.0,8457.3,48.6,48.8,0.0,,
2023-01-09 18:00:00,-539.7,4375.2,1492.0,943.2,747.5,523.4,0.4,184.6,127.1,0.3,7.2,3112.0,11465.0,8353.0,48.4,48.2,0.0,,
2023-01-09 19:00:00,-468.1,4375.7,1261.8,940.8,749.1,509.4,0.4,172.8,127.1,0.0,7.2,2929.5,11116.0,8186.5,46.2,46.4,0.0,,
2023-01-09 20:00:00,-219.0,4375.0,1201.3,940.9,739.4,478.1,0.4,184.7,127.1,0.0,7.2,2653.1,11238.0,8584.9,42.7,44.8,0.0,,
2023-01-09 21:00:00,-198.9,4375.1,1111.5,938.6,745.1,456.2,0.4,178.6,127.1,0.0,7.2,2409.4,10979.0,8569.6,40.7,43.1,0.0,,
2023-01-09 22:00:00,-442.8,4374.4,961.8,938.5,775.6,428.9,0.4,186.4,127.1,0.0,7.2,2379.1,10626.0,8246.9,40.3,42.1,0.0,,
2023-01-09 23:00:00,-347.9,4234.0,1000.3,936.7,784.1,418.4,0.4,172.7,127.1,0.0,7.2,2331.7,10351.0,8019.3,41.3,42.7,0.0,,
2023-01-10 00:00:00,-229.5,4019.4,957.3,927.6,768.2,458.1,0.4,153.0,127.1,0.0,7.2,2183.7,10144.0,7960.3,40.1,42.4,0.0,,
2023-01-10 01:00:00,-176.5,4017.4,993.0,929.0,751.5,514.6,0.4,152.6,127.1,0.0,7.2,2148.9,10088.0,7939.1,40.4,42.3,0.0,,
2023-01-10 02:00:00,-62.7,4017.5,1010.5,938.0,757.3,518.1,0.2,153.4,127.1,0.0,7.2,1970.9,10121.0,8150.1,38.8,41.3,0.0,,
2023-01-10 03:00:00,111.4,4019.2,1173.8,942.5,757.9,528.9,0.1,116.4,127.1,0.0,7.2,1904.9,10431.0,8526.1,38.6,42.0,0.0,,
2023-01-10 04:00:00,711.8,4017.5,1373.2,954.0,780.8,556.5,0.1,115.1,127.1,0.0,7.2,1792.9,11145.0,9352.1,37.0,42.4,0.0,,
2023-01-10 05:00:00,402.0,4016.9,1808.4,947.4,826.0,592.5,0.1,122.9,127.1,0.0,7.2,1746.8,11562.0,9815.2,39.0,44.2,0.0,,
2023-01-10 06:00:00,366.8,4016.8,2164.1,918.4,823.4,618.5,0.1,125.6,129.8,0.0,7.2,1647.3,11873.0,10225.7,39.9,45.3,0.0,,
2023-01-10 07:00:00,271.1,4016.4,2218.3,914.1,833.2,635.6,25.8,128.2,130.1,0.0,7.2,1611.7,11850.0,10238.3,40.1,45.1,0.0,,
2023-01-10 08:00:00,297.6,4017.9,2087.9,903.1,832.1,639.7,152.5,119.1,130.1,0.0,7.2,1661.2,11763.0,10096.2,39.6,44.2,5.6,,
2023-01-10 09:00:00,395.3,4018.1,2190.1,904.0,841.1,640.3,5.1,116.2,127.9,0.0,7.2,1747.6,11771.0,10010.9,41.3,45.8,12.4,,
2023-01-10 10:00:00,372.5,4019.3,2157.3,908.1,879.6,637.8,0.1,121.0,127.1,0.0,7.2,1753.1,11751.0,9986.1,41.1,45.5,11.8,,
2023-01-10 11:00:00,1377.1,3909.7,1992.6,906.4,739.3,643.2,0.1,145.0,124.9,0.0,8.3,1696.2,11461.0,9759.9,40.2,45.3,4.9,,
2023-01-10 12:00:00,1709.6,3348.6,1941.9,902.9,698.6,642.4,0.1,111.9,124.1,0.0,17.6,1732.2,11287.0,9554.8,40.6,48.2,0.0,,
2023-01-10 13:00:00,1720.7,2984.5,2042.4,899.2,695.8,635.1,0.1,115.4,124.1,0.0,22.4,1744.5,11282.0,9537.5,41.6,50.7,0.0,,
2023-01-10 14:00:00,1724.0,2897.0,2105.2,912.5,697.1,629.8,0.1,135.5,124.1,0.0,23.6,1831.7,11406.0,9574.3,42.6,52.0,0.0,,
2023-01-10 15:00:00,1700.8,2896.6,2183.8,909.5,697.4,628.7,0.1,143.2,124.1,0.0,24.6,1811.8,11364.0,9552.2,43.3,52.2,0.0,,
2023-01-10 16:00:00,1732.9,2897.0,2168.1,924.6,694.1,627.3,0.1,122.8,118.3,0.0,24.6,1818.7,11250.0,9431.3,43.8,52.4,0.0,,
2023-01-10 17:00:00,1954.9,2897.8,2019.9,931.8,699.5,621.1,0.1,155.5,112.7,0.0,24.6,1743.4,11152.0,9408.6,42.2,51.1,0.0,,
2023-01-10 18:00:00,1888.5,2896.8,1867.4,927.1,674.0,614.0,0.1,189.6,109.1,0.0,24.6,1665.1,10939.0,9273.9,40.9,49.9,0.0,,
2023-01-10 19:00:00,1881.7,2861.3,1689.7,941.5,624.2,598.5,0.1,159.8,106.7,0.1,24.5,1639.5,10484.0,8844.5,40.9,49.5,0.0,,
2023-01-10 20:00:00,1860.6,2737.3,1476.3,904.1,615.1,574.0,0.1,161.0,103.5,1.0,17.5,1690.8,10515.0,8824.2,38.8,49.3,0.0,,
2023-01-10 21:00:00,2041.1,2742.6,1341.8,858.7,551.9,539.2,0.1,161.3,100.1,1.0,7.7,1743.8,10281.0,8537.2,38.4,49.1,0.0,,
2023-01-10 22:00:00,2208.0,2743.3,1016.2,842.5,490.4,508.7,0.1,168.7,97.2,1.0,7.6,1765.5,9856.8,8091.3,36.8,47.5,0.0,,
2023-01-10 23:00:00,2082.5,2743.9,877.2,820.3,444.1,468.9,0.1,172.8,94.9,1.0,7.6,1531.3,9523.3,7992.0,34.0,45.1,0.0,,
2023-01-11 00:00:00,2162.6,2744.8,751.7,799.8,438.6,432.9,0.1,165.1,92.4,1.0,7.6,1501.3,9408.7,7907.4,32.5,44.1,0.0,,
2023-01-11 01:00:00,2187.5,2744.8,656.9,785.0,438.5,401.4,0.1,149.8,88.7,1.0,7.6,1621.9,9365.5,7743.6,32.8,44.5,0.0,,
2023-01-11 02:00:00,2113.6,2745.0,634.3,787.0,438.4,408.2,0.1,150.7,86.1,1.0,7.6,1558.7,9327.8,7769.1,32.0,43.8,0.0,,
2023-01-11 03:00:00,2081.7,2745.0,724.2,781.5,438.1,419.4,0.1,144.7,86.8,1.0,7.6,1842.0,9575.2,7733.2,35.0,46.6,0.0,,
2023-01-11 04:00:00,2270.6,2744.4,874.5,774.4,437.1,449.0,0.1,146.5,88.1,1.0,7.6,2000.2,10208.0,8207.8,35.8,48.6,0.0,,
2023-01-11 05:00:00,1735.1,2743.1,1458.2,784.8,441.1,485.9,0.1,149.6,85.8,1.0,7.6,2214.4,10528.0,8313.6,42.4,53.3,0.0,,
2023-01-11 06:00:00,1734.0,2740.7,1595.9,764.2,460.0,498.9,0.2,168.2,88.1,1.0,7.6,2524.8,10689.0,8164.2,45.7,55.3,0.0,,
2023-01-11 07:00:00,1667.3,2741.1,1518.5,757.5,460.9,505.1,37.3,186.3,85.0,1.0,7.6,2770.5,10630.0,7859.5,47.5,55.7,0.0,,
2023-01-11 08:00:00,1220.2,2739.1,1505.6,756.9,460.7,499.9,51.0,196.3,80.6,1.0,7.6,3056.4,10516.0,7453.6,50.7,56.9,6.0,,
2023-01-11 09:00:00,918.9,2736.4,1571.2,752.9,459.9,507.2,1.0,171.6,77.7,1.0,7.6,3299.4,10562.0,7249.0,53.4,58.8,13.6,,
2023-01-11 10:00:00,635.2,2733.1,1570.7,752.1,457.3,506.9,0.4,196.5,74.9,1.0,7.6,3486.3,10519.0,7020.0,55.4,59.5,12.7,,
2023-01-11 11:00:00,531.4,2731.0,1470.9,757.8,463.7,503.8,0.5,173.5,74.5,1.0,7.6,3649.3,10471.0,6816.6,56.2,59.8,5.1,,
2023-01-11 12:00:00,310.6,2731.0,1369.8,753.5,453.8,503.1,0.5,153.4,76.1,1.0,7.6,3831.0,10341.0,6510.0,57.6,60.3,0.0,,
2023-01-11 13:00:00,271.4,2731.0,1288.2,743.3,382.5,493.2,0.5,165.7,76.1,1.0,7.6,4028.1,10442.0,6413.9,58.1,61.2,0.0,,
2023-01-11 14:00:00,176.7,2747.2,1277.5,730.3,354.9,458.3,0.2,150.6,72.5,1.0,7.6,4181.2,10573.0,6391.8,58.6,62.1,0.0,,
2023-01-11 15:00:00,125.7,2750.5,1271.6,744.1,347.5,423.2,0.2,125.7,72.1,1.0,7.6,4320.6,10630.0,6309.4,59.7,63.0,0.0,,
