Region,Country,Date,Bioenergy,Hydro,Wind,Solar
Northern Europe,Lithuania,2023-12-08,2661.1,2205.2,3803.6,193.1
Northern Europe,Lithuania,2023-12-09,1961.4,4952.2,3685.4,172.2
Northern Europe,Lithuania,2023-12-10,2641.9,750.3000000000001,4296.0,101.8
Northern Europe,Lithuania,2023-12-11,2378.1,3611.4,7056.9,113.6
Northern Europe,Lithuania,2023-12-12,2524.7,3460.1,909.8,87.1
Northern Europe,Lithuania,2023-12-13,2367.2,2260.9,426.7,126.3
Northern Europe,Lithuania,2023-12-14,2626.5,3318.8,3715.0,135.6
Northern Europe,Lithuania,2023-12-15,1940.0,3070.4,5236.3,275.3
Northern Europe,Lithuania,2023-12-16,2056.8,1000.7,17014.2,270.9
Northern Europe,Lithuania,2023-12-17,2102.9,641.6,19811.7,272.0
Northern Europe,Lithuania,2023-12-18,2124.4,3180.7,16722.0,230.4
Northern Europe,Lithuania,2023-12-19,2133.6,1530.3,21543.2,295.3
Northern Europe,Lithuania,2023-12-20,2069.9,4001.7,12718.0,341.40000000000003
Northern Europe,Lithuania,2023-12-21,1816.4,5046.4,17549.5,405.4
Northern Europe,Lithuania,2023-12-22,1925.9,4282.7,17391.5,426.2
Northern Europe,Lithuania,2023-12-23,2429.9,2871.4,16852.2,314.7
Northern Europe,Lithuania,2023-12-24,2479.4,1375.4,10498.8,262.7
Northern Europe,Lithuania,2023-12-25,2494.1,1122.4,20980.4,410.9
Northern Europe,Lithuania,2023-12-26,2508.4,1551.6,13365.0,249.4
Northern Europe,Lithuania,2023-12-27,2521.1,4531.5,14981.0,501.3
Northern Europe,Lithuania,2023-12-28,2452.9,4045.9,13616.7,318.90000000000003
Northern Europe,Lithuania,2023-12-29,2396.1,1500.5,21506.5,338.7
Northern Europe,Lithuania,2023-12-30,2428.5,3524.5,18235.5,379.6
Northern Europe,Lithuania,2023-12-31,2452.6,1867.6,5505.1,361.9
Northern Europe,Lithuania,2024-01-01,2422.6,1427.5,11364.8,379.4
Northern Europe,Lithuania,2024-01-02,2342.9,4717.6,10472.0,301.8
Northern Europe,Lithuania,2024-01-03,2335.9,6402.0,18325.9,301.3
Northern Europe,Lithuania,2024-01-04,2273.4,6616.2,10355.3,346.9
Northern Europe,Lithuania,2024-01-05,2321.9,1604.4,4245.3,187.8
Northern Europe,Lithuania,2024-01-06,2305.7,1172.8,3430.7,205.2
Northern Europe,Lithuania,2024-01-07,2126.1,3147.4,7307.7,294.7
Northern Europe,Lithuania,2024-01-08,2104.9,3557.4,7480.5,314.0
Northern Europe,Lithuania,2024-01-09,2250.2,997.0,11411.2,250.4
Northern Europe,Lithuania,2024-01-10,2367.6,1991.4,13559.6,255.9
Northern Europe,Lithuania,2024-01-11,2362.9,2569.6,17546.8,311.5
Northern Europe,Lithuania,2024-01-12,2227.8,3105.1,13804.4,184.5
Northern Europe,Lithuania,2024-01-13,2042.9,969.8,11590.4,177.3
Northern Europe,Lithuania,2024-01-14,2049.0,1178.2,6031.5,90.0
Northern Europe,Lithuania,2024-01-15,2073.8,1436.2,8988.6,96.2
Northern Europe,Lithuania,2024-01-16,2042.2,4050.1,11344.0,188.7
Northern Europe,Lithuania,2024-01-17,1976.6,1609.1,18486.4,192.5
Northern Europe,Lithuania,2024-01-18,2008.8,1662.4,12560.7,137.6
Northern Europe,Lithuania,2024-01-19,1944.6,2173.7,16995.0,185.1
Northern Europe,Lithuania,2024-01-20,1686.6,782.8,8564.4,76.60000000000001
Northern Europe,Lithuania,2024-01-21,1689.6999999999998,1034.1,10551.8,104.7
Northern Europe,Lithuania,2024-01-22,1830.6,1136.2,21264.3,128.0
Northern Europe,Lithuania,2024-01-23,2553.2,3574.1,21678.8,148.8
Northern Europe,Lithuania,2024-01-24,3175.5,4342.3,21669.7,91.8
Northern Europe,Lithuania,2024-01-25,3313.1,2186.3,19607.9,86.6
Northern Europe,Lithuania,2024-01-26,3408.0,6178.9,5509.3,110.3
Northern Europe,Lithuania,2024-01-27,3125.1,1141.7,4370.0,150.0
Northern Europe,Lithuania,2024-01-28,3096.0,1108.2,5721.7,136.8
Northern Europe,Lithuania,2024-01-29,2668.1,1987.1,15938.9,279.9
Northern Europe,Lithuania,2024-01-30,2937.1,3666.4,8314.8,117.6
Northern Europe,Lithuania,2024-01-31,3065.3,4378.9,15958.5,73.5
Northern Europe,Lithuania,2024-02-01,2689.4,2851.6,23476.5,102.5
Northern Europe,Lithuania,2024-02-02,2774.4,2841.3,17827.0,184.5
Northern Europe,Lithuania,2024-02-03,3096.4,1725.8,24596.6,117.7
Northern Europe,Lithuania,2024-02-04,3263.5,1429.0,21669.8,137.7
Northern Europe,Lithuania,2024-02-05,3364.2,3827.7,17539.0,272.1
Northern Europe,Lithuania,2024-02-06,3272.1,4383.5,5148.4,195.3
Northern Europe,Lithuania,2024-02-07,2734.8,3423.5,12542.9,217.6
Northern Europe,Lithuania,2024-02-08,2719.9,2908.7,6694.9,241.4
Northern Europe,Lithuania,2024-02-09,2757.6,3979.2,4847.1,206.6
Northern Europe,Lithuania,2024-02-10,2770.7,3406.7,11884.9,145.2
Northern Europe,Lithuania,2024-02-11,2805.0,3461.0,4791.2,85.6
Northern Europe,Lithuania,2024-02-12,2758.5,3835.9,8561.7,69.8
Northern Europe,Lithuania,2024-02-13,2662.7,3383.5,8361.2,80.5
Northern Europe,Lithuania,2024-02-14,2567.1,2427.1,3582.3,173.6
Northern Europe,Lithuania,2024-02-15,2499.1,3440.4,10317.7,610.2
Northern Europe,Lithuania,2024-02-16,2513.5,2379.4,15156.0,142.8
Northern Europe,Lithuania,2024-02-17,1997.5,3146.3,19612.1,104.3
Northern Europe,Lithuania,2024-02-18,2108.7,2786.9,4973.1,401.8
Northern Europe,Lithuania,2024-02-19,2104.2,3877.0,14303.7,203.8
Northern Europe,Lithuania,2024-02-20,2098.7,5245.8,2605.9,289.90000000000003
Northern Europe,Lithuania,2024-02-21,2087.2,3776.9,5788.1,467.6
Northern Europe,Lithuania,2024-02-22,2059.1,3636.3,9223.9,112.4
Northern Europe,Lithuania,2024-02-23,1979.6,3493.6,14283.3,520.7
Northern Europe,Lithuania,2024-02-24,2082.5,2189.8,15080.5,478.8
Northern Europe,Lithuania,2024-02-25,2095.8,2448.8,8490.2,696.1999999999999
Northern Europe,Lithuania,2024-02-26,2078.9,4142.6,3716.6,283.3
Northern Europe,Lithuania,2024-02-27,2075.4,5128.6,1831.7,352.4
Northern Europe,Lithuania,2024-02-28,2075.8,3484.0,1418.1,1021.0
Northern Europe,Lithuania,2024-02-29,2019.4,3604.2,3771.3,1134.6
Northern Europe,Lithuania,2024-03-01,2030.9,2796.1,15466.7,3028.0
Northern Europe,Lithuania,2024-03-02,2030.5,2921.6,18148.7,3308.0
Northern Europe,Lithuania,2024-03-03,1979.3,2363.9,16564.4,3315.0
Northern Europe,Lithuania,2024-03-04,1882.2,3905.1,11409.0,2042.0
Northern Europe,Lithuania,2024-03-05,2238.5,3198.3,19366.7,3333.0
Northern Europe,Lithuania,2024-03-06,2464.0,3904.0,9921.1,3809.0
Northern Europe,Lithuania,2024-03-07,1931.0,4712.9,1356.3,3669.1
Northern Europe,Lithuania,2024-03-08,1913.1,5238.7,378.1,3029.9
Northern Europe,Lithuania,2024-03-09,1903.1,3379.8,1659.4,1920.9
Northern Europe,Lithuania,2024-03-10,1932.8,2328.3,15940.7,4008.0
Northern Europe,Lithuania,2024-03-11,1937.4,3572.5,20643.1,4109.900000000001
Northern Europe,Lithuania,2024-03-12,1916.8,4192.2,10754.3,1624.0
Northern Europe,Lithuania,2024-03-13,1926.6,4881.8,3330.6,1286.2
Northern Europe,Lithuania,2024-03-14,2291.4,2210.4,8785.4,2402.3
Northern Europe,Lithuania,2024-03-15,2475.3,2384.9,14015.0,2391.4
Northern Europe,Lithuania,2024-03-16,2430.5,1884.0,10364.4,2633.8
Northern Europe,Lithuania,2024-03-17,2462.8,2919.7,12079.8,1979.6
Northern Europe,Lithuania,2024-03-18,2460.3,6129.8,3559.3,2123.7
Northern Europe,Lithuania,2024-03-19,2430.3,4141.1,698.9,1670.2
Northern Europe,Lithuania,2024-03-20,2519.7,1957.3,1007.4,2854.1
Northern Europe,Lithuania,2024-03-21,3134.3,1616.5,5399.2,2741.3
Northern Europe,Lithuania,2024-03-22,3501.3,1815.9,11311.8,1043.7
Northern Europe,Lithuania,2024-03-23,3645.4,1517.1,7569.1,2291.2
Northern Europe,Lithuania,2024-03-24,3671.4,1557.9,4808.3,2786.4
Northern Europe,Lithuania,2024-03-25,3581.2,3214.4,1854.7,3755.0
Northern Europe,Lithuania,2024-03-26,3144.1,3657.8,3921.9,4222.1
Northern Europe,Lithuania,2024-03-27,3271.2000000000003,1197.5,20546.3,4091.7
Northern Europe,Lithuania,2024-03-28,2898.1,1680.5,19077.9,4317.7
Northern Europe,Lithuania,2024-03-29,2736.5,1758.0,13512.0,3633.3
Northern Europe,Lithuania,2024-03-30,2745.3,3081.4,7288.0,4597.9
Northern Europe,Lithuania,2024-03-31,2517.0,2700.1,9852.7,5334.6
Northern Europe,Lithuania,2024-04-01,2557.3,2379.9,5233.0,5419.7
Northern Europe,Lithuania,2024-04-02,2494.5,2997.5,12382.3,3694.5
Northern Europe,Lithuania,2024-04-03,3125.6,3146.2,17927.5,1632.0
Northern Europe,Lithuania,2024-04-04,3539.0,3449.7,4892.8,4103.7
Northern Europe,Lithuania,2024-04-05,3539.9,3113.6,13654.9,2024.7
Northern Europe,Lithuania,2024-04-06,3536.4,2196.4,12269.2,1733.8
Northern Europe,Lithuania,2024-04-07,2405.5,948.1,8424.4,3995.6
Northern Europe,Lithuania,2024-04-08,2714.7,4182.8,4310.9,3279.9
Northern Europe,Lithuania,2024-04-09,2765.4,4227.1,5233.0,5855.5
Northern Europe,Lithuania,2024-04-10,2286.7,1371.4,15775.7,5561.8
Northern Europe,Lithuania,2024-04-11,2252.3,2976.3,16782.2,6168.8
Northern Europe,Lithuania,2024-04-12,2566.6,3448.4,15620.1,3916.2
Northern Europe,Lithuania,2024-04-13,2278.3,3444.1,14183.9,2441.8
Northern Europe,Lithuania,2024-04-14,2091.3,1518.5,19493.6,3919.2
Northern Europe,Lithuania,2024-04-15,2681.6,3281.8,17104.8,5660.0
Northern Europe,Lithuania,2024-04-16,3030.9,3195.4,4788.8,2443.8
Northern Europe,Lithuania,2024-04-17,3160.2,3516.7,1768.0,5461.0
Northern Europe,Lithuania,2024-04-18,3050.5,2447.1,3105.4,3545.0
Northern Europe,Lithuania,2024-04-19,3191.8,2759.4,2780.0,5149.6
Northern Europe,Lithuania,2024-04-20,3175.7,1784.0,2671.8,2649.7
Northern Europe,Lithuania,2024-04-21,3252.3,1758.3,6584.8,4346.1
Northern Europe,Lithuania,2024-04-22,3392.9,4942.7,16886.9,1332.6
Northern Europe,Lithuania,2024-04-23,3462.2,3911.4,10111.8,3336.6
Northern Europe,Lithuania,2024-04-24,3460.2,1770.7,7815.9,3041.0
Northern Europe,Lithuania,2024-04-25,3426.9,2833.0,5218.2,1893.4
Northern Europe,Lithuania,2024-04-26,3424.4,2860.4,3416.2,6873.7
Northern Europe,Lithuania,2024-04-27,2770.6,2389.5,7206.4,6311.2
Northern Europe,Lithuania,2024-04-28,2413.1,1155.5,6340.4,7161.5
Northern Europe,Lithuania,2024-04-29,2723.0,3925.3,15485.8,5615.5
Northern Europe,Lithuania,2024-04-30,2594.4,3811.3,6677.7,5972.7
Northern Europe,Lithuania,2024-05-01,2338.1,2686.7,5427.6,7163.099999999999
Northern Europe,Lithuania,2024-05-02,2360.9,3348.4,14214.7,8011.3
Northern Europe,Lithuania,2024-05-03,2558.8,3823.4,14270.5,7282.4
Northern Europe,Lithuania,2024-05-04,2486.9,2463.6,6740.5,7388.6
Northern Europe,Lithuania,2024-05-05,2492.0,2129.4,2215.6,5849.6
Northern Europe,Lithuania,2024-05-06,2478.5,8026.0,7680.2,3070.2
Northern Europe,Lithuania,2024-05-07,2570.2,3016.7,9949.7,8482.5
Northern Europe,Lithuania,2024-05-08,2655.1,2611.6000000000004,4575.1,8222.0
Northern Europe,Lithuania,2024-05-09,2688.3,3838.9,5352.2,3655.6
Northern Europe,Lithuania,2024-05-10,2730.3,2443.8,12684.3,4187.9
Northern Europe,Lithuania,2024-05-11,2623.0,669.5,9906.2,7773.5
Northern Europe,Lithuania,2024-05-12,2477.8,658.3000000000001,4522.7,8248.4
Northern Europe,Lithuania,2024-05-13,2811.7,3507.0,962.5,7521.8
Northern Europe,Lithuania,2024-05-14,2766.5,3440.2,2032.0,8289.9
Northern Europe,Lithuania,2024-05-15,2595.5,2728.1,2633.7,6875.8
Northern Europe,Lithuania,2024-05-16,2777.6,3076.5,6279.599999999999,7561.8
Northern Europe,Lithuania,2024-05-17,2698.5,3372.0,2976.6,7455.8
Northern Europe,Lithuania,2024-05-18,2547.1,2513.5,2955.9,7691.2
Northern Europe,Lithuania,2024-05-19,2628.9,2479.1,2090.8,7462.2
Northern Europe,Lithuania,2024-05-20,2836.3,2671.2,2829.3,8311.8
Northern Europe,Lithuania,2024-05-21,2918.1,3266.4,5897.0,7870.0
Northern Europe,Lithuania,2024-05-22,2698.5,1929.7,15597.0,8192.1
Northern Europe,Lithuania,2024-05-23,2645.9,2565.8,14409.7,7399.8
Northern Europe,Lithuania,2024-05-24,2949.7,3498.6,11628.9,9039.1
Northern Europe,Lithuania,2024-05-25,2796.8,2910.1,7102.2,7815.4
Northern Europe,Lithuania,2024-05-26,2635.3,1947.8,5897.2,8268.8
Northern Europe,Lithuania,2024-05-27,2896.7,2795.3,4229.6,9641.7
Northern Europe,Lithuania,2024-05-28,2831.8,3893.9,4553.8,8798.3
Northern Europe,Lithuania,2024-05-29,2912.6,2274.1,3168.4,8190.5
Northern Europe,Lithuania,2024-05-30,3231.1,1029.1,3942.4,8347.1
Northern Europe,Lithuania,2024-05-31,3194.2000000000003,1451.1,4309.9,7866.0
Northern Europe,Lithuania,2024-06-01,2465.0,1323.7,2120.5,8263.8
Northern Europe,Lithuania,2024-06-02,2248.4,1406.7,1759.1,7980.7
Northern Europe,Lithuania,2024-06-03,2604.3,4269.2,5588.4,8135.7
Northern Europe,Lithuania,2024-06-04,2507.4,3240.4,4821.6,9109.1
Northern Europe,Lithuania,2024-06-05,2551.3,2433.7,861.6,8925.1
Northern Europe,Lithuania,2024-06-06,2585.0,1958.3,6608.8,7808.3
Northern Europe,Lithuania,2024-06-07,2625.3,2783.3,2346.7,6845.0
Northern Europe,Lithuania,2024-06-08,2431.9,1421.1,4841.7,7395.0
Northern Europe,Lithuania,2024-06-09,2145.9,934.9,11542.7,6427.3
Northern Europe,Lithuania,2024-06-10,2516.7,2454.5,5954.4,7355.7
Northern Europe,Lithuania,2024-06-11,2544.4,1873.2,3795.5,8356.3
Northern Europe,Lithuania,2024-06-12,2584.8,2920.7,7912.2,8433.8
Northern Europe,Lithuania,2024-06-13,2631.9,3327.4,2104.4,8351.4
Northern Europe,Lithuania,2024-06-14,2599.9,1898.1,584.0,7467.6
Northern Europe,Lithuania,2024-06-15,2283.7,1177.7,3792.3,8756.7
Northern Europe,Lithuania,2024-06-16,2233.5,1476.0,5538.3,6694.8
Northern Europe,Lithuania,2024-06-17,2581.7,2307.0,1986.6,7947.7
Northern Europe,Lithuania,2024-06-18,2628.1,2847.5,2315.0,8317.6
Northern Europe,Lithuania,2024-06-19,2639.9,2403.6,9448.9,5313.5
Northern Europe,Lithuania,2024-06-20,2630.3,1791.5,13038.3,8983.3
Northern Europe,Lithuania,2024-06-21,2603.5,1641.7,7153.9,9462.0
Northern Europe,Lithuania,2024-06-22,2090.4,1310.6,6193.3,5453.5
Northern Europe,Lithuania,2024-06-23,2106.5,1618.6,7576.1,3341.6
Northern Europe,Lithuania,2024-06-24,2063.8,2208.2,1640.5,6361.5
Northern Europe,Lithuania,2024-06-25,1457.8,2470.7,1594.5,9520.5
Northern Europe,Lithuania,2024-06-26,1275.6,3601.1,1272.1,9679.2
Northern Europe,Lithuania,2024-06-27,1472.6,2876.1,2511.4,9450.0
Northern Europe,Lithuania,2024-06-28,1708.0,2344.2,10023.6,8841.8
Northern Europe,Lithuania,2024-06-29,1768.8,1701.1,5632.4,7846.4
Northern Europe,Lithuania,2024-06-30,1916.0,1046.6,9894.6,8292.1
Northern Europe,Lithuania,2024-07-01,1466.9,3618.2,7616.9,6251.099999999999
Northern Europe,Lithuania,2024-07-02,1641.8,3102.8,999.2,5355.4
Northern Europe,Lithuania,2024-07-03,1658.4,1199.8,5207.7,7065.5
Northern Europe,Lithuania,2024-07-04,1662.8,1456.5,1482.2,5549.2
Northern Europe,Lithuania,2024-07-05,1662.1,2670.4,9138.6,7233.7
Northern Europe,Lithuania,2024-07-06,1531.3,2762.6,10725.3,8867.2
Northern Europe,Lithuania,2024-07-07,1456.6,2317.2,8979.1,5917.0
Northern Europe,Lithuania,2024-07-08,1653.3,3352.3,777.6,7901.5
Northern Europe,Lithuania,2024-07-09,1653.9,2689.1,1504.5,8195.7
Northern Europe,Lithuania,2024-07-10,1629.4,3432.7000000000003,9418.3,8775.6
Northern Europe,Lithuania,2024-07-11,1640.5,6330.1,6029.099999999999,6593.599999999999
Northern Europe,Lithuania,2024-07-12,1651.1,2650.6,1131.7,7718.7
Northern Europe,Lithuania,2024-07-13,1639.6,2088.2,13553.6,5227.4
Northern Europe,Lithuania,2024-07-14,1521.2,2363.8,4646.5,6965.1
Northern Europe,Lithuania,2024-07-15,1534.0,2923.1,1168.6,7723.6
Northern Europe,Lithuania,2024-07-16,1644.1,1650.2,7225.6,8673.2
Northern Europe,Lithuania,2024-07-17,1638.3,2233.3,6312.6,7746.7
Northern Europe,Lithuania,2024-07-18,1896.9,2367.4,8653.0,7661.9
Northern Europe,Lithuania,2024-07-19,1949.3,2996.4,8236.3,8000.3
Northern Europe,Lithuania,2024-07-20,2241.2,2488.6,3064.8,7732.7
Northern Europe,Lithuania,2024-07-21,2417.4,1637.3,850.4,7482.3
Northern Europe,Lithuania,2024-07-22,2473.7,1781.9,423.4,8423.9
Northern Europe,Lithuania,2024-07-23,2441.5,3034.2,3471.8,6606.2
Northern Europe,Lithuania,2024-07-24,2459.6,1498.9,1052.9,6491.7
Northern Europe,Lithuania,2024-07-25,2431.7,1743.6,2116.4,6092.8
Northern Europe,Lithuania,2024-07-26,2446.9,2702.2,1049.1,6193.5
Northern Europe,Lithuania,2024-07-27,2422.3,2511.6,1579.0,7237.099999999999
Northern Europe,Lithuania,2024-07-28,2384.9,952.0,8046.6,2271.1
Northern Europe,Lithuania,2024-07-29,2318.4,1665.9,21172.3,3425.1
Northern Europe,Lithuania,2024-07-30,2295.7,3883.9,13370.8,6569.6
Northern Europe,Lithuania,2024-07-31,2334.1,3750.6,9436.2,7670.2
Northern Europe,Lithuania,2024-08-01,2319.9,2609.5,7304.0,7643.2
Northern Europe,Lithuania,2024-08-02,2275.1,2070.8,3420.8,7534.900000000001
Northern Europe,Lithuania,2024-08-03,2288.3,2538.8,1627.0,7217.7
Northern Europe,Lithuania,2024-08-04,2350.5,2692.6,1167.2,7743.5
Northern Europe,Lithuania,2024-08-05,2438.6,3470.3,778.4,5599.1
Northern Europe,Lithuania,2024-08-06,2416.8,2672.4,2088.7,7317.8
Northern Europe,Lithuania,2024-08-07,2493.2,2376.7,895.4,6959.400000000001
Northern Europe,Lithuania,2024-08-08,2490.4,2666.3,912.7,7248.1
Northern Europe,Lithuania,2024-08-09,2475.5,2497.0,2398.4,6725.9
Northern Europe,Lithuania,2024-08-10,2317.9,1856.2,15168.0,5928.8
Northern Europe,Lithuania,2024-08-11,2403.1,2113.0,17116.9,6267.0
Northern Europe,Lithuania,2024-08-12,2530.4,3069.0,13215.3,6762.2
Northern Europe,Lithuania,2024-08-13,2616.7,3367.2,6809.099999999999,6926.0
Northern Europe,Lithuania,2024-08-14,2619.4,2794.5,715.4,7504.3
Northern Europe,Lithuania,2024-08-15,2480.6,3784.5,4848.3,8038.1
Northern Europe,Lithuania,2024-08-16,2344.6,3133.8,6605.0,6844.8
Northern Europe,Lithuania,2024-08-17,2074.4,1328.0,3980.7,6046.5
Northern Europe,Lithuania,2024-08-18,2120.4,619.9,1888.7,7373.3
Northern Europe,Lithuania,2024-08-19,2193.2,1879.4,4164.6,5386.7
Northern Europe,Lithuania,2024-08-20,2191.8,2639.8,2488.3,6760.599999999999
Northern Europe,Lithuania,2024-08-21,2189.1,2628.0,5419.5,3999.0
Northern Europe,Lithuania,2024-08-22,2162.7,3255.4,8110.9,6281.4
Northern Europe,Lithuania,2024-08-23,2127.2,583.1,10824.2,3853.8
Northern Europe,Lithuania,2024-08-24,2059.6,3999.0,9138.4,7030.0
Northern Europe,Lithuania,2024-08-25,1710.0,2174.9,12890.2,6291.7
Northern Europe,Lithuania,2024-08-26,2197.3,3278.1,2419.4,6245.3
Northern Europe,Lithuania,2024-08-27,2102.5,3227.0,1541.7,6933.9
Northern Europe,Lithuania,2024-08-28,2039.4,2983.2,3356.1,7589.2
Northern Europe,Lithuania,2024-08-29,2049.6,4185.099999999999,4805.7,7216.1
Northern Europe,Lithuania,2024-08-30,2043.0,3048.5,6593.0,7013.0
Northern Europe,Lithuania,2024-08-31,2055.1,1941.7,6113.7,4551.5
Northern Europe,Lithuania,2024-09-01,2043.8,1535.7,1173.7,6547.7
Northern Europe,Lithuania,2024-09-02,2163.0,2291.3,1361.1,6314.3
Northern Europe,Lithuania,2024-09-03,2190.6,2309.0,3014.8,6504.8
Northern Europe,Lithuania,2024-09-04,2189.4,1890.5,8067.8,6958.1
Northern Europe,Lithuania,2024-09-05,2106.6,2121.2,10793.9,7004.7
Northern Europe,Lithuania,2024-09-06,2059.4,2061.9,8630.7,7018.3
Northern Europe,Lithuania,2024-09-07,1855.4,1651.9,9246.6,6277.7
Northern Europe,Lithuania,2024-09-08,1697.9,1920.2,12165.5,6379.7
Northern Europe,Lithuania,2024-09-09,1571.5,1325.6,17500.4,6034.6
Northern Europe,Lithuania,2024-09-10,1725.6,2290.8,9532.8,3195.9
Northern Europe,Lithuania,2024-09-11,1839.2,1968.7,7412.7,5362.1
Northern Europe,Lithuania,2024-09-12,1846.4,3360.1,1939.7,3557.2
Northern Europe,Lithuania,2024-09-13,2018.2,4164.4,3503.2,2710.0
Northern Europe,Lithuania,2024-09-14,2315.2,884.3,4192.7,3480.1
Northern Europe,Lithuania,2024-09-15,2350.7,1592.6,10266.5,3874.2
Northern Europe,Lithuania,2024-09-16,2332.3,2480.5,8306.1,6578.7
Northern Europe,Lithuania,2024-09-17,2669.0,2550.6,3018.9,6490.7
Northern Europe,Lithuania,2024-09-18,2867.4,2112.2,2217.0,5894.8
Northern Europe,Lithuania,2024-09-19,2436.4,3205.8,2499.5,6332.2
Northern Europe,Lithuania,2024-09-20,2849.0,2869.1,1675.1,6220.8
Northern Europe,Lithuania,2024-09-21,2849.6,1264.3,1980.1,5288.0
Northern Europe,Lithuania,2024-09-22,2882.2,1863.2,1678.5,3956.1
Northern Europe,Lithuania,2024-09-23,3036.2,2325.9,5102.7,5709.5
Northern Europe,Lithuania,2024-09-24,2720.6,1797.7,11474.5,5643.5
Northern Europe,Lithuania,2024-09-25,2590.9,1503.8,17610.4,4176.7
Northern Europe,Lithuania,2024-09-26,2665.0,3043.0,14214.9,3718.2
Northern Europe,Lithuania,2024-09-27,2479.1,2472.5,21159.8,3255.7
Northern Europe,Lithuania,2024-09-28,2238.3,3105.1,17739.0,3344.1
Northern Europe,Lithuania,2024-09-29,2592.5,2127.7,7547.6,4601.4
Northern Europe,Lithuania,2024-09-30,2934.4,2819.4,4870.5,5263.1
Northern Europe,Lithuania,2024-10-01,2783.5,2869.9,8703.1,1623.5
Northern Europe,Lithuania,2024-10-02,3259.8,3945.8,744.8,2276.3
Northern Europe,Lithuania,2024-10-03,2444.4,3765.3,4536.0,1232.2
Northern Europe,Lithuania,2024-10-04,2477.1,1545.7,4108.9,3158.9
Northern Europe,Lithuania,2024-10-05,2891.6,1449.6,1944.0,4858.3
Northern Europe,Lithuania,2024-10-06,2916.4,1436.2,2928.1,4148.9
Northern Europe,Lithuania,2024-10-07,3167.9,2705.4,939.2,2737.1
Northern Europe,Lithuania,2024-10-08,3022.7000000000003,2173.2,5608.4,4510.9
Northern Europe,Lithuania,2024-10-09,2341.7,1538.8,15545.8,2583.3
Northern Europe,Lithuania,2024-10-10,1915.7,2270.7000000000003,13217.2,2729.4
Northern Europe,Lithuania,2024-10-11,2746.3,2962.1,12186.0,1791.8
Northern Europe,Lithuania,2024-10-12,2889.5,2586.3,5033.3,4076.5
Northern Europe,Lithuania,2024-10-13,2692.8,755.6,13888.7,2675.4
Northern Europe,Lithuania,2024-10-14,3146.4,2517.1,1962.5,1668.0
Northern Europe,Lithuania,2024-10-15,3267.8,2605.8,6323.3,3210.4
Northern Europe,Lithuania,2024-10-16,3150.9,3112.0,4021.1,4197.3
Northern Europe,Lithuania,2024-10-17,3110.0,1570.5,11991.1,3763.2
Northern Europe,Lithuania,2024-10-18,2888.4,934.1,15673.3,4014.2
Northern Europe,Lithuania,2024-10-19,2378.8,1174.9,14119.2,3666.9
Northern Europe,Lithuania,2024-10-20,2614.2,615.2,13014.1,3044.6
Northern Europe,Lithuania,2024-10-21,3062.4,3218.3,13291.5,2071.4
Northern Europe,Lithuania,2024-10-22,3083.0,3323.6,8767.7,1236.2
Northern Europe,Lithuania,2024-10-23,2900.0,2476.5,18668.9,2951.6
Northern Europe,Lithuania,2024-10-24,3034.1,3759.7,13981.6,1696.7
Northern Europe,Lithuania,2024-10-25,3295.6,2801.0,5224.8,2101.0
Northern Europe,Lithuania,2024-10-26,3322.2,3131.0,4504.9,1252.4
Northern Europe,Lithuania,2024-10-27,3431.0,3181.9,4637.3,1233.6
Northern Europe,Lithuania,2024-10-28,3288.1,2706.9,14267.9,2619.2
Northern Europe,Lithuania,2024-10-29,2190.9,3738.7,4366.3,1786.5
Northern Europe,Lithuania,2024-10-30,1964.4,818.7,18528.0,656.0
Northern Europe,Lithuania,2024-10-31,2961.1,2896.6,18542.5,1020.2
Northern Europe,Lithuania,2024-11-01,2474.9,719.8,23279.7,647.4
Northern Europe,Lithuania,2024-11-02,1907.1,633.9,20357.8,2195.5
Northern Europe,Lithuania,2024-11-03,2155.9,718.7,21363.2,557.5
Northern Europe,Lithuania,2024-11-04,2870.3,2231.7000000000003,10614.6,2496.4
Northern Europe,Lithuania,2024-11-05,2993.5,3310.8,13743.6,1300.1
Northern Europe,Lithuania,2024-11-06,3237.5,2714.4,7673.0,864.4
Northern Europe,Lithuania,2024-11-07,3271.5,3066.3,4803.599999999999,469.6
Northern Europe,Lithuania,2024-11-08,3282.5,807.9,417.8,1067.8
Northern Europe,Lithuania,2024-11-09,3280.0,701.1,69.4,714.2
Northern Europe,Lithuania,2024-11-10,3302.0,928.0,591.4,683.8
Northern Europe,Lithuania,2024-11-11,3288.5,3269.8,1103.2,754.8000000000001
Northern Europe,Lithuania,2024-11-12,3260.7,4184.7,538.6,763.9
Northern Europe,Lithuania,2024-11-13,3137.1,1354.4,1513.3,582.9
Northern Europe,Lithuania,2024-11-14,3029.6,2821.1,11961.1,287.1
Northern Europe,Lithuania,2024-11-15,2558.8,2083.5,15087.3,1437.2
Northern Europe,Lithuania,2024-11-16,1573.4,669.1,19580.7,303.4
Northern Europe,Lithuania,2024-11-17,2205.1,983.3,21425.6,219.3
Northern Europe,Lithuania,2024-11-18,2794.0,3550.1,19414.0,621.4
Northern Europe,Lithuania,2024-11-19,3239.0,5068.9,13918.3,551.6
Northern Europe,Lithuania,2024-11-20,3224.6,3000.8,23617.2,712.3
Northern Europe,Lithuania,2024-11-21,3244.5,3570.3,18707.2,733.0
