date,Solar,Hydro Run-of-River,Hydro water reservoir,temperature_2m_max,temperature_2m_mean,shortwave_radiation_sum,precipitation_sum
2019-12-25,27987.0,43140.0,144801.0,13.775,8.35,7.262500000000001,0.025
2019-12-26,21029.0,42741.0,160672.0,13.125,7.875,6.547499999999999,0.025
2019-12-27,29824.0,43280.0,160895.0,12.175,6.625,8.0425,0.0
2019-12-28,33091.0,39879.0,151788.0,12.725000000000001,5.800000000000001,8.7525,0.0
2019-12-29,29132.0,37820.0,139366.0,11.475,5.0249999999999995,8.9175,0.0
2019-12-30,26266.0,40079.0,135345.0,9.95,4.2,8.2175,0.0
2019-12-31,26910.0,37363.0,134687.0,9.125,4.075,7.5625,0.0
2020-01-01,28629.0,35277.0,126202.0,8.825,3.75,7.57,0.0
2020-01-02,23445.0,37012.0,138673.0,9.55,3.75,7.8475,0.0
2020-01-03,18827.0,35529.0,130229.0,9.4,4.775,5.8375,0.0
2020-01-04,25758.0,31179.0,114442.0,9.125,4.425,7.5075,0.0
2020-01-05,33389.0,30328.0,105957.0,10.825,4.8,8.4375,0.0
2020-01-06,31578.0,30511.0,104891.0,9.649999999999999,3.375,8.3325,0.0
2020-01-07,33771.0,33454.0,132389.0,10.45,4.05,8.4025,0.0
2020-01-08,32780.0,31835.0,127632.0,10.55,4.325,8.795,0.0
2020-01-09,27409.0,29941.0,107562.0,11.45,5.175,8.65,0.05
2020-01-10,28881.0,29589.0,115480.0,9.675,5.2749999999999995,8.7225,0.075
2020-01-11,40094.0,30105.0,86538.0,9.725,3.4,9.715,0.0
2020-01-12,40287.0,27900.0,87418.0,8.775,2.8749999999999996,8.955,0.0
2020-01-13,28341.0,30528.0,108307.0,10.625,2.875,8.885,0.0
2020-01-14,25137.0,29696.0,103224.0,10.475,4.55,8.555,0.025
2020-01-15,22013.0,29537.0,87200.0,12.025000000000002,6.5,7.1274999999999995,0.0
2020-01-16,34731.0,30761.0,86512.0,13.125,7.500000000000001,9.862499999999999,0.575
2020-01-17,24249.0,32349.0,82010.0,10.725,7.175000000000001,7.0175,0.65
2020-01-18,9961.0,30430.0,55475.0,10.075,6.625,4.2275,3.05
2020-01-19,17510.0,30963.0,63436.0,8.125,5.075,6.994999999999999,1.65
2020-01-20,11461.0,31570.0,97382.0,6.199999999999999,3.125,6.7025,0.27499999999999997
2020-01-21,9899.0,30600.0,95703.0,8.275,5.1499999999999995,6.465,1.625
2020-01-22,13314.0,30240.0,122949.0,9.625,5.7250000000000005,6.299999999999999,10.774999999999999
2020-01-23,13948.0,32179.0,109599.0,8.925,4.925,5.41,9.5
2020-01-24,11803.0,33249.0,113290.0,9.8,5.875000000000001,6.397500000000001,7.5249999999999995
2020-01-25,9624.0,33648.0,95891.0,8.2,5.425,4.11,3.15
2020-01-26,25506.0,31185.0,68819.0,9.500000000000002,5.199999999999999,7.695,0.525
2020-01-27,23536.0,33625.0,63027.0,10.125,6.15,7.0,0.07500000000000001
2020-01-28,14998.0,35482.0,77143.0,11.35,8.275,4.5375,1.5499999999999998
2020-01-29,19270.0,36337.0,75045.0,12.575000000000001,8.45,7.1375,0.375
2020-01-30,23040.0,38562.0,54245.0,12.65,8.375,6.925,0.4
2020-01-31,22425.0,38460.0,64165.0,14.175,10.15,6.575,1.2
2020-02-01,23002.0,39734.0,58411.0,15.775,11.225000000000001,8.2475,0.19999999999999998
2020-02-02,36113.0,40395.0,53238.0,17.3,11.149999999999999,10.407499999999999,0.0
2020-02-03,42640.0,39425.0,64860.0,17.175,10.724999999999998,11.125,0.0
2020-02-04,42463.0,37779.0,55498.0,15.35,8.9,10.2875,0.0
2020-02-05,41478.0,37152.0,77311.0,14.25,7.675000000000001,12.965,0.0
2020-02-06,37360.0,36912.0,94788.0,13.525,6.625000000000001,12.565000000000001,0.0
2020-02-07,26015.0,36062.0,109344.0,13.825000000000001,7.725,10.0725,0.075
2020-02-08,18771.0,34014.0,82021.0,12.775,7.975,7.995,1.5999999999999999
2020-02-09,30823.0,31221.0,59397.0,12.95,8.6,8.2675,0.025
2020-02-10,45874.0,34333.0,67951.0,15.925,10.174999999999999,11.905,0.0
2020-02-11,30785.0,34023.0,90710.0,15.825,10.05,11.145,0.0
2020-02-12,16745.0,33923.0,128659.0,13.749999999999998,9.475000000000001,7.335,0.275
2020-02-13,22963.0,33061.0,70847.0,13.575,10.175,8.41,0.19999999999999998
2020-02-14,43543.0,32566.0,109105.0,14.55,8.549999999999999,12.0125,0.025
2020-02-15,47905.0,27861.0,58669.0,16.35,9.1,13.07,0.025
2020-02-16,50275.0,27546.0,45576.0,17.075,10.325,13.889999999999999,0.0
2020-02-17,34455.0,30827.0,62424.0,15.799999999999997,10.25,11.030000000000001,0.025
2020-02-18,31655.0,30228.0,94611.0,13.4,8.65,11.585,0.025
2020-02-19,45558.0,29350.0,100253.0,13.925,7.525000000000001,13.1175,0.075
2020-02-20,53442.0,28183.0,100598.0,15.774999999999999,8.15,15.4825,0.0
2020-02-21,57896.0,27371.0,87561.0,17.075,8.65,15.702499999999999,0.0
2020-02-22,60883.0,26167.0,75297.0,18.7,9.575,16.0075,0.0
2020-02-23,63931.0,23907.0,61415.0,19.925,10.5,16.377499999999998,0.0
2020-02-24,62677.0,26683.0,88842.0,19.85,10.325,16.59,0.0
2020-02-25,42933.0,24749.0,55965.0,15.725000000000001,9.750000000000002,13.442499999999999,0.125
2020-02-26,58687.0,24696.0,73925.0,13.674999999999999,8.375,14.579999999999998,0.0
2020-02-27,58383.0,24507.0,63335.0,16.325,9.15,15.007499999999999,0.05
2020-02-28,48223.0,26227.0,79632.0,17.95,10.7,15.09,0.025
2020-02-29,27230.0,23979.0,40826.0,13.425,9.725000000000001,8.1425,0.875
2020-03-01,24810.0,24853.0,41195.0,13.749999999999998,9.875,9.5925,3.275
2020-03-02,33741.0,34403.0,69226.0,12.3,8.8,14.0275,11.350000000000001
2020-03-03,27809.0,37767.0,67235.0,12.975000000000001,8.25,9.2875,1.425
2020-03-04,37520.0,39392.0,72691.0,16.025,11.225,12.5025,0.05
2020-03-05,32373.0,41125.0,60804.0,13.274999999999999,9.725,9.185,2.325
2020-03-06,50151.0,41578.0,72722.0,11.424999999999999,6.925000000000001,13.349999999999998,1.1749999999999998
2020-03-07,56101.0,41298.0,80123.0,13.799999999999997,7.8,16.3875,0.575
2020-03-08,58745.0,40556.0,67550.0,16.875,9.15,17.0575,0.025
2020-03-09,58312.0,39952.0,89380.0,15.849999999999998,9.524999999999999,17.68,0.025
2020-03-10,62090.0,40018.0,94209.0,21.924999999999997,12.875,17.735,0.175
2020-03-11,58106.0,38472.0,106190.0,24.775,15.3,18.415000000000003,0.0
2020-03-12,49365.0,39348.0,96485.0,22.375,15.325,16.6825,0.075
2020-03-13,48094.0,38953.0,77328.0,18.425,12.775,14.04,0.275
2020-03-14,58345.0,37192.0,77509.0,18.825000000000003,12.15,17.655,0.0
2020-03-15,45505.0,34420.0,57729.0,18.45,11.525,16.225,5.025
2020-03-16,23897.0,37383.0,87730.0,10.374999999999998,7.025,9.004999999999999,14.0
2020-03-17,31622.0,39044.0,75548.0,15.350000000000001,9.4,12.295000000000002,2.125
2020-03-18,31614.0,40832.0,105357.0,18.2,11.750000000000002,17.697499999999998,1.875
2020-03-19,31723.0,41299.0,83544.0,17.65,11.149999999999999,16.5375,0.35000000000000003
2020-03-20,25918.0,39945.0,83838.0,15.7,10.625,16.66,2.175
2020-03-21,23933.0,39783.0,79303.0,12.825,8.625,13.2225,7.1000000000000005
2020-03-22,30954.0,37805.0,66968.0,11.750000000000002,7.85,13.0425,3.3000000000000003
2020-03-23,35342.0,37437.0,73070.0,14.300000000000002,8.65,15.9025,2.65
2020-03-24,27215.0,36706.0,79735.0,14.4,9.4,13.0825,3.15
2020-03-25,48135.0,38663.0,93480.0,13.65,8.799999999999999,14.4625,3.6
2020-03-26,66521.0,35161.0,51327.0,14.825,8.775,20.174999999999997,0.375
2020-03-27,42887.0,35958.0,81105.0,12.55,6.875,18.262500000000003,0.075
2020-03-28,63310.0,34078.0,78320.0,14.75,8.325,18.932499999999997,2.05
2020-03-29,66980.0,28018.0,33486.0,16.099999999999998,9.700000000000001,17.927500000000002,0.125
2020-03-30,22656.0,30433.0,49363.0,10.025,6.75,8.0725,6.925
2020-03-31,22045.0,30330.0,46247.0,11.85,7.525,10.6725,12.25
2020-04-01,37782.0,33013.0,68239.0,12.225,7.999999999999999,13.975,2.5
2020-04-02,44343.0,31914.0,50267.0,13.025,8.35,14.870000000000001,4.175
2020-04-03,74091.0,32303.0,60014.0,15.875,9.05,21.5725,0.0
2020-04-04,52817.0,28673.0,39193.0,17.15,10.5,18.284999999999997,0.0
2020-04-05,51263.0,27120.0,35090.0,16.975,11.525,17.232499999999998,3.5749999999999997
2020-04-06,31125.0,32230.0,68137.0,15.275,11.65,10.307500000000001,5.425000000000001
2020-04-07,42887.0,33416.0,59342.0,17.425,12.624999999999998,13.5375,1.4
2020-04-08,55895.0,32766.0,52959.0,18.400000000000002,13.275,16.655,4.625
2020-04-09,30692.0,31944.0,44583.0,16.225,12.575,11.725,5.249999999999999
2020-04-10,35784.0,34114.0,39242.0,17.174999999999997,12.874999999999998,15.272499999999999,2.65
2020-04-11,44278.0,34464.0,40219.0,18.0,12.85,17.3175,0.44999999999999996
2020-04-12,52030.0,34560.0,33939.0,17.924999999999997,12.65,18.997500000000002,0.525
2020-04-13,42475.0,35551.0,43088.0,16.0,11.774999999999999,14.8225,4.25
2020-04-14,44619.0,37571.0,53060.0,17.5,12.5,18.119999999999997,2.0
2020-04-15,31896.0,37326.0,51106.0,15.625,11.650000000000002,14.5975,7.925000000000001
2020-04-16,38688.0,37978.0,53350.0,16.95,12.399999999999999,14.477500000000001,2.775
2020-04-17,34420.0,40503.0,70300.0,16.875,12.825,16.38,1.4999999999999998
2020-04-18,44525.0,42068.0,94835.0,18.3,13.225,17.875,2.425
2020-04-19,46353.0,40920.0,68417.0,17.275,12.925,18.18,5.949999999999999
2020-04-20,41690.0,40855.0,81681.0,16.05,11.249999999999998,13.089999999999998,5.375
2020-04-21,33927.0,40786.0,85407.0,14.65,10.850000000000001,12.1125,8.55
2020-04-22,57144.0,40759.0,100281.0,17.375,12.575000000000001,17.685000000000002,1.425
2020-04-23,59144.0,40819.0,122507.0,19.45,13.95,19.09,2.325
2020-04-24,58661.0,39922.0,116835.0,19.874999999999996,14.4,20.075000000000003,4.3
2020-04-25,36956.0,38956.0,99601.0,18.275000000000002,13.25,16.685000000000002,6.874999999999999
2020-04-26,38770.0,39315.0,95807.0,16.974999999999998,12.9,16.5675,3.0
2020-04-27,39846.0,42534.0,110503.0,14.4,11.15,13.497500000000002,7.1
2020-04-28,55488.0,41030.0,100486.0,15.5,10.950000000000001,17.2075,0.22499999999999998
2020-04-29,77917.0,40047.0,79462.0,17.525,11.7,20.002499999999998,0.30000000000000004
2020-04-30,52027.0,39568.0,55860.0,16.45,12.625,16.09,0.775
2020-05-01,71058.0,39990.0,47744.0,20.700000000000003,14.775,20.025,0.65
2020-05-02,89397.0,42012.0,69195.0,24.475,17.049999999999997,25.5925,0.05
2020-05-03,89853.0,40560.0,58384.0,27.924999999999997,19.075,27.405,0.0
2020-05-04,70189.0,40077.0,57990.0,27.35,19.375,24.7975,0.05
2020-05-05,72802.0,41798.0,99608.0,22.725,17.0,23.6675,0.0
2020-05-06,83047.0,41167.0,107347.0,24.15,17.225,26.1425,0.0
2020-05-07,57385.0,38419.0,83996.0,26.55,19.1,21.4625,0.125
2020-05-08,79680.0,38307.0,73531.0,24.325000000000003,18.025,25.4775,0.875
2020-05-09,50690.0,36966.0,63771.0,20.400000000000002,15.45,20.78,2.15
2020-05-10,44161.0,38449.0,52590.0,17.15,13.025,16.32,9.825
2020-05-11,49004.0,38053.0,62109.0,17.55,13.15,16.94,3.325
2020-05-12,27015.0,39602.0,127178.0,16.349999999999998,12.425,14.475000000000001,7.725
2020-05-13,47352.0,40670.0,97315.0,17.75,12.475,17.832500000000003,6.050000000000001
2020-05-14,28109.0,38699.0,70328.0,13.925,11.025,11.8625,8.325
2020-05-15,41128.0,37992.0,68266.0,16.674999999999997,12.25,17.884999999999998,7.55
2020-05-16,52867.0,37388.0,59143.0,18.175,13.05,20.215,0.425
2020-05-17,70861.0,36028.0,52039.0,20.675000000000004,14.224999999999998,25.9975,0.07500000000000001
2020-05-18,94392.0,36360.0,56930.0,24.425,16.575,28.729999999999997,0.0
2020-05-19,87213.0,33758.0,46818.0,26.35,18.599999999999998,28.66,0.0
2020-05-20,96596.0,35111.0,60188.0,28.35,20.375,28.375,0.025
2020-05-21,92851.0,34799.0,64101.0,29.1,21.5,28.457500000000003,0.0
2020-05-22,94268.0,33531.0,72059.0,29.7,22.525,28.815,0.0
2020-05-23,91894.0,31660.0,37461.0,29.65,22.6,26.5875,0.45
2020-05-24,89074.0,30391.0,40602.0,28.799999999999997,21.75,24.64,0.35
2020-05-25,73206.0,31354.0,55127.0,28.45,21.55,23.1675,2.375
2020-05-26,85335.0,31096.0,35564.0,27.125,20.825000000000003,25.3325,1.6749999999999998
2020-05-27,92086.0,30597.0,41820.0,27.624999999999996,21.425,26.0125,2.125
2020-05-28,92998.0,30515.0,60316.0,28.025,21.675,26.9075,0.975
2020-05-29,95258.0,31838.0,72025.0,29.05,21.674999999999997,27.97,0.5
2020-05-30,89352.0,30568.0,47584.0,29.074999999999996,21.650000000000002,26.3475,0.425
2020-05-31,55116.0,29188.0,44241.0,26.95,20.799999999999997,21.79,1.6
2020-06-01,67343.0,32180.0,73698.0,25.799999999999997,19.575,23.22,3.625
2020-06-02,67377.0,30858.0,81920.0,26.674999999999997,20.200000000000003,24.815,1.175
2020-06-03,79122.0,29610.0,61072.0,24.974999999999998,19.349999999999998,23.452500000000004,5.5
2020-06-04,47781.0,29377.0,59206.0,19.925,16.55,18.12,4.725
2020-06-05,87265.0,30959.0,58365.0,24.875,18.0,28.9525,0.025
2020-06-06,87377.0,29318.0,39569.0,24.674999999999997,18.675,26.3125,6.375
2020-06-07,66981.0,29124.0,33758.0,21.35,16.7,22.622500000000002,6.975
2020-06-08,77593.0,30667.0,37523.0,21.224999999999998,15.55,24.564999999999998,0.05
2020-06-09,86070.0,30667.0,56413.0,22.1,15.95,24.6725,0.175
2020-06-10,84478.0,31107.0,64610.0,23.974999999999998,17.225,26.5925,0.3
2020-06-11,75874.0,30073.0,33132.0,20.375,15.924999999999999,20.1025,4.575
2020-06-12,63002.0,30020.0,50092.0,18.225,13.999999999999998,20.9975,3.375
2020-06-13,82791.0,29518.0,35338.0,20.6,15.350000000000001,24.985,0.275
2020-06-14,90641.0,29270.0,33526.0,22.425,16.85,25.067500000000003,0.025
2020-06-15,94060.0,31823.0,57487.0,23.65,17.875,26.497500000000002,0.175
2020-06-16,78284.0,29980.0,51779.0,22.5,17.75,22.8425,1.75
2020-06-17,89200.0,29836.0,54146.0,23.025,17.75,26.0425,0.075
2020-06-18,90774.0,29868.0,45665.0,24.8,18.45,26.78,0.3
2020-06-19,95100.0,29633.0,43198.0,26.15,19.475,27.4025,2.225
2020-06-20,100551.0,27205.0,30889.0,28.575,21.375000000000004,28.415,0.875
2020-06-21,102098.0,25984.0,25884.0,30.875000000000004,23.25,29.715,0.0
2020-06-22,101548.0,25606.0,59173.0,33.025,25.1,30.247500000000002,0.0
2020-06-23,93717.0,25552.0,73321.0,33.55,25.95,28.775,0.0
2020-06-24,73555.0,25670.0,50720.0,31.625,25.125,25.3925,1.45
2020-06-25,88671.0,26706.0,56904.0,30.4,23.85,27.1,0.3
2020-06-26,84520.0,27691.0,56086.0,27.750000000000004,21.875,26.7575,1.425
2020-06-27,95359.0,27133.0,45597.0,28.4,22.0,26.202499999999997,0.0
2020-06-28,98159.0,26863.0,39182.0,31.05,24.075000000000003,27.64,1.025
2020-06-29,98103.0,26224.0,59933.0,32.25,25.3,28.315,1.3
2020-06-30,92043.0,26235.0,68194.0,32.95,25.650000000000002,27.17,0.725
2020-07-01,96447.0,25673.0,63630.0,31.1,24.525,28.682499999999997,0.375
2020-07-02,98946.0,26172.0,51300.0,28.775,23.025000000000002,27.08,4.975
2020-07-03,99132.0,24927.0,29823.0,29.125,22.15,30.3425,0.0
2020-07-04,102668.0,23013.0,27481.0,31.475,23.725,30.33,0.0
2020-07-05,99471.0,22717.0,26939.0,33.625,26.049999999999997,29.5325,0.0
2020-07-06,97231.0,23047.0,41076.0,34.725,26.875,29.46,0.0
2020-07-07,90795.0,23645.0,52997.0,35.15,27.025000000000002,29.645,0.0
2020-07-08,66461.0,23978.0,50639.0,33.575,26.625,26.405,0.05
2020-07-09,83407.0,23492.0,37868.0,31.249999999999996,24.4,27.96,0.6
2020-07-10,92862.0,23234.0,29450.0,31.075,24.400000000000002,26.825,2.4
2020-07-11,89534.0,22107.0,32495.0,33.025,25.675000000000004,27.200000000000003,0.275
2020-07-12,72762.0,21482.0,21964.0,31.849999999999998,25.150000000000002,24.3875,1.95
2020-07-13,91817.0,22399.0,35604.0,30.650000000000002,24.249999999999996,26.3025,3.0
2020-07-14,77358.0,22004.0,34386.0,29.900000000000002,23.325000000000003,24.56,2.2
2020-07-15,91018.0,21103.0,39457.0,29.924999999999997,23.175,25.62,0.05
2020-07-16,94735.0,20325.0,43513.0,32.425,25.175,28.802500000000002,0.2
2020-07-17,91920.0,19972.0,38648.0,33.175000000000004,25.299999999999997,28.8225,0.0
2020-07-18,94370.0,19535.0,34045.0,33.15,25.1,29.4525,0.0
2020-07-19,90913.0,19193.0,26138.0,33.475,26.45,27.847500000000004,0.025
2020-07-20,84351.0,20268.0,44542.0,34.3,26.725,27.595,0.1
2020-07-21,61172.0,19669.0,31073.0,32.5,25.75,23.5425,0.05
2020-07-22,81540.0,19411.0,44986.0,31.450000000000003,25.45,24.67,0.0
2020-07-23,92091.0,19436.0,46314.0,33.225,26.450000000000003,25.947499999999998,0.1
2020-07-24,91562.0,19290.0,42271.0,32.775,26.525,27.29,0.175
2020-07-25,94327.0,18152.0,36035.0,33.875,26.45,28.4925,0.0
2020-07-26,93780.0,18121.0,36483.0,35.425,27.475,28.335,0.0
2020-07-27,86409.0,19108.0,59456.0,35.45,28.275000000000002,27.61,0.0
2020-07-28,88393.0,18797.0,59146.0,34.175000000000004,27.4,27.9325,0.0
2020-07-29,89833.0,19219.0,67210.0,34.449999999999996,27.15,27.255000000000003,0.025
2020-07-30,78565.0,18942.0,60777.0,35.7,28.275,25.84,0.0
2020-07-31,79067.0,20190.0,89296.0,35.875,28.2,27.54,0.0
2020-08-01,76086.0,17987.0,44475.0,35.425,27.924999999999997,27.0825,0.025
2020-08-02,85631.0,16815.0,36562.0,32.75,25.950000000000003,26.725,0.0
2020-08-03,82331.0,17844.0,51849.0,30.475,24.175,26.747500000000002,0.0
2020-08-04,86522.0,18305.0,49009.0,30.75,23.85,27.092499999999998,0.0
2020-08-05,91821.0,18568.0,62507.0,33.45,26.075,26.345,0.0
2020-08-06,89607.0,18600.0,59072.0,36.074999999999996,27.975,26.1575,0.0
2020-08-07,86364.0,19133.0,52532.0,35.62500000000001,28.1,24.67,0.0
2020-08-08,70010.0,17005.0,35147.0,35.75,28.150000000000002,21.9675,0.0
2020-08-09,78491.0,17103.0,32484.0,34.95,27.75,24.4675,0.525
2020-08-10,60897.0,18511.0,51934.0,32.55,26.075,23.295,0.6
2020-08-11,50075.0,18439.0,50625.0,29.799999999999997,23.099999999999998,17.8325,4.4750000000000005
2020-08-12,74865.0,18805.0,45766.0,26.075000000000003,20.35,21.35,1.625
2020-08-13,90462.0,19275.0,63845.0,28.4,21.400000000000002,25.667500000000004,0.125
2020-08-14,91192.0,17822.0,51856.0,28.949999999999996,21.925,24.2925,0.825
2020-08-15,95753.0,16295.0,19191.0,27.375,21.1,24.8275,1.05
2020-08-16,97221.0,16503.0,23053.0,26.7,20.55,25.195000000000004,0.1
2020-08-17,86152.0,17896.0,49287.0,27.65,21.275,22.1025,0.975
2020-08-18,75762.0,18333.0,61774.0,28.45,22.35,19.9275,0.4
2020-08-19,92017.0,17845.0,47570.0,31.75,24.075000000000003,25.535,0.0
2020-08-20,86517.0,18136.0,44474.0,31.949999999999996,23.975,24.080000000000002,0.875
2020-08-21,83624.0,17725.0,64860.0,30.549999999999997,23.425,23.147499999999997,0.0
2020-08-22,92268.0,15727.0,50109.0,30.8,23.900000000000002,24.917499999999997,0.0
2020-08-23,90492.0,14985.0,31579.0,30.9,23.375,25.46,0.0
2020-08-24,88321.0,16825.0,66968.0,30.75,23.049999999999997,25.185,0.0
2020-08-25,90211.0,17025.0,65954.0,33.324999999999996,25.025,25.0075,0.0
2020-08-26,90150.0,17489.0,75311.0,34.0,25.875,24.169999999999998,0.0
2020-08-27,85779.0,17820.0,84581.0,34.2,26.275,24.212500000000002,0.0
2020-08-28,77819.0,16242.0,49606.0,28.375,23.000000000000004,20.2675,6.05
2020-08-29,83048.0,15907.0,27706.0,23.05,18.175,21.5125,1.375
2020-08-30,83831.0,16849.0,26104.0,22.975,17.3,22.640000000000004,0.25
2020-08-31,88186.0,17568.0,42670.0,25.725,18.275,23.885000000000005,0.0
2020-09-01,51746.0,18090.0,59179.0,26.400000000000002,19.400000000000002,18.895,0.0
2020-09-02,81771.0,17717.0,45532.0,27.4,19.825,23.6025,0.0
2020-09-03,87355.0,17882.0,52454.0,29.625,21.725,23.61,0.0
2020-09-04,87337.0,17041.0,48438.0,30.625,22.825,23.62,0.0
2020-09-05,86341.0,15933.0,37280.0,31.0,23.175,22.759999999999998,0.05
2020-09-06,82297.0,14836.0,25040.0,29.825,22.4,21.9175,0.1
2020-09-07,77247.0,16584.0,30771.0,26.4,19.9,22.380000000000003,0.0
2020-09-08,77943.0,15811.0,39862.0,26.7,19.700000000000003,21.4475,0.025
2020-09-09,76799.0,16183.0,61804.0,26.9,20.325,19.995,4.4
2020-09-10,81796.0,15629.0,53607.0,28.55,21.199999999999996,21.035,0.175
2020-09-11,71807.0,16136.0,46181.0,29.45,22.325000000000003,19.82,0.075
2020-09-12,69863.0,14053.0,31109.0,31.0,23.225,20.3125,0.0
2020-09-13,57120.0,13150.0,29220.0,31.35,24.125,20.1,0.0
2020-09-14,52257.0,14544.0,57668.0,28.75,22.275,17.72,2.0999999999999996
2020-09-15,65974.0,14935.0,76876.0,27.575000000000003,21.4,16.8075,0.175
2020-09-16,48828.0,15420.0,82689.0,28.199999999999996,21.724999999999998,17.427500000000002,0.15
2020-09-17,27805.0,15233.0,48505.0,26.45,20.925,14.415,2.525
2020-09-18,25506.0,14828.0,43810.0,22.2,17.625,11.4175,15.825
2020-09-19,47625.0,14674.0,33495.0,20.549999999999997,16.675,12.2075,10.175
2020-09-20,50778.0,13829.0,33592.0,21.875,17.1,16.2925,2.65
2020-09-21,61005.0,15122.0,65456.0,22.349999999999998,16.9,15.322500000000002,3.55
2020-09-22,62888.0,14467.0,76491.0,22.975,16.925,17.115,0.175
2020-09-23,45631.0,13548.0,67954.0,22.625000000000004,17.75,15.07,0.30000000000000004
2020-09-24,32182.0,13264.0,50771.0,20.9,16.8,12.2975,1.45
2020-09-25,69449.0,13445.0,36306.0,18.025,13.65,16.455,1.575
2020-09-26,72219.0,14519.0,25140.0,19.625,13.875,16.375,1.45
2020-09-27,73665.0,16206.0,30044.0,19.974999999999998,14.525,18.16,0.05
2020-09-28,76255.0,15079.0,43617.0,22.7,15.05,18.955,0.0
2020-09-29,75943.0,14338.0,52296.0,24.825,16.675,18.7525,0.0
2020-09-30,52221.0,14111.0,55839.0,24.625,17.3,16.7775,0.0
2020-10-01,59174.0,13263.0,40009.0,22.075,16.200000000000003,17.28,0.05
2020-10-02,22010.0,17790.0,38690.0,14.975,12.075,6.409999999999999,15.200000000000001
2020-10-03,67419.0,20343.0,30371.0,14.475,10.35,13.89,0.925
2020-10-04,49650.0,19650.0,32055.0,16.025000000000002,11.349999999999998,12.24,1.4749999999999999
2020-10-05,67301.0,19212.0,37845.0,18.5,12.450000000000001,16.544999999999998,0.0
2020-10-06,68021.0,19833.0,44904.0,23.150000000000002,15.825,16.4275,0.0
2020-10-07,70095.0,19962.0,47373.0,24.5,16.975,16.8875,0.0
2020-10-08,62702.0,19350.0,55131.0,25.325,17.175,15.92,0.0
2020-10-09,50984.0,18778.0,58409.0,24.95,17.7,15.8975,0.1
2020-10-10,61083.0,16240.0,30164.0,23.325,16.625,14.985,0.0
2020-10-11,65613.0,15828.0,23779.0,18.55,13.149999999999999,15.665000000000001,0.2
2020-10-12,73343.0,16369.0,31040.0,17.375,11.925,16.155,0.1
2020-10-13,67550.0,18991.0,54148.0,20.699999999999996,13.475,14.987499999999999,0.05
2020-10-14,65556.0,19934.0,54244.0,17.05,11.55,14.235000000000001,0.725
2020-10-15,67143.0,21545.0,61161.0,15.85,10.35,14.4775,0.0
2020-10-16,70213.0,21869.0,69782.0,16.375,9.475,16.295,0.0
2020-10-17,63512.0,21296.0,70299.0,18.45,10.975,15.5925,0.0
2020-10-18,59115.0,19772.0,62134.0,20.424999999999997,12.175,14.9025,0.0
2020-10-19,46072.0,17998.0,32152.0,23.175,14.75,13.245000000000001,1.175
2020-10-20,13797.0,17055.0,50063.0,19.325,15.799999999999999,4.165,24.374999999999996
2020-10-21,30963.0,21099.0,45670.0,17.4,14.174999999999999,8.967500000000001,4.65
2020-10-22,16909.0,24073.0,74967.0,15.8,12.75,6.4425,13.425
2020-10-23,42443.0,26097.0,55900.0,14.875000000000002,11.275,10.915,3.025
2020-10-24,51301.0,24746.0,35633.0,16.475,10.8,12.2725,0.025
2020-10-25,28736.0,28773.0,32183.0,15.625,11.35,9.4525,5.9
2020-10-26,50340.0,28740.0,47617.0,12.425,8.625,11.682500000000001,1.05
2020-10-27,48643.0,27763.0,45627.0,13.649999999999999,8.825,10.9025,1.05
2020-10-28,41528.0,27859.0,65409.0,16.9,11.450000000000001,11.072499999999998,0.15
2020-10-29,56854.0,26109.0,72937.0,18.725,11.725,12.815000000000001,0.0
2020-10-30,55929.0,24030.0,68034.0,20.525000000000002,12.600000000000001,12.9025,0.0
2020-10-31,54827.0,21560.0,48065.0,21.175,13.25,13.190000000000001,0.0
2020-11-01,47718.0,20877.0,39469.0,21.375,14.05,11.927500000000002,0.0
2020-11-02,45157.0,22576.0,65386.0,21.45,14.875000000000002,12.137500000000001,0.05
2020-11-03,27083.0,21980.0,64240.0,17.125,12.725,7.580000000000001,4.075
2020-11-04,13275.0,21238.0,69123.0,12.950000000000001,9.625,6.545,7.225
2020-11-05,11623.0,20425.0,62670.0,15.1,11.275,7.465,10.924999999999999
2020-11-06,15952.0,21104.0,53826.0,19.299999999999997,13.824999999999998,6.875,4.15
2020-11-07,30198.0,24511.0,54658.0,15.150000000000002,12.15,6.937500000000001,13.625
2020-11-08,34956.0,28248.0,53802.0,16.2,11.350000000000001,8.725,3.2750000000000004
2020-11-09,32356.0,27820.0,94571.0,15.225000000000001,10.825000000000001,8.5025,2.025
2020-11-10,42471.0,27024.0,101709.0,14.474999999999998,9.424999999999999,9.08,0.0
2020-11-11,38409.0,27409.0,72429.0,15.125,9.424999999999999,10.475,0.0
2020-11-12,31075.0,27037.0,79461.0,15.725000000000001,9.95,10.157499999999999,0.0
2020-11-13,25396.0,25387.0,76072.0,15.45,9.725000000000001,8.6225,0.4
2020-11-14,12129.0,21393.0,57000.0,14.75,11.025,5.5725,2.4499999999999997
2020-11-15,30193.0,22197.0,35084.0,18.025,13.500000000000002,8.125,0.42500000000000004
2020-11-16,28970.0,23711.0,75421.0,17.25,12.65,9.7425,0.125
2020-11-17,36783.0,23167.0,79308.0,16.55,11.225,9.2425,0.0
2020-11-18,38666.0,23026.0,69180.0,18.900000000000002,12.075,10.5625,0.0
