time,temperature_2m_max,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_28_to_100cm_mean,latitude,longitude
2020-03-04,8.0,0.4,12.13,13.1,0.311,50.0,15.0
2020-03-05,10.4,0.0,13.32,15.1,0.312,50.0,15.0
2020-03-06,11.1,2.6,7.27,18.8,0.312,50.0,15.0
2020-03-07,6.2,2.7,5.39,20.5,0.313,50.0,15.0
2020-03-08,10.3,0.0,10.61,13.1,0.312,50.0,15.0
2020-03-09,8.8,0.9,5.18,9.8,0.312,50.0,15.0
2020-03-10,9.0,3.9,6.87,21.4,0.311,50.0,15.0
2020-03-11,11.3,14.0,1.89,18.6,0.312,50.0,15.0
2020-03-12,15.8,2.2,9.63,23.7,0.315,50.0,15.0
2020-03-13,10.6,1.6,13.42,23.5,0.319,50.0,15.0
2020-03-14,7.3,0.2,13.18,9.9,0.32,50.0,15.0
2020-03-15,9.6,0.0,16.46,15.8,0.322,50.0,15.0
2020-03-16,13.7,0.0,15.33,9.6,0.321,50.0,15.0
2020-03-17,14.0,0.1,9.39,5.2,0.316,50.0,15.0
2020-03-18,16.6,0.0,14.52,8.8,0.319,50.0,15.0
2020-03-19,15.6,0.0,11.97,5.2,0.321,50.0,15.0
2020-03-20,15.7,3.8,12.74,8.1,0.321,50.0,15.0
2020-03-21,5.8,3.5,5.1,17.5,0.32,50.0,15.0
2020-03-22,3.0,0.0,12.26,12.8,0.319,50.0,15.0
2020-03-23,3.6,0.0,17.3,11.5,0.321,50.0,15.0
2020-03-24,5.2,0.0,18.65,11.8,0.32,50.0,15.0
2020-03-25,6.8,0.0,18.68,11.9,0.319,50.0,15.0
2020-03-26,10.2,0.0,14.9,13.3,0.316,50.0,15.0
2020-03-27,15.9,0.0,17.99,9.0,0.313,50.0,15.0
2020-03-28,15.7,0.0,18.3,9.9,0.31,50.0,15.0
2020-03-29,8.5,2.0,13.85,18.1,0.309,50.0,15.0
2020-03-30,5.0,0.0,17.99,11.8,0.308,50.0,15.0
2020-03-31,4.5,1.9,13.12,7.9,0.307,50.0,15.0
2020-04-01,7.6,0.0,20.02,5.4,0.309,50.0,15.0
2020-04-02,11.0,0.0,20.14,7.7,0.307,50.0,15.0
2020-04-03,8.9,0.0,10.52,12.5,0.306,50.0,15.0
2020-04-04,12.2,0.2,12.6,5.3,0.302,50.0,15.0
2020-04-05,15.1,0.0,20.65,11.5,0.297,50.0,15.0
2020-04-06,19.5,0.0,20.99,20.0,0.293,50.0,15.0
2020-04-07,19.6,0.0,20.92,8.7,0.288,50.0,15.0
2020-04-08,20.4,0.0,21.75,11.4,0.279,50.0,15.0
2020-04-09,20.8,0.0,20.83,9.1,0.272,50.0,15.0
2020-04-10,16.8,0.0,17.08,6.8,0.266,50.0,15.0
2020-04-11,16.9,0.0,20.73,5.8,0.263,50.0,15.0
2020-04-12,21.3,0.0,21.69,8.3,0.262,50.0,15.0
2020-04-13,18.8,0.7,14.39,17.2,0.258,50.0,15.0
2020-04-14,7.7,0.9,14.87,17.0,0.258,50.0,15.0
2020-04-15,16.1,0.0,20.81,13.8,0.257,50.0,15.0
2020-04-16,21.7,0.0,22.15,8.5,0.252,50.0,15.0
2020-04-17,19.9,0.0,21.9,9.2,0.25,50.0,15.0
2020-04-18,19.3,0.1,21.4,4.8,0.245,50.0,15.0
2020-04-19,14.6,5.0,18.05,11.6,0.243,50.0,15.0
2020-04-20,14.6,0.0,24.0,14.0,0.242,50.0,15.0
2020-04-21,16.1,0.0,24.04,16.5,0.239,50.0,15.0
2020-04-22,16.9,0.0,24.16,13.1,0.238,50.0,15.0
2020-04-23,19.0,0.0,24.19,8.6,0.235,50.0,15.0
2020-04-24,20.8,0.0,18.14,12.5,0.233,50.0,15.0
2020-04-25,14.4,0.1,16.66,16.6,0.235,50.0,15.0
2020-04-26,14.8,0.0,13.76,8.1,0.237,50.0,15.0
2020-04-27,21.1,0.0,22.82,9.1,0.235,50.0,15.0
2020-04-28,23.4,0.0,18.33,7.4,0.233,50.0,15.0
2020-04-29,15.8,11.1,7.15,12.9,0.228,50.0,15.0
2020-04-30,19.5,1.0,17.23,11.7,0.228,50.0,15.0
2020-05-01,17.0,11.7,20.78,13.1,0.23,50.0,15.0
2020-05-02,15.9,0.6,19.04,17.5,0.233,50.0,15.0
2020-05-03,14.9,1.0,17.42,15.0,0.238,50.0,15.0
2020-05-04,17.7,5.8,16.92,10.7,0.239,50.0,15.0
2020-05-05,12.1,0.8,18.55,13.7,0.237,50.0,15.0
2020-05-06,14.0,0.0,11.96,18.1,0.238,50.0,15.0
2020-05-07,17.1,0.0,26.27,14.7,0.236,50.0,15.0
2020-05-08,21.4,0.0,21.67,5.7,0.232,50.0,15.0
2020-05-09,24.2,0.7,19.23,7.4,0.224,50.0,15.0
2020-05-10,23.8,7.0,17.44,7.2,0.221,50.0,15.0
2020-05-11,22.3,21.8,14.74,15.0,0.221,50.0,15.0
2020-05-12,11.0,0.3,24.12,11.4,0.225,50.0,15.0
2020-05-13,13.9,3.8,19.96,7.1,0.224,50.0,15.0
2020-05-14,13.4,3.7,17.82,7.4,0.225,50.0,15.0
2020-05-15,13.8,0.3,13.41,6.9,0.226,50.0,15.0
2020-05-16,17.0,0.0,20.43,8.1,0.228,50.0,15.0
2020-05-17,18.2,0.1,23.49,10.0,0.223,50.0,15.0
2020-05-18,21.7,0.0,27.4,4.4,0.21,50.0,15.0
2020-05-19,23.4,0.0,24.42,9.8,0.207,50.0,15.0
2020-05-20,18.4,0.1,14.2,8.9,0.201,50.0,15.0
2020-05-21,18.1,0.0,20.31,8.4,0.2,50.0,15.0
2020-05-22,19.8,1.5,20.35,7.6,0.195,50.0,15.0
2020-05-23,20.0,19.2,8.84,12.9,0.195,50.0,15.0
2020-05-24,16.8,0.4,22.79,18.8,0.196,50.0,15.0
2020-05-25,14.3,4.9,15.87,17.3,0.199,50.0,15.0
2020-05-26,16.1,0.6,17.77,12.9,0.199,50.0,15.0
2020-05-27,19.5,0.0,23.16,8.8,0.197,50.0,15.0
2020-05-28,15.4,4.2,17.06,15.2,0.189,50.0,15.0
2020-05-29,18.2,0.3,23.46,10.8,0.188,50.0,15.0
2020-05-30,15.9,0.3,20.52,9.6,0.182,50.0,15.0
2020-05-31,14.3,3.8,6.52,14.8,0.178,50.0,15.0
2020-06-01,21.7,0.0,24.4,10.7,0.175,50.0,15.0
2020-06-02,19.8,3.1,17.67,12.5,0.171,50.0,15.0
2020-06-03,21.5,2.7,23.05,10.9,0.169,50.0,15.0
2020-06-04,23.6,5.1,18.7,7.8,0.178,50.0,15.0
2020-06-05,19.1,3.7,13.32,16.2,0.178,50.0,15.0
2020-06-06,21.5,2.3,10.64,13.3,0.176,50.0,15.0
2020-06-07,19.1,13.2,13.38,11.5,0.178,50.0,15.0
2020-06-08,17.4,0.7,13.81,6.7,0.184,50.0,15.0
2020-06-09,18.9,0.0,17.69,13.1,0.186,50.0,15.0
2020-06-10,15.4,14.0,6.49,8.3,0.183,50.0,15.0
2020-06-11,21.9,0.4,19.85,6.7,0.185,50.0,15.0
2020-06-12,25.0,0.6,24.99,7.6,0.183,50.0,15.0
2020-06-13,26.7,0.6,21.68,7.3,0.181,50.0,15.0
2020-06-14,23.9,11.9,13.66,6.8,0.178,50.0,15.0
2020-06-15,23.3,0.4,23.33,6.4,0.177,50.0,15.0
2020-06-16,23.4,0.1,21.23,6.3,0.172,50.0,15.0
2020-06-17,23.3,0.0,19.88,6.5,0.17,50.0,15.0
2020-06-18,20.1,6.4,11.4,16.4,0.169,50.0,15.0
2020-06-19,17.4,10.8,7.78,14.8,0.17,50.0,15.0
2020-06-20,15.9,16.4,5.68,20.7,0.172,50.0,15.0
2020-06-21,18.6,5.1,9.46,15.5,0.176,50.0,15.0
2020-06-22,24.0,0.1,25.67,16.4,0.183,50.0,15.0
2020-06-23,21.9,0.0,23.98,12.9,0.184,50.0,15.0
2020-06-24,19.6,1.1,18.48,8.5,0.184,50.0,15.0
2020-06-25,22.4,0.8,22.86,11.1,0.186,50.0,15.0
2020-06-26,21.0,5.4,16.64,7.3,0.186,50.0,15.0
2020-06-27,27.8,1.3,24.57,11.0,0.186,50.0,15.0
2020-06-28,27.9,3.7,24.68,8.0,0.184,50.0,15.0
2020-06-29,20.4,32.5,8.79,11.0,0.184,50.0,15.0
2020-06-30,23.4,0.0,23.45,15.6,0.207,50.0,15.0
2020-07-01,28.6,0.9,26.16,11.4,0.23,50.0,15.0
2020-07-02,25.5,8.3,19.34,9.9,0.227,50.0,15.0
2020-07-03,22.2,0.5,18.22,11.8,0.229,50.0,15.0
2020-07-04,24.9,0.0,24.2,10.5,0.229,50.0,15.0
2020-07-05,26.9,0.1,22.19,17.6,0.226,50.0,15.0
2020-07-06,23.1,1.4,14.52,16.2,0.224,50.0,15.0
2020-07-07,19.0,0.1,19.36,12.1,0.224,50.0,15.0
2020-07-08,19.2,6.7,9.08,6.9,0.222,50.0,15.0
2020-07-09,22.6,1.9,10.92,7.6,0.223,50.0,15.0
2020-07-10,30.6,1.7,24.3,14.9,0.221,50.0,15.0
2020-07-11,17.1,6.4,8.0,10.3,0.217,50.0,15.0
2020-07-12,19.7,0.0,21.94,8.5,0.215,50.0,15.0
2020-07-13,20.5,0.0,21.41,5.9,0.213,50.0,15.0
2020-07-14,23.6,0.0,25.08,11.1,0.208,50.0,15.0
2020-07-15,24.7,2.1,18.37,8.3,0.205,50.0,15.0
2020-07-16,19.1,9.7,14.04,10.1,0.205,50.0,15.0
2020-07-17,19.1,7.0,20.22,8.4,0.206,50.0,15.0
2020-07-18,22.7,2.9,17.09,10.4,0.206,50.0,15.0
2020-07-19,24.2,1.1,24.13,6.8,0.205,50.0,15.0
2020-07-20,27.1,0.1,22.28,9.2,0.2,50.0,15.0
2020-07-21,22.7,2.0,16.66,7.4,0.194,50.0,15.0
2020-07-22,23.7,0.0,23.75,7.0,0.193,50.0,15.0
2020-07-23,23.9,0.0,22.82,6.5,0.189,50.0,15.0
2020-07-24,26.5,0.2,23.77,7.4,0.186,50.0,15.0
2020-07-25,25.3,0.2,21.5,8.2,0.187,50.0,15.0
2020-07-26,26.8,1.5,18.06,11.3,0.187,50.0,15.0
2020-07-27,25.7,0.4,22.2,8.3,0.186,50.0,15.0
2020-07-28,33.1,0.0,23.0,13.5,0.179,50.0,15.0
2020-07-29,28.1,0.0,24.01,9.6,0.178,50.0,15.0
2020-07-30,27.5,0.0,26.35,5.1,0.18,50.0,15.0
2020-07-31,28.4,0.0,25.77,9.5,0.174,50.0,15.0
2020-08-01,29.0,0.0,26.18,7.0,0.178,50.0,15.0
2020-08-02,25.3,30.0,9.59,7.4,0.178,50.0,15.0
2020-08-03,18.7,18.8,5.96,13.3,0.178,50.0,15.0
2020-08-04,15.5,17.4,3.66,14.5,0.178,50.0,15.0
2020-08-05,23.1,0.0,23.57,7.4,0.181,50.0,15.0
2020-08-06,25.2,0.0,21.06,6.8,0.179,50.0,15.0
2020-08-07,29.0,0.0,23.44,5.4,0.171,50.0,15.0
2020-08-08,30.9,0.0,23.98,5.9,0.169,50.0,15.0
2020-08-09,31.1,0.0,22.38,5.9,0.159,50.0,15.0
2020-08-10,29.8,3.4,17.5,8.4,0.149,50.0,15.0
2020-08-11,28.8,0.4,20.12,7.5,0.153,50.0,15.0
2020-08-12,30.0,0.0,21.0,7.7,0.149,50.0,15.0
2020-08-13,31.0,0.0,23.23,8.8,0.141,50.0,15.0
2020-08-14,28.0,9.4,16.32,6.6,0.134,50.0,15.0
2020-08-15,23.6,5.2,13.59,5.9,0.136,50.0,15.0
2020-08-16,26.7,0.0,23.26,7.9,0.127,50.0,15.0
2020-08-17,26.4,0.3,20.59,7.6,0.117,50.0,15.0
2020-08-18,22.9,12.6,10.06,7.6,0.118,50.0,15.0
2020-08-19,23.6,0.6,16.01,9.8,0.118,50.0,15.0
2020-08-20,27.4,0.0,22.36,7.7,0.115,50.0,15.0
2020-08-21,31.2,0.0,22.35,12.4,0.106,50.0,15.0
2020-08-22,27.0,0.7,13.87,11.5,0.093,50.0,15.0
2020-08-23,24.1,0.1,15.63,11.7,0.096,50.0,15.0
2020-08-24,22.1,0.3,15.48,8.5,0.083,50.0,15.0
2020-08-25,23.2,0.0,18.24,8.2,0.086,50.0,15.0
2020-08-26,25.4,0.0,18.32,27.6,0.061,50.0,15.0
2020-08-27,20.7,0.0,13.57,17.6,0.062,50.0,15.0
2020-08-28,27.2,3.0,16.76,11.7,0.07,50.0,15.0
2020-08-29,20.1,13.3,7.97,8.1,0.068,50.0,15.0
2020-08-30,19.6,5.8,7.66,7.9,0.069,50.0,15.0
2020-08-31,18.8,6.8,12.52,16.3,0.078,50.0,15.0
2020-09-01,16.5,1.9,6.65,13.8,0.087,50.0,15.0
2020-09-02,16.9,1.3,15.08,6.8,0.092,50.0,15.0
2020-09-03,20.7,0.0,16.51,11.4,0.094,50.0,15.0
2020-09-04,25.0,0.2,12.24,12.4,0.098,50.0,15.0
2020-09-05,27.2,0.7,14.77,11.2,0.101,50.0,15.0
2020-09-06,18.4,0.1,11.13,5.7,0.103,50.0,15.0
2020-09-07,19.3,0.2,16.43,7.0,0.105,50.0,15.0
2020-09-08,22.8,0.0,18.63,9.3,0.106,50.0,15.0
2020-09-09,25.5,0.0,18.83,8.3,0.104,50.0,15.0
2020-09-10,19.4,1.2,10.32,9.4,0.1,50.0,15.0
2020-09-11,22.7,0.0,15.76,4.8,0.099,50.0,15.0
2020-09-12,25.5,0.0,15.07,5.1,0.097,50.0,15.0
2020-09-13,26.5,0.0,17.28,7.2,0.096,50.0,15.0
2020-09-14,28.5,0.0,17.72,8.7,0.093,50.0,15.0
2020-09-15,29.2,0.0,17.58,12.2,0.089,50.0,15.0
2020-09-16,28.1,0.0,16.07,6.5,0.086,50.0,15.0
2020-09-17,19.9,0.0,10.19,15.3,0.084,50.0,15.0
2020-09-18,18.9,0.0,17.68,8.1,0.086,50.0,15.0
2020-09-19,21.7,0.0,15.82,9.1,0.085,50.0,15.0
2020-09-20,22.6,0.0,16.99,11.3,0.085,50.0,15.0
2020-09-21,23.8,0.0,16.42,10.1,0.083,50.0,15.0
2020-09-22,26.3,0.0,15.33,10.2,0.082,50.0,15.0
2020-09-23,25.1,0.7,13.15,8.9,0.082,50.0,15.0
2020-09-24,24.4,0.7,13.6,11.3,0.082,50.0,15.0
2020-09-25,16.5,12.8,3.18,15.1,0.082,50.0,15.0
2020-09-26,8.9,28.9,1.97,19.9,0.084,50.0,15.0
2020-09-27,13.1,0.0,7.89,11.4,0.086,50.0,15.0
2020-09-28,11.1,2.5,3.86,6.5,0.09,50.0,15.0
2020-09-29,12.1,5.1,3.26,14.5,0.091,50.0,15.0
2020-09-30,15.6,0.0,6.12,11.7,0.093,50.0,15.0
2020-10-01,15.9,0.4,6.51,8.8,0.096,50.0,15.0
2020-10-02,19.7,0.0,12.42,13.4,0.098,50.0,15.0
2020-10-03,25.0,1.3,12.65,18.9,0.101,50.0,15.0
2020-10-04,18.9,13.1,11.48,10.1,0.104,50.0,15.0
2020-10-05,17.2,1.5,4.95,14.9,0.106,50.0,15.0
2020-10-06,17.0,1.2,6.26,18.7,0.108,50.0,15.0
2020-10-07,15.1,1.7,9.71,16.6,0.11,50.0,15.0
2020-10-08,16.0,0.1,10.3,16.6,0.112,50.0,15.0
2020-10-09,18.7,0.1,6.63,14.2,0.113,50.0,15.0
2020-10-10,15.5,6.6,4.33,11.2,0.114,50.0,15.0
2020-10-11,11.8,0.2,8.81,5.3,0.115,50.0,15.0
2020-10-12,11.2,1.9,8.7,8.0,0.117,50.0,15.0
2020-10-13,8.9,11.3,3.1,17.0,0.119,50.0,15.0
2020-10-14,8.2,30.3,1.22,24.0,0.128,50.0,15.0
2020-10-15,11.3,1.0,4.22,8.2,0.147,50.0,15.0
2020-10-16,11.4,1.5,5.94,10.3,0.155,50.0,15.0
2020-10-17,9.4,0.3,5.58,10.4,0.16,50.0,15.0
2020-10-18,11.3,0.2,7.18,17.2,0.164,50.0,15.0
2020-10-19,10.9,0.0,4.11,10.3,0.168,50.0,15.0
2020-10-20,13.4,0.0,9.75,12.8,0.17,50.0,15.0
2020-10-21,14.0,0.0,6.49,9.5,0.173,50.0,15.0
2020-10-22,18.4,0.0,8.06,8.7,0.174,50.0,15.0
2020-10-23,16.5,7.5,4.81,9.8,0.177,50.0,15.0
2020-10-24,16.9,2.6,8.7,11.6,0.179,50.0,15.0
2020-10-25,16.8,0.0,8.41,10.3,0.18,50.0,15.0
2020-10-26,13.6,0.3,3.61,12.5,0.183,50.0,15.0
2020-10-27,10.3,3.7,3.1,10.8,0.185,50.0,15.0
2020-10-28,12.3,0.5,4.94,14.4,0.187,50.0,15.0
2020-10-29,11.1,4.4,2.25,17.7,0.188,50.0,15.0
2020-10-30,12.7,9.7,1.34,19.7,0.191,50.0,15.0
2020-10-31,14.8,2.5,1.88,12.6,0.194,50.0,15.0
2020-11-01,14.0,4.4,2.38,12.0,0.198,50.0,15.0
2020-11-02,18.7,0.2,5.46,17.0,0.202,50.0,15.0
2020-11-03,16.4,4.0,2.06,10.2,0.206,50.0,15.0
2020-11-04,10.7,4.0,2.77,8.6,0.212,50.0,15.0
2020-11-05,8.8,0.0,6.19,8.3,0.218,50.0,15.0
2020-11-06,8.7,0.0,7.64,6.1,0.222,50.0,15.0
2020-11-07,9.9,0.0,7.35,7.9,0.226,50.0,15.0
2020-11-08,6.1,0.0,6.03,4.4,0.23,50.0,15.0
2020-11-09,7.2,0.0,3.38,4.5,0.233,50.0,15.0
2020-11-10,7.0,0.0,2.87,6.0,0.235,50.0,15.0
2020-11-11,7.5,0.0,3.28,4.7,0.237,50.0,15.0
2020-11-12,7.9,0.0,2.61,7.7,0.239,50.0,15.0
2020-11-13,11.8,0.4,4.25,7.3,0.241,50.0,15.0
2020-11-14,14.7,0.0,5.59,9.0,0.243,50.0,15.0
2020-11-15,10.2,0.0,5.86,11.6,0.245,50.0,15.0
2020-11-16,11.5,1.6,3.54,13.6,0.247,50.0,15.0
2020-11-17,11.7,0.5,4.55,14.8,0.248,50.0,15.0
2020-11-18,13.6,0.0,5.89,10.5,0.249,50.0,15.0
2020-11-19,13.9,1.4,3.32,15.2,0.249,50.0,15.0
2020-11-20,5.7,1.5,5.13,12.0,0.25,50.0,15.0
2020-11-21,5.2,0.1,4.98,9.7,0.251,50.0,15.0
2020-11-22,7.6,0.0,5.5,12.1,0.252,50.0,15.0
2020-11-23,7.5,1.0,1.83,11.2,0.253,50.0,15.0
2020-11-24,5.1,0.0,4.21,8.1,0.253,50.0,15.0
2020-11-25,3.2,0.0,3.54,7.6,0.254,50.0,15.0
2020-11-26,2.8,0.0,4.38,5.2,0.255,50.0,15.0
2020-11-27,5.1,0.0,4.03,4.1,0.255,50.0,15.0
2020-11-28,2.2,0.0,2.38,4.5,0.257,50.0,15.0
2020-11-29,3.1,0.0,1.68,13.2,0.257,50.0,15.0
2020-11-30,3.9,0.0,3.95,9.4,0.258,50.0,15.0
2020-12-01,2.9,0.0,3.79,11.4,0.258,50.0,15.0
2020-12-02,1.0,0.0,4.0,12.1,0.259,50.0,15.0
2020-12-03,1.5,3.2,2.13,11.5,0.259,50.0,15.0
2020-12-04,4.2,0.0,3.14,20.3,0.26,50.0,15.0
2020-12-05,9.5,0.0,4.36,27.0,0.26,50.0,15.0
2020-12-06,11.4,0.0,3.52,32.8,0.262,50.0,15.0
2020-12-07,8.1,0.5,2.37,21.8,0.262,50.0,15.0
2020-12-08,5.8,0.2,3.42,17.2,0.261,50.0,15.0
2020-12-09,6.1,0.2,1.43,13.5,0.262,50.0,15.0
2020-12-10,4.3,1.2,2.03,5.3,0.262,50.0,15.0
2020-12-11,4.0,0.0,2.01,10.1,0.262,50.0,15.0
2020-12-12,3.9,0.1,1.14,9.4,0.263,50.0,15.0
2020-12-13,5.3,0.0,2.52,5.2,0.263,50.0,15.0
2020-12-14,6.9,0.0,3.28,8.4,0.263,50.0,15.0
2020-12-15,4.0,0.3,1.67,9.9,0.264,50.0,15.0
2020-12-16,4.8,0.3,2.18,6.5,0.263,50.0,15.0
2020-12-17,3.8,0.0,1.94,7.0,0.262,50.0,15.0
2020-12-18,5.8,0.0,2.44,6.2,0.263,50.0,15.0
2020-12-19,3.5,0.0,2.22,7.9,0.263,50.0,15.0
2020-12-20,3.4,0.0,1.6,7.6,0.263,50.0,15.0
2020-12-21,5.0,0.3,3.17,7.9,0.263,50.0,15.0
2020-12-22,11.5,4.7,1.54,22.4,0.263,50.0,15.0
2020-12-23,11.6,7.0,1.26,12.6,0.263,50.0,15.0
2020-12-24,11.0,2.9,1.92,20.8,0.264,50.0,15.0
2020-12-25,3.4,2.8,1.48,13.9,0.266,50.0,15.0
2020-12-26,2.1,0.0,4.04,13.0,0.267,50.0,15.0
2020-12-27,2.3,0.0,4.79,21.7,0.268,50.0,15.0
2020-12-28,4.2,0.0,2.03,18.4,0.27,50.0,15.0
2020-12-29,7.6,0.1,3.27,14.5,0.271,50.0,15.0
2020-12-30,5.0,0.2,4.35,7.4,0.275,50.0,15.0
2020-12-31,4.2,0.0,4.33,9.1,0.276,50.0,15.0
2021-01-01,3.4,0.4,3.82,6.6,0.276,50.0,15.0
2021-01-02,1.0,0.2,1.17,4.1,0.277,50.0,15.0
2021-01-03,4.0,1.7,1.04,9.9,0.277,50.0,15.0
2021-01-04,3.7,1.9,1.56,4.7,0.278,50.0,15.0
2021-01-05,2.8,0.2,1.27,10.2,0.279,50.0,15.0
2021-01-06,0.8,6.9,0.81,8.1,0.279,50.0,15.0
2021-01-07,1.2,2.7,2.83,11.1,0.28,50.0,15.0
2021-01-08,0.4,0.8,2.66,15.6,0.281,50.0,15.0
2021-01-09,0.5,0.3,3.19,7.1,0.282,50.0,15.0
2021-01-10,0.6,0.8,2.12,6.8,0.282,50.0,15.0
2021-01-11,0.8,0.0,3.81,8.9,0.283,50.0,15.0
2021-01-12,1.8,4.9,1.84,21.6,0.283,50.0,15.0
2021-01-13,1.8,2.0,3.43,23.9,0.284,50.0,15.0
2021-01-14,0.3,3.2,2.74,19.2,0.284,50.0,15.0
2021-01-15,-0.1,2.3,2.67,14.3,0.285,50.0,15.0
2021-01-16,-3.3,1.4,3.19,15.5,0.285,50.0,15.0
2021-01-17,-2.4,0.0,3.85,9.1,0.286,50.0,15.0
2021-01-18,1.2,1.7,1.97,11.5,0.286,50.0,15.0
2021-01-19,3.9,3.3,3.31,21.4,0.286,50.0,15.0
2021-01-20,8.3,0.0,5.65,16.2,0.286,50.0,15.0
2021-01-21,7.5,0.0,4.68,13.9,0.287,50.0,15.0
2021-01-22,11.7,0.0,5.15,15.7,0.288,50.0,15.0
2021-01-23,5.9,3.9,1.86,11.4,0.29,50.0,15.0
2021-01-24,3.2,0.7,3.95,13.2,0.291,50.0,15.0
2021-01-25,2.9,0.4,3.65,10.2,0.291,50.0,15.0
2021-01-26,0.5,1.4,2.54,13.8,0.291,50.0,15.0
2021-01-27,2.5,0.2,4.74,14.8,0.292,50.0,15.0
2021-01-28,4.0,5.8,2.72,13.5,0.293,50.0,15.0
2021-01-29,5.1,10.6,1.22,13.1,0.294,50.0,15.0
2021-01-30,5.8,2.1,2.74,16.9,0.297,50.0,15.0
2021-01-31,0.4,0.0,7.6,7.3,0.299,50.0,15.0
2021-02-01,4.3,0.1,7.0,9.6,0.301,50.0,15.0
2021-02-02,6.8,1.9,3.85,12.8,0.303,50.0,15.0
2021-02-03,10.6,6.8,3.35,20.6,0.304,50.0,15.0
2021-02-04,8.8,1.7,3.59,21.0,0.306,50.0,15.0
2021-02-05,6.3,3.4,4.57,9.5,0.309,50.0,15.0
2021-02-06,2.3,6.8,1.16,16.2,0.312,50.0,15.0
2021-02-07,-2.2,3.1,2.94,18.6,0.314,50.0,15.0
2021-02-08,-6.2,11.2,7.09,6.3,0.316,50.0,15.0
2021-02-09,-6.6,3.7,9.07,7.0,0.317,50.0,15.0
2021-02-10,-8.2,1.4,5.13,10.1,0.318,50.0,15.0
2021-02-11,-5.7,0.2,7.79,13.9,0.319,50.0,15.0
2021-02-12,-7.1,0.0,8.2,10.9,0.32,50.0,15.0
2021-02-13,-4.5,0.0,8.43,12.9,0.32,50.0,15.0
2021-02-14,-6.4,0.0,10.71,11.3,0.321,50.0,15.0
2021-02-15,-2.4,0.5,10.66,5.9,0.321,50.0,15.0
2021-02-16,2.8,1.2,5.94,7.5,0.322,50.0,15.0
2021-02-17,6.0,3.5,7.38,16.9,0.322,50.0,15.0
2021-02-18,10.0,0.0,8.86,10.5,0.326,50.0,15.0
2021-02-19,10.2,0.1,7.58,10.9,0.331,50.0,15.0
2021-02-20,10.8,0.0,10.09,10.0,0.334,50.0,15.0
2021-02-21,7.0,0.0,8.67,10.4,0.335,50.0,15.0
2021-02-22,9.2,0.2,9.07,7.2,0.336,50.0,15.0
2021-02-23,11.9,0.0,10.5,5.7,0.335,50.0,15.0
2021-02-24,13.5,0.0,11.42,4.9,0.334,50.0,15.0
2021-02-25,14.0,0.0,11.78,5.7,0.333,50.0,15.0
2021-02-26,11.0,3.4,10.96,12.3,0.334,50.0,15.0
2021-02-27,4.4,0.0,4.59,13.7,0.334,50.0,15.0
2021-02-28,7.2,0.0,10.63,7.6,0.334,50.0,15.0
2021-03-01,5.4,0.0,7.26,4.9,0.333,50.0,15.0
2021-03-02,7.2,0.0,13.28,5.3,0.334,50.0,15.0
2021-03-03,9.6,0.0,13.06,6.0,0.335,50.0,15.0
2021-03-04,12.5,2.5,10.42,8.1,0.334,50.0,15.0
2021-03-05,3.3,3.7,5.79,13.6,0.333,50.0,15.0
2021-03-06,4.9,0.0,13.81,9.0,0.333,50.0,15.0
2021-03-07,6.3,0.0,14.38,9.6,0.333,50.0,15.0
2021-03-08,4.6,0.7,9.02,10.2,0.333,50.0,15.0
2021-03-09,4.0,0.0,9.44,6.9,0.331,50.0,15.0
2021-03-10,5.4,0.0,12.41,5.8,0.331,50.0,15.0
2021-03-11,8.7,3.1,3.37,21.6,0.333,50.0,15.0
2021-03-12,9.1,1.4,12.64,25.0,0.335,50.0,15.0
2021-03-13,11.2,0.6,7.35,25.4,0.334,50.0,15.0
2021-03-14,8.7,1.6,11.67,19.4,0.334,50.0,15.0
2021-03-15,7.4,2.9,11.01,15.1,0.336,50.0,15.0
2021-03-16,5.1,2.5,7.26,18.6,0.335,50.0,15.0
2021-03-17,4.8,4.0,8.46,12.8,0.336,50.0,15.0
2021-03-18,5.2,0.8,13.61,9.4,0.334,50.0,15.0
2021-03-19,3.8,3.9,8.99,8.8,0.333,50.0,15.0
2021-03-20,0.5,0.5,11.96,9.4,0.334,50.0,15.0
2021-03-21,3.4,2.1,3.11,18.5,0.333,50.0,15.0
2021-03-22,6.1,0.3,13.05,14.4,0.332,50.0,15.0
2021-03-23,5.9,0.4,5.26,12.6,0.33,50.0,15.0
2021-03-24,9.9,0.0,12.29,8.1,0.328,50.0,15.0
2021-03-25,14.1,0.0,17.81,6.9,0.329,50.0,15.0
2021-03-26,16.0,0.0,15.91,10.3,0.334,50.0,15.0
2021-03-27,13.0,0.8,8.89,18.7,0.33,50.0,15.0
2021-03-28,10.6,0.1,10.94,13.2,0.327,50.0,15.0
2021-03-29,15.8,0.0,7.55,12.1,0.324,50.0,15.0
2021-03-30,20.2,0.0,18.75,8.2,0.32,50.0,15.0
2021-03-31,20.9,0.0,17.31,5.8,0.317,50.0,15.0
2021-04-01,21.0,0.0,17.04,10.6,0.311,50.0,15.0
2021-04-02,9.5,0.4,5.17,14.9,0.309,50.0,15.0
2021-04-03,6.9,5.0,12.06,15.7,0.305,50.0,15.0
2021-04-04,9.2,0.0,17.18,7.9,0.303,50.0,15.0
