time,temperature_2m_max,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_28_to_100cm_mean,latitude,longitude
2018-05-07,23.1,0.0,25.28,8.9,0.257,53.0,16.0
2018-05-08,24.1,0.0,25.6,12.4,0.252,53.0,16.0
2018-05-09,25.7,0.0,25.06,12.4,0.248,53.0,16.0
2018-05-10,26.3,0.6,22.1,11.0,0.244,53.0,16.0
2018-05-11,20.0,2.3,10.89,9.6,0.241,53.0,16.0
2018-05-12,22.8,0.4,13.32,6.2,0.243,53.0,16.0
2018-05-13,24.4,0.0,26.38,15.5,0.242,53.0,16.0
2018-05-14,22.7,0.0,23.46,14.7,0.239,53.0,16.0
2018-05-15,21.0,1.5,17.6,11.1,0.237,53.0,16.0
2018-05-16,21.6,2.1,16.26,11.2,0.237,53.0,16.0
2018-05-17,21.1,1.3,17.62,16.7,0.237,53.0,16.0
2018-05-18,19.9,1.0,24.57,15.5,0.24,53.0,16.0
2018-05-19,19.9,0.0,27.62,12.6,0.243,53.0,16.0
2018-05-20,21.2,0.0,27.98,9.9,0.238,53.0,16.0
2018-05-21,22.4,0.0,23.63,13.4,0.234,53.0,16.0
2018-05-22,21.8,0.0,21.12,7.3,0.235,53.0,16.0
2018-05-23,25.0,0.0,26.83,10.7,0.229,53.0,16.0
2018-05-24,24.5,0.0,24.55,15.6,0.227,53.0,16.0
2018-05-25,26.0,0.0,24.21,10.4,0.226,53.0,16.0
2018-05-26,24.8,0.1,22.81,6.5,0.227,53.0,16.0
2018-05-27,26.7,1.5,21.59,10.0,0.223,53.0,16.0
2018-05-28,28.7,0.4,21.65,14.1,0.227,53.0,16.0
2018-05-29,28.8,0.0,28.32,15.1,0.225,53.0,16.0
2018-05-30,28.9,0.2,23.7,10.7,0.222,53.0,16.0
2018-05-31,29.3,0.3,22.67,10.0,0.222,53.0,16.0
2018-06-01,28.4,0.3,22.42,6.4,0.223,53.0,16.0
2018-06-02,25.2,5.6,19.05,8.7,0.231,53.0,16.0
2018-06-03,26.8,0.0,27.12,8.9,0.232,53.0,16.0
2018-06-04,25.5,0.0,25.19,11.0,0.231,53.0,16.0
2018-06-05,24.3,0.7,21.74,14.3,0.236,53.0,16.0
2018-06-06,20.3,0.0,28.99,14.2,0.24,53.0,16.0
2018-06-07,24.2,0.0,29.12,12.6,0.238,53.0,16.0
2018-06-08,29.2,0.0,28.33,9.0,0.233,53.0,16.0
2018-06-09,29.9,0.0,25.71,11.8,0.232,53.0,16.0
2018-06-10,29.3,3.3,16.8,8.1,0.231,53.0,16.0
2018-06-11,23.2,0.6,22.25,12.0,0.234,53.0,16.0
2018-06-12,19.1,0.0,17.0,11.5,0.236,53.0,16.0
2018-06-13,18.4,0.4,10.62,8.2,0.239,53.0,16.0
2018-06-14,21.1,0.2,16.95,8.9,0.24,53.0,16.0
2018-06-15,21.7,0.1,17.15,8.0,0.237,53.0,16.0
2018-06-16,24.9,0.0,21.27,6.8,0.237,53.0,16.0
2018-06-17,28.8,0.0,21.57,11.7,0.235,53.0,16.0
2018-06-18,23.2,0.1,18.51,7.4,0.233,53.0,16.0
2018-06-19,23.5,0.2,17.49,13.5,0.232,53.0,16.0
2018-06-20,25.5,0.0,23.35,9.0,0.232,53.0,16.0
2018-06-21,27.1,4.4,19.14,17.8,0.233,53.0,16.0
2018-06-22,16.7,0.7,18.69,17.0,0.235,53.0,16.0
2018-06-23,18.2,0.5,12.14,16.6,0.237,53.0,16.0
2018-06-24,18.7,2.8,16.03,13.2,0.241,53.0,16.0
2018-06-25,20.4,0.6,18.85,12.0,0.243,53.0,16.0
2018-06-26,22.3,0.7,20.93,14.5,0.245,53.0,16.0
2018-06-27,23.6,1.0,23.19,13.2,0.245,53.0,16.0
2018-06-28,28.5,0.0,23.91,17.0,0.243,53.0,16.0
2018-06-29,26.8,0.0,25.92,15.3,0.24,53.0,16.0
2018-06-30,18.7,0.3,17.85,17.2,0.24,53.0,16.0
2018-07-01,18.8,0.5,18.96,15.3,0.24,53.0,16.0
2018-07-02,21.2,0.1,18.08,14.1,0.24,53.0,16.0
2018-07-03,25.0,0.0,22.47,11.4,0.238,53.0,16.0
2018-07-04,28.1,0.0,28.8,7.7,0.233,53.0,16.0
2018-07-05,28.7,0.0,26.78,11.3,0.228,53.0,16.0
2018-07-06,23.5,0.1,14.68,13.1,0.229,53.0,16.0
2018-07-07,23.5,0.0,24.33,12.6,0.231,53.0,16.0
2018-07-08,26.1,0.4,20.04,9.2,0.231,53.0,16.0
2018-07-09,24.6,0.1,22.59,10.7,0.23,53.0,16.0
2018-07-10,21.7,1.4,13.74,6.8,0.23,53.0,16.0
2018-07-11,21.1,20.2,11.29,5.0,0.231,53.0,16.0
2018-07-12,20.3,5.0,18.86,7.9,0.231,53.0,16.0
2018-07-13,22.8,4.7,16.21,13.4,0.233,53.0,16.0
2018-07-14,23.5,0.2,24.9,15.4,0.233,53.0,16.0
2018-07-15,24.4,0.0,26.39,11.0,0.231,53.0,16.0
2018-07-16,27.4,0.3,23.77,9.3,0.23,53.0,16.0
2018-07-17,21.1,16.7,8.0,14.7,0.227,53.0,16.0
2018-07-18,19.2,33.4,4.8,17.1,0.249,53.0,16.0
2018-07-19,21.4,10.7,8.27,16.3,0.274,53.0,16.0
2018-07-20,24.2,0.0,25.95,11.3,0.28,53.0,16.0
2018-07-21,24.5,0.0,24.69,9.0,0.28,53.0,16.0
2018-07-22,25.7,0.0,21.1,8.7,0.277,53.0,16.0
2018-07-23,27.1,1.0,21.99,6.7,0.273,53.0,16.0
2018-07-24,26.3,0.3,19.76,10.0,0.27,53.0,16.0
2018-07-25,28.0,0.2,23.55,8.6,0.268,53.0,16.0
2018-07-26,29.0,0.0,25.28,10.0,0.264,53.0,16.0
2018-07-27,28.8,2.0,20.73,11.0,0.259,53.0,16.0
2018-07-28,29.1,0.3,20.89,7.5,0.256,53.0,16.0
2018-07-29,25.7,1.7,21.05,10.8,0.25,53.0,16.0
2018-07-30,29.0,0.0,23.54,6.7,0.249,53.0,16.0
2018-07-31,31.7,0.0,23.0,7.8,0.246,53.0,16.0
2018-08-01,33.5,0.0,22.36,7.5,0.242,53.0,16.0
2018-08-02,30.9,0.6,19.99,9.5,0.24,53.0,16.0
2018-08-03,29.7,0.0,24.27,8.5,0.239,53.0,16.0
2018-08-04,30.7,0.1,19.13,6.9,0.235,53.0,16.0
2018-08-05,24.4,0.1,21.07,13.5,0.235,53.0,16.0
2018-08-06,25.7,0.0,21.45,9.8,0.236,53.0,16.0
2018-08-07,30.7,0.0,24.47,12.6,0.235,53.0,16.0
2018-08-08,33.8,0.0,21.71,14.2,0.233,53.0,16.0
2018-08-09,32.7,0.2,22.18,9.4,0.232,53.0,16.0
2018-08-10,24.1,0.1,11.14,11.8,0.235,53.0,16.0
2018-08-11,23.7,0.5,16.96,14.1,0.235,53.0,16.0
2018-08-12,23.9,0.0,20.05,12.1,0.238,53.0,16.0
2018-08-13,30.9,0.0,22.57,6.8,0.238,53.0,16.0
2018-08-14,24.9,7.0,16.12,12.3,0.237,53.0,16.0
2018-08-15,23.8,0.6,14.69,12.3,0.238,53.0,16.0
2018-08-16,25.8,0.0,17.54,7.0,0.237,53.0,16.0
2018-08-17,29.1,0.0,21.63,10.3,0.237,53.0,16.0
2018-08-18,26.0,1.5,16.89,9.8,0.234,53.0,16.0
2018-08-19,27.7,0.0,21.57,6.6,0.235,53.0,16.0
2018-08-20,25.8,0.0,14.63,14.3,0.233,53.0,16.0
2018-08-21,22.5,0.0,19.08,9.7,0.236,53.0,16.0
2018-08-22,25.9,0.0,21.51,8.0,0.236,53.0,16.0
2018-08-23,29.8,0.0,20.68,8.2,0.234,53.0,16.0
2018-08-24,24.4,5.4,10.34,9.3,0.236,53.0,16.0
2018-08-25,20.4,1.3,12.01,8.4,0.238,53.0,16.0
2018-08-26,18.8,0.0,17.37,10.4,0.243,53.0,16.0
2018-08-27,22.0,0.0,15.91,11.8,0.248,53.0,16.0
2018-08-28,21.1,0.0,15.99,11.2,0.249,53.0,16.0
2018-08-29,24.1,0.0,19.23,9.7,0.249,53.0,16.0
2018-08-30,24.9,0.3,11.7,13.4,0.249,53.0,16.0
2018-08-31,19.2,2.2,10.52,14.8,0.25,53.0,16.0
2018-09-01,21.0,2.9,11.65,4.9,0.251,53.0,16.0
2018-09-02,24.6,0.5,12.5,15.5,0.251,53.0,16.0
2018-09-03,24.9,0.0,16.24,13.2,0.249,53.0,16.0
2018-09-04,24.9,0.0,14.15,9.9,0.247,53.0,16.0
2018-09-05,23.6,0.0,15.26,9.6,0.242,53.0,16.0
2018-09-06,23.0,0.0,15.32,7.4,0.237,53.0,16.0
2018-09-07,24.5,0.0,14.08,9.1,0.235,53.0,16.0
2018-09-08,21.6,0.2,17.93,9.8,0.235,53.0,16.0
2018-09-09,23.2,0.0,14.85,7.3,0.239,53.0,16.0
2018-09-10,25.3,0.2,15.03,8.1,0.238,53.0,16.0
2018-09-11,24.3,0.0,8.21,12.0,0.235,53.0,16.0
2018-09-12,25.6,0.0,12.13,13.6,0.235,53.0,16.0
2018-09-13,15.7,3.1,4.53,5.2,0.236,53.0,16.0
2018-09-14,19.3,0.3,9.9,4.2,0.238,53.0,16.0
2018-09-15,20.2,0.0,11.88,12.6,0.239,53.0,16.0
2018-09-16,19.3,0.0,11.43,8.7,0.24,53.0,16.0
2018-09-17,24.8,0.0,15.61,8.5,0.242,53.0,16.0
2018-09-18,26.9,0.0,14.98,8.9,0.239,53.0,16.0
2018-09-19,25.7,0.0,13.37,8.5,0.237,53.0,16.0
2018-09-20,27.1,0.0,13.51,8.9,0.235,53.0,16.0
2018-09-21,29.9,3.4,14.29,17.2,0.235,53.0,16.0
2018-09-22,15.9,1.0,10.43,19.0,0.234,53.0,16.0
2018-09-23,14.8,14.1,7.73,12.2,0.239,53.0,16.0
2018-09-24,12.2,3.3,10.74,23.4,0.241,53.0,16.0
2018-09-25,12.6,2.6,11.53,13.4,0.242,53.0,16.0
2018-09-26,14.6,0.0,5.63,18.4,0.238,53.0,16.0
2018-09-27,19.4,0.1,7.66,17.2,0.239,53.0,16.0
2018-09-28,15.4,0.0,9.98,16.3,0.24,53.0,16.0
2018-09-29,13.8,0.0,10.28,9.3,0.241,53.0,16.0
2018-09-30,16.3,0.0,13.26,10.6,0.241,53.0,16.0
2018-10-01,15.4,0.1,9.13,7.9,0.24,53.0,16.0
2018-10-02,10.5,1.6,5.98,21.2,0.24,53.0,16.0
2018-10-03,11.8,2.2,8.67,25.6,0.239,53.0,16.0
2018-10-04,12.8,0.1,6.38,14.0,0.238,53.0,16.0
2018-10-05,18.7,0.1,10.76,11.1,0.238,53.0,16.0
2018-10-06,20.4,0.0,11.93,10.8,0.237,53.0,16.0
2018-10-07,15.9,0.3,7.42,13.1,0.236,53.0,16.0
2018-10-08,13.2,0.0,10.54,7.5,0.237,53.0,16.0
2018-10-09,16.2,0.0,8.67,6.2,0.238,53.0,16.0
2018-10-10,21.0,0.0,10.86,9.2,0.238,53.0,16.0
2018-10-11,21.7,0.0,10.9,16.8,0.236,53.0,16.0
2018-10-12,22.8,0.0,10.84,11.8,0.232,53.0,16.0
2018-10-13,22.0,0.0,10.7,9.9,0.231,53.0,16.0
2018-10-14,22.7,0.0,10.53,15.7,0.229,53.0,16.0
2018-10-15,21.9,0.0,10.23,13.1,0.227,53.0,16.0
2018-10-16,20.4,0.0,9.87,6.7,0.228,53.0,16.0
2018-10-17,20.2,0.0,9.51,5.9,0.228,53.0,16.0
2018-10-18,19.9,0.0,8.73,6.5,0.228,53.0,16.0
2018-10-19,15.1,0.1,2.78,8.0,0.228,53.0,16.0
2018-10-20,12.2,0.1,4.53,12.0,0.23,53.0,16.0
2018-10-21,12.5,0.0,6.61,6.8,0.236,53.0,16.0
2018-10-22,10.7,1.3,2.03,12.8,0.237,53.0,16.0
2018-10-23,10.4,13.3,0.92,27.8,0.236,53.0,16.0
2018-10-24,10.2,0.3,8.72,24.0,0.237,53.0,16.0
2018-10-25,11.3,3.2,3.57,24.0,0.238,53.0,16.0
2018-10-26,11.2,0.6,4.84,14.1,0.238,53.0,16.0
2018-10-27,9.7,0.2,4.32,19.0,0.24,53.0,16.0
2018-10-28,9.0,2.1,5.81,14.6,0.241,53.0,16.0
2018-10-29,9.9,1.3,1.84,20.1,0.242,53.0,16.0
2018-10-30,19.7,0.0,4.38,24.2,0.242,53.0,16.0
2018-10-31,12.7,0.0,7.42,14.2,0.243,53.0,16.0
2018-11-01,15.9,0.0,6.49,11.4,0.243,53.0,16.0
2018-11-02,13.5,0.0,5.29,9.3,0.244,53.0,16.0
2018-11-03,11.1,0.0,2.47,6.0,0.243,53.0,16.0
2018-11-04,10.7,0.1,1.71,13.3,0.244,53.0,16.0
2018-11-05,14.9,0.0,5.91,13.7,0.244,53.0,16.0
2018-11-06,16.7,0.0,6.13,13.8,0.244,53.0,16.0
2018-11-07,15.6,0.0,6.06,10.1,0.244,53.0,16.0
2018-11-08,12.9,0.0,4.1,6.7,0.244,53.0,16.0
2018-11-09,9.6,0.3,1.73,4.9,0.245,53.0,16.0
2018-11-10,10.9,0.0,4.14,9.5,0.246,53.0,16.0
2018-11-11,8.7,0.4,3.36,10.3,0.247,53.0,16.0
2018-11-12,12.9,0.0,4.14,10.9,0.248,53.0,16.0
2018-11-13,10.2,6.2,0.94,10.7,0.248,53.0,16.0
2018-11-14,10.5,0.0,2.16,12.7,0.249,53.0,16.0
2018-11-15,8.4,0.0,2.7,6.6,0.25,53.0,16.0
2018-11-16,6.9,0.0,3.32,13.2,0.251,53.0,16.0
2018-11-17,5.1,0.0,5.15,10.1,0.251,53.0,16.0
2018-11-18,4.7,0.2,1.23,10.9,0.252,53.0,16.0
2018-11-19,4.5,0.6,2.0,18.3,0.251,53.0,16.0
2018-11-20,2.9,0.0,1.74,20.7,0.25,53.0,16.0
2018-11-21,1.0,0.0,2.19,17.8,0.249,53.0,16.0
2018-11-22,1.4,0.0,1.59,11.5,0.249,53.0,16.0
2018-11-23,2.6,0.0,0.83,9.0,0.25,53.0,16.0
2018-11-24,5.7,0.5,2.3,5.6,0.252,53.0,16.0
2018-11-25,4.3,0.2,1.25,7.8,0.252,53.0,16.0
2018-11-26,2.8,0.0,2.13,10.8,0.253,53.0,16.0
2018-11-27,3.0,0.0,2.52,6.9,0.255,53.0,16.0
2018-11-28,2.3,0.0,4.07,10.4,0.255,53.0,16.0
2018-11-29,0.2,0.0,3.68,21.2,0.255,53.0,16.0
2018-11-30,1.1,0.0,1.93,19.1,0.256,53.0,16.0
2018-12-01,2.1,0.8,1.16,9.7,0.256,53.0,16.0
2018-12-02,4.6,4.1,0.85,13.5,0.256,53.0,16.0
2018-12-03,9.8,4.2,1.05,12.9,0.256,53.0,16.0
2018-12-04,7.8,1.1,2.82,18.0,0.256,53.0,16.0
2018-12-05,4.9,0.0,3.51,12.6,0.257,53.0,16.0
2018-12-06,6.4,0.6,1.0,12.5,0.258,53.0,16.0
2018-12-07,10.0,10.8,0.39,16.0,0.259,53.0,16.0
2018-12-08,9.2,1.5,2.43,22.9,0.26,53.0,16.0
2018-12-09,6.8,7.2,1.2,20.1,0.262,53.0,16.0
2018-12-10,5.0,1.7,2.48,21.0,0.265,53.0,16.0
2018-12-11,2.9,3.1,1.36,14.1,0.268,53.0,16.0
2018-12-12,3.4,0.0,2.19,8.8,0.271,53.0,16.0
2018-12-13,1.8,2.4,1.02,7.3,0.274,53.0,16.0
2018-12-14,0.2,0.0,1.14,7.9,0.277,53.0,16.0
2018-12-15,0.9,0.4,0.77,8.8,0.28,53.0,16.0
2018-12-16,0.4,0.2,1.22,10.2,0.283,53.0,16.0
2018-12-17,-0.2,0.1,2.28,5.1,0.285,53.0,16.0
2018-12-18,2.3,0.5,0.61,7.2,0.287,53.0,16.0
2018-12-19,1.9,0.2,2.3,13.8,0.288,53.0,16.0
2018-12-20,2.7,4.7,0.58,9.6,0.289,53.0,16.0
2018-12-21,7.8,7.8,0.85,12.4,0.29,53.0,16.0
2018-12-22,9.0,1.9,0.67,20.8,0.291,53.0,16.0
2018-12-23,6.3,7.4,0.57,12.3,0.294,53.0,16.0
2018-12-24,2.5,0.2,0.94,14.2,0.298,53.0,16.0
2018-12-25,4.9,3.5,0.34,19.0,0.301,53.0,16.0
2018-12-26,6.3,0.2,1.78,17.7,0.303,53.0,16.0
2018-12-27,7.3,1.0,0.73,17.8,0.305,53.0,16.0
2018-12-28,6.5,1.0,1.24,16.4,0.307,53.0,16.0
2018-12-29,6.2,1.7,0.42,13.4,0.308,53.0,16.0
2018-12-30,5.9,4.1,0.5,18.4,0.309,53.0,16.0
2018-12-31,5.1,0.0,1.49,11.0,0.311,53.0,16.0
2019-01-01,7.0,3.8,1.57,26.4,0.313,53.0,16.0
2019-01-02,3.6,2.3,2.48,23.1,0.315,53.0,16.0
2019-01-03,1.0,1.4,2.93,15.8,0.316,53.0,16.0
2019-01-04,2.5,0.8,0.43,14.5,0.318,53.0,16.0
2019-01-05,5.2,0.4,1.52,15.9,0.319,53.0,16.0
2019-01-06,2.5,0.0,1.55,8.8,0.322,53.0,16.0
2019-01-07,3.5,1.0,2.9,10.5,0.323,53.0,16.0
2019-01-08,4.8,12.4,0.71,21.0,0.324,53.0,16.0
2019-01-09,2.7,5.2,0.75,16.1,0.327,53.0,16.0
2019-01-10,1.9,0.8,2.31,13.1,0.332,53.0,16.0
2019-01-11,4.0,1.5,0.48,15.1,0.335,53.0,16.0
2019-01-12,4.6,3.1,0.95,16.6,0.338,53.0,16.0
2019-01-13,6.4,8.7,0.71,21.0,0.34,53.0,16.0
2019-01-14,4.8,1.2,2.65,28.5,0.343,53.0,16.0
2019-01-15,6.1,9.6,0.69,23.5,0.347,53.0,16.0
2019-01-16,6.5,3.3,0.8,19.6,0.351,53.0,16.0
2019-01-17,5.5,5.5,2.1,18.0,0.355,53.0,16.0
2019-01-18,1.3,3.3,3.83,15.4,0.358,53.0,16.0
2019-01-19,-0.7,0.0,1.67,6.8,0.362,53.0,16.0
2019-01-20,-1.9,0.0,2.96,5.4,0.367,53.0,16.0
2019-01-21,-2.3,0.0,2.16,10.4,0.369,53.0,16.0
2019-01-22,-1.2,0.0,4.3,9.5,0.369,53.0,16.0
2019-01-23,-2.9,0.0,2.82,14.3,0.369,53.0,16.0
2019-01-24,-4.0,0.0,2.58,12.0,0.369,53.0,16.0
2019-01-25,-3.5,0.0,2.57,7.5,0.369,53.0,16.0
2019-01-26,-0.5,1.8,1.94,7.4,0.369,53.0,16.0
2019-01-27,3.1,3.2,1.37,13.0,0.368,53.0,16.0
2019-01-28,4.0,1.2,1.94,9.2,0.368,53.0,16.0
2019-01-29,1.2,1.8,2.23,10.5,0.368,53.0,16.0
2019-01-30,2.0,0.1,4.35,12.8,0.369,53.0,16.0
2019-01-31,2.2,0.0,5.36,10.6,0.369,53.0,16.0
2019-02-01,2.8,0.0,4.2,14.0,0.369,53.0,16.0
2019-02-02,5.0,5.0,1.84,10.4,0.369,53.0,16.0
2019-02-03,2.2,2.2,1.17,11.2,0.369,53.0,16.0
2019-02-04,2.1,0.1,3.13,12.6,0.37,53.0,16.0
2019-02-05,2.7,0.4,1.8,15.3,0.37,53.0,16.0
2019-02-06,5.0,0.4,4.44,13.1,0.37,53.0,16.0
2019-02-07,4.4,0.0,4.28,12.6,0.369,53.0,16.0
2019-02-08,8.0,0.0,6.07,17.2,0.369,53.0,16.0
2019-02-09,8.2,3.0,2.56,20.3,0.368,53.0,16.0
2019-02-10,7.3,6.6,2.14,19.3,0.368,53.0,16.0
2019-02-11,6.4,3.8,2.54,22.6,0.368,53.0,16.0
2019-02-12,4.8,0.0,5.16,18.3,0.369,53.0,16.0
2019-02-13,7.6,1.5,1.9,19.4,0.37,53.0,16.0
2019-02-14,8.4,0.5,3.13,12.1,0.37,53.0,16.0
2019-02-15,7.9,0.0,6.46,8.1,0.37,53.0,16.0
2019-02-16,12.3,0.0,8.68,11.2,0.37,53.0,16.0
2019-02-17,11.1,0.0,7.12,7.5,0.369,53.0,16.0
2019-02-18,10.2,0.0,8.92,8.0,0.369,53.0,16.0
2019-02-19,9.5,1.1,6.2,15.5,0.368,53.0,16.0
2019-02-20,8.3,1.2,5.12,17.7,0.367,53.0,16.0
2019-02-21,7.5,5.7,1.41,14.8,0.366,53.0,16.0
2019-02-22,6.3,0.8,10.18,13.8,0.366,53.0,16.0
2019-02-23,1.5,0.0,5.11,7.3,0.366,53.0,16.0
2019-02-24,9.1,0.0,8.24,10.1,0.366,53.0,16.0
2019-02-25,9.4,0.0,6.94,14.1,0.366,53.0,16.0
2019-02-26,11.3,0.0,8.28,14.0,0.365,53.0,16.0
2019-02-27,12.9,0.0,7.89,11.4,0.363,53.0,16.0
2019-02-28,11.0,0.0,9.8,17.4,0.361,53.0,16.0
2019-03-01,7.2,0.0,5.99,8.5,0.36,53.0,16.0
2019-03-02,4.6,0.0,4.1,8.4,0.359,53.0,16.0
2019-03-03,9.2,5.5,2.46,18.1,0.359,53.0,16.0
2019-03-04,14.2,2.8,5.82,23.2,0.359,53.0,16.0
2019-03-05,8.3,0.9,8.58,27.2,0.359,53.0,16.0
2019-03-06,9.9,0.0,10.22,14.5,0.359,53.0,16.0
2019-03-07,14.8,0.4,7.29,16.2,0.36,53.0,16.0
2019-03-08,8.6,1.8,3.57,25.0,0.359,53.0,16.0
2019-03-09,9.0,11.6,5.92,20.5,0.359,53.0,16.0
2019-03-10,8.0,3.3,8.52,18.6,0.359,53.0,16.0
2019-03-11,3.6,2.8,3.6,14.8,0.36,53.0,16.0
2019-03-12,6.5,0.0,8.84,14.7,0.362,53.0,16.0
2019-03-13,8.5,1.4,9.18,22.0,0.363,53.0,16.0
2019-03-14,7.7,6.5,6.7,21.1,0.364,53.0,16.0
2019-03-15,8.5,5.0,5.16,21.9,0.365,53.0,16.0
2019-03-16,8.7,3.4,7.65,24.8,0.367,53.0,16.0
2019-03-17,12.4,1.9,8.19,18.8,0.369,53.0,16.0
2019-03-18,7.7,1.3,8.49,23.6,0.371,53.0,16.0
2019-03-19,8.1,0.3,11.06,11.8,0.372,53.0,16.0
2019-03-20,10.3,0.0,13.3,12.8,0.373,53.0,16.0
2019-03-21,12.4,0.1,8.0,13.8,0.373,53.0,16.0
2019-03-22,10.6,0.0,5.53,6.8,0.373,53.0,16.0
2019-03-23,17.3,0.0,14.51,11.8,0.373,53.0,16.0
2019-03-24,10.0,0.0,12.61,7.9,0.372,53.0,16.0
2019-03-25,5.4,2.9,6.21,11.8,0.371,53.0,16.0
2019-03-26,6.8,1.2,8.23,17.6,0.37,53.0,16.0
2019-03-27,9.2,1.1,7.77,12.1,0.369,53.0,16.0
2019-03-28,11.7,1.2,9.24,9.3,0.368,53.0,16.0
2019-03-29,11.9,0.0,5.77,10.8,0.367,53.0,16.0
2019-03-30,15.7,0.0,16.2,10.2,0.366,53.0,16.0
2019-03-31,10.8,0.0,14.49,14.0,0.365,53.0,16.0
2019-04-01,9.8,0.0,18.14,10.3,0.364,53.0,16.0
2019-04-02,12.8,0.0,18.6,20.7,0.361,53.0,16.0
2019-04-03,17.5,0.0,13.35,18.8,0.357,53.0,16.0
2019-04-04,19.8,0.0,17.76,19.7,0.351,53.0,16.0
2019-04-05,20.3,0.0,16.9,14.8,0.346,53.0,16.0
2019-04-06,19.3,0.2,18.38,13.7,0.342,53.0,16.0
2019-04-07,18.4,0.0,19.6,8.6,0.336,53.0,16.0
2019-04-08,18.1,0.0,18.44,11.0,0.33,53.0,16.0
2019-04-09,8.6,0.0,13.5,11.4,0.328,53.0,16.0
2019-04-10,6.6,0.0,13.4,11.5,0.328,53.0,16.0
2019-04-11,5.0,0.0,7.86,11.9,0.328,53.0,16.0
2019-04-12,5.0,0.0,6.43,12.2,0.328,53.0,16.0
2019-04-13,7.5,0.3,11.4,13.8,0.328,53.0,16.0
2019-04-14,12.9,1.1,13.12,15.1,0.327,53.0,16.0
2019-04-15,14.6,0.0,20.91,11.8,0.325,53.0,16.0
2019-04-16,14.2,0.0,18.56,12.5,0.322,53.0,16.0
2019-04-17,18.3,0.0,21.0,9.6,0.316,53.0,16.0
2019-04-18,20.0,0.0,22.0,9.9,0.322,53.0,16.0
2019-04-19,20.5,0.0,22.26,8.1,0.318,53.0,16.0
2019-04-20,18.6,0.0,19.17,9.7,0.312,53.0,16.0
2019-04-21,19.5,0.0,22.4,8.2,0.307,53.0,16.0
2019-04-22,17.2,0.0,21.24,18.2,0.303,53.0,16.0
2019-04-23,19.3,0.0,21.48,27.2,0.304,53.0,16.0
2019-04-24,19.9,0.0,13.15,19.4,0.303,53.0,16.0
2019-04-25,24.2,0.6,18.49,8.1,0.303,53.0,16.0
2019-04-26,26.4,0.0,18.94,10.9,0.3,53.0,16.0
2019-04-27,13.8,2.0,8.81,14.3,0.304,53.0,16.0
2019-04-28,16.6,1.4,10.7,13.2,0.311,53.0,16.0
2019-04-29,20.4,1.6,19.67,16.7,0.312,53.0,16.0
2019-04-30,18.5,0.0,24.0,13.4,0.31,53.0,16.0
2019-05-01,16.7,0.3,15.77,13.6,0.305,53.0,16.0
2019-05-02,12.8,1.1,8.4,23.2,0.305,53.0,16.0
2019-05-03,11.6,1.3,16.06,18.1,0.307,53.0,16.0
2019-05-04,8.5,0.8,11.3,10.5,0.308,53.0,16.0
2019-05-05,11.1,0.6,16.79,9.2,0.307,53.0,16.0
2019-05-06,11.4,0.1,16.8,10.8,0.306,53.0,16.0
2019-05-07,11.8,0.0,18.51,10.9,0.304,53.0,16.0
2019-05-08,14.9,0.0,15.98,14.9,0.306,53.0,16.0
2019-05-09,13.6,5.0,7.5,11.3,0.304,53.0,16.0
2019-05-10,17.7,6.9,20.08,7.4,0.304,53.0,16.0
2019-05-11,17.2,0.1,19.54,9.6,0.304,53.0,16.0
2019-05-12,14.3,0.8,13.98,13.8,0.303,53.0,16.0
2019-05-13,13.3,0.6,20.34,15.1,0.299,53.0,16.0
2019-05-14,12.9,0.1,21.25,17.8,0.297,53.0,16.0
2019-05-15,12.3,7.2,6.43,17.0,0.296,53.0,16.0
2019-05-16,15.1,13.4,6.83,12.4,0.296,53.0,16.0
2019-05-17,17.7,0.8,13.5,5.7,0.297,53.0,16.0
2019-05-18,22.5,3.1,20.11,11.7,0.297,53.0,16.0
2019-05-19,23.6,0.4,21.37,9.2,0.295,53.0,16.0
2019-05-20,23.2,5.2,15.62,12.4,0.292,53.0,16.0
2019-05-21,23.5,1.3,19.4,8.1,0.291,53.0,16.0
2019-05-22,17.0,9.3,9.34,18.6,0.289,53.0,16.0
2019-05-23,16.6,1.2,19.27,16.3,0.289,53.0,16.0
2019-05-24,20.0,0.0,21.09,6.8,0.287,53.0,16.0
2019-05-25,16.0,0.0,16.89,12.7,0.286,53.0,16.0
2019-05-26,19.4,0.1,14.76,15.6,0.285,53.0,16.0
2019-05-27,20.2,2.0,13.91,11.3,0.284,53.0,16.0
2019-05-28,15.4,9.4,6.54,10.4,0.283,53.0,16.0
2019-05-29,15.2,0.0,24.21,13.1,0.283,53.0,16.0
2019-05-30,19.3,0.0,28.71,7.7,0.281,53.0,16.0
2019-05-31,21.9,1.9,16.8,10.3,0.276,53.0,16.0
2019-06-01,25.2,0.5,22.09,7.9,0.275,53.0,16.0
2019-06-02,26.4,0.0,25.96,6.6,0.27,53.0,16.0
2019-06-03,30.4,0.0,26.41,13.9,0.265,53.0,16.0
2019-06-04,29.4,0.4,23.76,8.2,0.26,53.0,16.0
2019-06-05,29.8,0.0,24.81,13.4,0.255,53.0,16.0
2019-06-06,29.0,0.5,23.31,14.8,0.251,53.0,16.0
2019-06-07,22.2,2.2,13.72,8.5,0.251,53.0,16.0
