Region,Date,Wind_Shortwave_Radiation_Sum,Wind_Temperature_2M_Max,Wind_Wind_Gusts_10M_Max,Wind_Precipitation_Sum,Wind_Apparent_Temperature_Min,Wind_Wind_Speed_100M,Wind_Wind_Speed_100M_Cubed,Wind_Snow_Depth,Solar_Shortwave_Radiation_Sum,Solar_Temperature_2M_Max,Solar_Wind_Gusts_10M_Max,Solar_Precipitation_Sum,Solar_Apparent_Temperature_Min,Solar_Wind_Speed_100M,Solar_Wind_Speed_100M_Cubed,Solar_Snow_Depth,Hydro_Shortwave_Radiation_Sum,Hydro_Temperature_2M_Max,Hydro_Wind_Gusts_10M_Max,Hydro_Precipitation_Sum,Hydro_Apparent_Temperature_Min,Hydro_Wind_Speed_100M,Hydro_Wind_Speed_100M_Cubed,Hydro_Snow_Depth,Bioenergy_Shortwave_Radiation_Sum,Bioenergy_Temperature_2M_Max,Bioenergy_Wind_Gusts_10M_Max,Bioenergy_Precipitation_Sum,Bioenergy_Apparent_Temperature_Min,Bioenergy_Wind_Speed_100M,Bioenergy_Wind_Speed_100M_Cubed,Bioenergy_Snow_Depth
Northern Europe,2024-07-30,19.4,19.85,33.53,1.22,11.25,17.83,9661.72,0.0,22.48,21.46,32.69,1.42,11.93,18.84,12711.69,0.0,17.03,17.75,35.06,2.17,8.31,15.86,7366.51,0.0,19.6,21.17,34.98,1.36,13.12,18.77,9770.58,0.0
Northern Europe,2024-07-31,16.36,18.05,37.41,2.82,11.08,19.97,12425.09,0.0,22.54,20.76,38.31,0.83,11.85,20.6,12117.07,0.0,15.73,15.58,37.94,4.55,7.77,17.6,9574.33,0.0,17.46,19.38,37.87,2.54,12.82,21.3,12048.57,0.0
Northern Europe,2024-08-01,15.71,18.07,36.89,2.18,10.61,21.01,14113.47,0.0,21.79,20.14,34.32,0.85,11.43,19.07,10653.21,0.0,16.64,16.58,33.11,1.49,7.68,15.74,8319.15,0.0,18.15,19.96,34.3,2.14,12.04,19.35,11794.52,0.0
Northern Europe,2024-08-02,15.73,18.87,36.11,2.09,11.13,19.42,12659.72,0.0,16.41,20.18,36.3,1.49,11.98,20.38,12364.87,0.0,17.91,18.13,30.44,1.33,8.63,13.66,5387.88,0.0,17.41,20.42,32.07,2.46,12.49,16.48,8180.64,0.0
Northern Europe,2024-08-03,16.3,19.38,33.32,4.27,12.02,17.02,8113.9,0.0,17.91,20.73,32.96,1.78,12.22,16.21,5962.05,0.0,15.28,18.39,31.16,2.52,9.94,12.81,3833.97,0.0,17.84,20.81,30.22,2.21,13.21,14.74,4994.42,0.0
Northern Europe,2024-08-04,15.62,19.28,33.48,4.12,12.51,16.88,13938.47,0.0,16.45,19.71,40.9,4.32,13.11,20.45,14691.7,0.0,15.57,17.61,27.43,3.47,10.79,11.43,3173.97,0.0,15.9,20.5,30.31,4.44,14.13,13.81,5312.36,0.0
Northern Europe,2024-08-05,18.03,20.26,30.2,2.1,12.28,14.73,9579.55,0.0,16.74,20.66,31.01,1.52,12.69,16.57,11356.19,0.0,17.65,19.31,27.93,0.89,9.85,10.9,2867.4,0.0,18.44,20.91,27.61,1.12,13.57,13.91,5453.24,0.0
Northern Europe,2024-08-06,18.98,20.82,31.12,1.26,12.44,16.5,11939.67,0.0,19.63,21.91,32.59,0.98,13.34,17.53,8383.79,0.0,15.07,19.54,33.05,1.33,11.33,14.66,5640.71,0.0,20.05,21.89,26.4,0.57,13.58,11.7,2950.96,0.0
Northern Europe,2024-08-07,17.41,20.62,35.41,2.47,12.34,19.16,14158.92,0.0,16.81,21.63,36.02,3.52,14.43,19.97,12560.66,0.0,14.1,18.24,40.29,5.73,10.66,19.38,11282.9,0.0,18.43,22.06,30.86,1.6,14.6,16.55,8399.14,0.0
Northern Europe,2024-08-08,15.5,20.05,38.9,3.76,12.14,21.03,14571.26,0.0,17.08,21.17,34.33,1.43,13.44,18.87,11577.72,0.0,15.83,17.22,43.56,4.83,9.37,20.93,12732.64,0.0,17.45,21.66,32.27,2.24,14.13,17.47,7880.82,0.0
Northern Europe,2024-08-09,14.02,19.4,48.43,7.42,11.77,27.71,32674.37,0.0,14.75,21.18,50.46,8.6,13.35,29.36,40869.29,0.0,10.32,16.38,47.45,16.38,8.6,22.56,16972.62,0.0,14.0,21.0,45.93,6.58,13.37,25.82,27390.48,0.0
Northern Europe,2024-08-10,15.16,18.19,51.65,7.67,11.36,30.09,38441.91,0.0,19.29,20.26,55.38,2.82,12.92,33.45,45405.38,0.0,12.49,14.71,50.93,12.93,7.65,25.78,22622.56,0.0,15.51,19.54,55.78,7.57,12.42,33.6,45485.12,0.0
Northern Europe,2024-08-11,15.64,18.0,51.68,3.81,9.94,28.97,36242.37,0.0,18.83,19.48,53.89,1.66,12.03,31.45,36494.22,0.0,13.77,14.28,48.47,6.07,6.78,24.98,25138.55,0.0,18.07,19.54,49.1,2.27,11.46,28.82,32926.85,0.0
Northern Europe,2024-08-12,17.35,18.72,43.96,2.4,9.67,23.13,22485.96,0.0,20.25,19.86,38.45,1.81,10.77,21.63,17525.93,0.0,17.41,17.21,36.17,1.37,6.52,16.59,10689.83,0.0,18.06,19.32,38.75,1.96,10.49,21.11,16422.44,0.0
Northern Europe,2024-08-13,18.23,20.88,34.59,0.7,10.84,19.88,19598.13,0.0,18.41,22.01,43.3,0.7,11.58,26.12,23985.33,0.0,17.01,19.36,37.69,1.5,8.42,17.58,11535.79,0.0,19.39,21.94,30.67,0.2,12.1,17.48,10397.59,0.0
Northern Europe,2024-08-14,16.16,21.19,35.72,0.82,12.24,18.38,12363.18,0.0,16.64,22.58,33.02,1.42,14.06,18.2,10356.8,0.0,13.24,19.25,37.5,4.04,10.64,16.92,8444.5,0.0,18.45,22.85,30.77,0.51,14.09,17.54,10138.55,0.0
Northern Europe,2024-08-15,12.38,20.28,42.65,3.7,13.31,23.84,20446.58,0.0,18.0,22.7,37.5,1.22,14.66,19.77,14342.38,0.0,8.87,16.97,46.26,8.94,10.37,21.64,15505.77,0.0,15.72,22.92,35.13,0.66,15.18,19.63,12373.08,0.0
Northern Europe,2024-08-16,12.95,18.49,45.43,4.48,11.5,25.8,25223.42,0.0,15.01,21.31,37.72,5.14,13.32,21.34,12950.12,0.0,13.55,15.55,46.73,6.1,7.27,22.44,15936.93,0.0,10.01,20.58,40.56,4.17,14.59,24.81,20567.6,0.0
Northern Europe,2024-08-17,16.43,18.27,39.45,1.04,9.38,20.42,15270.75,0.0,17.02,20.37,36.72,1.02,12.75,18.34,8163.56,0.0,13.58,15.19,43.52,2.53,6.26,20.66,13722.57,0.0,17.84,19.95,35.92,0.59,12.02,17.55,8377.54,0.0
Northern Europe,2024-08-18,15.18,18.31,37.35,1.4,8.97,19.79,13312.37,0.0,16.23,20.54,33.33,0.53,11.72,17.96,8328.3,0.0,11.84,14.64,42.85,5.64,5.71,19.59,12007.34,0.0,16.55,20.05,32.73,0.16,10.81,17.5,8421.92,0.0
Northern Europe,2024-08-19,15.41,17.68,45.86,3.66,9.35,24.73,24287.54,0.0,14.81,20.16,38.23,2.5,12.6,19.84,15050.88,0.0,13.48,14.52,42.15,3.96,5.54,21.04,12622.05,0.0,17.81,19.5,40.57,1.22,11.5,22.09,14651.61,0.0
Northern Europe,2024-08-20,14.53,18.88,47.95,2.38,9.21,26.74,29988.34,0.0,17.94,21.16,40.58,0.51,11.47,24.12,21156.59,0.0,9.15,15.75,51.25,7.49,7.09,26.43,26299.48,0.0,17.59,20.58,38.9,0.03,11.01,21.93,16895.51,0.0
Northern Europe,2024-08-21,11.86,18.41,49.05,4.23,10.1,27.54,31906.97,0.0,13.85,19.87,49.79,8.46,11.97,29.04,31630.34,0.0,11.17,15.46,43.04,5.84,7.83,19.06,12070.89,0.0,13.63,20.06,44.39,4.06,11.72,26.46,23108.03,0.0
Northern Europe,2024-08-22,9.31,17.97,49.3,5.62,10.65,27.84,33534.0,0.0,9.38,18.72,52.03,4.82,11.74,30.12,37345.53,0.0,6.94,14.7,50.18,9.33,7.22,24.27,20887.2,0.0,10.03,19.29,42.74,2.64,12.17,26.53,23985.31,0.0
Northern Europe,2024-08-23,8.98,17.46,56.44,6.05,10.32,30.65,48089.52,0.0,9.68,19.2,70.07,6.44,11.13,37.33,77211.33,0.0,5.81,13.47,47.89,10.68,7.18,21.92,17475.55,0.0,8.44,19.36,54.82,6.0,12.39,31.72,50362.78,0.0
Northern Europe,2024-08-24,13.72,17.82,58.73,5.78,8.96,32.02,43013.11,0.0,13.9,20.73,48.73,4.02,11.34,28.43,29037.61,0.0,9.96,14.29,57.43,10.68,5.26,27.44,27583.77,0.0,14.63,20.16,59.91,2.71,11.06,34.42,52242.79,0.0
Northern Europe,2024-08-25,11.65,18.12,57.26,8.8,8.98,33.04,48537.12,0.0,16.67,21.1,54.98,2.97,11.47,32.39,41184.13,0.0,10.47,13.52,51.37,9.42,5.31,24.77,21693.34,0.0,13.99,20.76,57.12,5.89,11.13,34.29,49214.77,0.0
Northern Europe,2024-08-26,13.11,16.98,59.78,4.39,8.38,33.13,48061.09,0.0,15.05,19.53,46.93,2.18,11.68,27.48,28021.92,0.0,11.38,13.46,58.83,8.24,4.49,28.27,30956.87,0.0,16.09,19.22,55.32,0.57,10.29,33.17,46051.89,0.0
Northern Europe,2024-08-27,14.45,17.62,51.05,2.86,8.66,28.33,36311.14,0.0,16.82,20.79,42.24,1.59,12.36,23.89,20913.55,0.0,10.36,13.64,51.5,4.56,4.09,25.08,27308.23,0.0,15.32,19.48,44.79,0.95,11.35,26.48,23624.47,0.0
Northern Europe,2024-08-28,12.28,19.09,40.78,1.84,10.12,25.12,22017.79,0.0,18.03,22.28,35.09,0.14,12.34,23.03,16310.91,0.0,9.7,17.13,41.21,3.85,7.74,21.38,13853.25,0.0,14.91,21.18,41.87,0.26,11.87,26.01,22217.62,0.0
Northern Europe,2024-08-29,14.79,20.82,39.89,1.79,11.16,23.33,17868.85,0.0,17.21,23.69,32.81,0.21,13.57,21.66,13897.09,0.0,10.19,17.82,44.44,5.52,8.16,21.64,15229.86,0.0,16.57,22.74,36.1,0.26,13.21,22.84,16843.96,0.0
Northern Europe,2024-08-30,12.72,18.74,39.86,5.12,10.55,22.26,16022.27,0.0,16.68,21.49,34.37,0.34,12.22,20.1,11088.12,0.0,11.12,14.81,40.18,5.03,7.16,18.75,10072.96,0.0,14.51,20.99,38.82,3.94,12.67,23.78,17718.7,0.0
Northern Europe,2024-08-31,12.66,17.06,41.18,3.1,9.05,22.66,16889.81,0.0,16.06,19.74,34.33,2.57,10.2,19.27,9966.68,0.0,12.31,14.11,36.33,1.53,5.5,17.74,10428.51,0.0,12.53,18.89,41.01,4.67,10.98,22.57,16199.18,0.0
Northern Europe,2024-09-01,11.33,16.9,39.32,2.28,8.51,21.2,16508.54,0.0,13.96,19.13,31.39,0.76,9.83,18.26,9012.43,0.0,14.07,15.86,28.93,0.34,5.59,13.52,6110.63,0.0,11.59,17.45,36.65,3.03,9.36,20.65,15940.04,0.0
Northern Europe,2024-09-02,11.75,16.86,37.39,3.17,9.28,20.49,13524.13,0.0,14.28,20.07,34.01,1.99,10.59,20.04,11343.16,0.0,10.74,15.47,32.11,2.21,6.74,14.06,5834.41,0.0,11.6,18.26,33.86,2.74,10.36,18.43,9313.58,0.0
Northern Europe,2024-09-03,10.08,17.92,39.99,2.86,10.62,23.25,19703.96,0.0,13.67,22.73,34.68,1.92,13.49,20.88,15080.62,0.0,6.32,15.11,46.49,7.74,8.06,23.13,19572.44,0.0,12.74,20.68,36.67,1.79,12.59,21.93,17295.54,0.0
Northern Europe,2024-09-04,12.46,20.39,35.57,1.96,11.51,20.83,14838.95,0.0,14.26,23.77,33.25,2.08,15.41,19.06,12048.63,0.0,8.41,17.99,34.68,7.26,10.52,17.87,10020.82,0.0,14.41,23.8,33.16,1.04,14.29,20.22,13011.82,0.0
Northern Europe,2024-09-05,13.94,22.24,33.49,0.5,13.11,21.88,20564.25,0.0,15.99,23.91,42.56,0.21,15.04,29.97,36991.72,0.0,13.28,21.2,28.97,0.82,11.84,14.28,5555.82,0.0,15.07,24.15,30.96,0.08,15.19,21.64,19607.74,0.0
Northern Europe,2024-09-06,14.43,22.38,33.74,0.03,13.26,21.65,21001.16,0.0,16.68,23.4,42.36,0.01,14.57,29.17,33502.98,0.0,14.65,21.0,27.36,0.05,10.78,13.54,5290.61,0.0,15.64,23.25,33.33,0.0,14.6,22.28,19865.1,0.0
Northern Europe,2024-09-07,14.17,21.77,31.18,0.31,13.05,20.31,14871.95,0.0,15.66,23.9,32.44,0.03,14.74,22.55,14357.92,0.0,13.93,19.89,28.79,0.25,10.53,13.62,5628.87,0.0,14.8,22.86,32.73,0.03,14.05,21.74,15187.97,0.0
Northern Europe,2024-09-08,12.24,21.31,39.15,1.55,12.31,22.82,17302.67,0.0,14.43,23.78,37.73,0.12,14.52,24.74,17661.15,0.0,10.44,19.43,39.83,6.26,10.04,18.78,10400.51,0.0,14.04,23.37,35.89,0.09,14.82,23.19,16324.92,0.0
Northern Europe,2024-09-09,10.38,19.77,48.1,5.98,11.38,28.76,30068.22,0.0,10.68,20.27,47.91,6.24,11.45,27.35,27124.91,0.0,7.51,17.28,45.06,13.34,9.08,23.98,21079.55,0.0,10.85,21.6,46.27,7.03,13.42,28.48,30199.97,0.0
Northern Europe,2024-09-10,7.84,17.02,58.57,8.23,9.05,35.4,56724.67,0.0,9.11,17.84,57.22,5.7,9.64,35.87,54894.84,0.0,6.72,13.6,56.8,12.89,5.33,27.4,30251.29,0.0,10.85,19.38,57.7,4.79,11.03,36.75,62061.73,0.0
Northern Europe,2024-09-11,8.77,14.95,51.0,6.15,7.47,29.68,35380.76,0.0,11.65,15.67,44.65,4.16,8.14,24.95,21221.21,0.0,7.05,11.34,56.2,10.16,3.52,29.37,34710.79,0.0,7.32,16.29,46.58,6.78,9.43,26.02,24751.63,0.0
Northern Europe,2024-09-12,10.68,14.35,47.14,3.28,6.42,25.37,23901.36,0.0,12.36,16.09,34.05,3.37,8.08,18.55,9701.46,0.0,8.79,11.14,48.1,7.61,3.07,23.5,21061.38,0.0,11.0,16.35,40.28,1.72,8.64,22.36,16469.38,0.0
Northern Europe,2024-09-13,8.59,14.27,32.26,1.86,6.31,18.0,14871.68,0.0,10.39,16.46,36.48,4.86,8.61,19.78,11049.45,0.0,10.02,10.86,29.73,1.58,2.38,15.09,9881.03,0.0,9.09,16.49,30.37,4.3,9.54,16.75,8005.03,0.0
Northern Europe,2024-09-14,9.57,14.48,36.32,2.72,6.07,21.96,22564.15,0.0,11.46,17.48,38.76,1.83,9.43,23.8,18761.8,0.0,11.14,11.56,29.87,0.75,1.13,15.01,6847.28,0.0,10.68,16.56,36.04,4.05,9.06,21.15,13410.91,0.0
Northern Europe,2024-09-15,10.55,15.28,31.49,2.01,5.44,18.09,10043.19,0.0,9.93,17.98,29.07,0.96,8.72,18.28,9468.63,0.0,7.92,13.05,31.14,2.42,2.51,16.15,6584.27,0.0,11.11,16.17,29.91,1.88,7.67,16.75,7456.49,0.0
Northern Europe,2024-09-16,10.31,16.33,28.46,0.94,5.77,16.3,7313.5,0.0,12.61,19.72,26.8,0.27,10.2,16.69,7126.7,0.0,8.86,13.62,27.39,2.42,4.45,13.08,4475.31,0.0,11.19,17.12,24.92,0.49,6.79,14.0,4985.1,0.0
Northern Europe,2024-09-17,10.1,16.4,28.53,1.0,8.09,16.54,9778.64,0.0,13.47,19.72,23.14,0.06,10.22,15.33,5249.74,0.0,8.98,14.17,27.23,0.52,4.76,13.27,6589.59,0.0,9.92,17.87,24.42,0.96,9.85,14.33,4380.86,0.0
Northern Europe,2024-09-18,10.65,17.47,31.78,0.47,7.97,19.2,14697.47,0.0,13.7,19.89,24.01,0.0,9.92,14.87,5021.19,0.0,10.12,16.84,28.96,0.45,5.91,14.65,10101.09,0.0,11.34,18.17,26.28,0.02,9.53,14.98,7167.24,0.0
Northern Europe,2024-09-19,11.78,18.94,30.7,0.34,8.75,19.43,17261.03,0.0,13.95,20.05,26.19,0.0,10.66,17.06,8125.47,0.0,10.78,17.65,29.56,0.44,6.9,15.13,12715.62,0.0,12.51,19.15,26.12,0.0,9.34,16.6,9050.99,0.0
Northern Europe,2024-09-20,11.54,16.9,30.58,0.14,7.63,18.83,14085.95,0.0,13.64,20.02,28.73,0.0,10.99,18.99,9865.81,0.0,10.29,14.84,27.71,0.32,4.93,13.78,6937.72,0.0,12.28,19.12,28.07,0.0,9.77,19.0,10005.11,0.0
Northern Europe,2024-09-21,10.23,14.02,36.71,0.32,5.73,20.52,14477.39,0.0,12.47,19.19,30.06,0.51,10.16,19.99,10771.37,0.0,9.45,12.56,31.91,0.46,3.25,14.88,7668.96,0.0,11.18,15.72,35.44,0.09,6.7,20.65,13638.46,0.0
Northern Europe,2024-09-22,7.74,12.93,27.75,0.56,4.59,15.4,5952.36,0.0,11.48,17.85,26.81,0.16,9.26,17.78,8031.0,0.0,7.92,11.22,23.48,0.38,2.69,10.39,2217.93,0.0,8.99,14.59,28.95,0.37,6.17,16.58,6424.83,0.0
Northern Europe,2024-09-23,6.04,13.33,30.4,3.31,6.06,17.53,7787.14,0.0,10.69,18.73,28.47,0.31,9.03,18.77,8098.0,0.0,6.06,10.2,28.01,3.03,2.55,12.58,3705.48,0.0,7.96,15.68,31.94,1.53,7.46,19.09,8832.67,0.0
Northern Europe,2024-09-24,6.06,14.12,35.86,5.2,7.37,20.39,13831.74,0.0,9.16,18.16,34.9,2.7,10.83,21.77,12541.32,0.0,4.52,10.06,29.59,8.22,4.04,14.07,6184.96,0.0,7.14,17.22,36.35,3.41,9.45,22.32,14144.92,0.0
Northern Europe,2024-09-25,5.5,13.61,52.08,9.37,6.69,28.35,35458.12,0.0,8.29,16.0,54.07,3.84,9.03,31.99,42349.81,0.0,4.49,9.16,39.97,12.25,1.87,18.8,13373.01,0.01,7.26,16.4,57.13,4.75,8.83,33.93,51470.81,0.0
Northern Europe,2024-09-26,6.28,12.38,51.36,5.75,4.17,27.74,35468.61,0.0,5.28,15.85,52.34,11.52,7.89,28.81,33090.72,0.0,7.55,8.54,35.49,3.05,0.06,16.48,10683.91,0.01,5.92,14.66,54.74,8.19,7.17,29.69,39749.23,0.0
Northern Europe,2024-09-27,5.38,10.65,46.21,6.95,2.51,26.21,30271.8,0.0,6.56,14.52,55.18,9.45,7.4,32.79,51787.28,0.0,7.17,7.21,33.69,2.17,-1.8,16.19,9809.82,0.01,4.35,13.53,54.15,13.09,6.13,31.32,44705.47,0.0
Northern Europe,2024-09-28,8.25,9.62,42.51,2.84,0.53,24.83,25718.85,0.0,9.41,13.12,53.54,3.02,4.67,32.09,42651.1,0.0,7.38,5.49,41.07,3.25,-3.75,20.94,15129.49,0.02,8.11,11.71,49.24,2.44,3.31,25.9,30830.87,0.0
Northern Europe,2024-09-29,7.97,9.78,48.31,3.1,0.03,27.49,29314.28,0.0,8.59,13.0,46.42,3.56,3.82,27.54,36642.6,0.0,6.63,5.46,39.4,2.04,-3.92,20.61,13740.11,0.02,9.25,11.04,42.78,1.26,1.38,25.26,21890.06,0.0
Northern Europe,2024-09-30,8.59,10.56,40.61,1.0,0.13,25.28,27289.6,0.0,10.26,12.93,45.23,0.42,3.32,27.85,33294.63,0.0,6.6,7.46,35.92,0.89,-2.76,18.82,13574.23,0.02,9.31,11.58,38.02,0.23,1.07,23.05,19727.38,0.0
Northern Europe,2024-10-01,7.15,11.52,43.33,1.15,1.75,25.76,36013.87,0.0,6.35,12.05,50.67,1.37,3.69,34.01,55189.96,0.0,7.12,8.35,36.54,1.31,-0.95,17.51,13866.43,0.02,8.12,11.94,41.71,0.27,1.93,26.25,32807.43,0.0
Northern Europe,2024-10-02,7.47,10.66,30.0,0.65,0.83,16.88,11372.53,0.0,7.74,12.15,38.66,1.39,3.87,24.58,21661.68,0.0,7.15,7.95,23.28,0.72,-2.44,10.67,2711.58,0.02,6.56,10.88,34.86,0.88,2.01,21.5,16327.13,0.0
Northern Europe,2024-10-03,7.42,10.94,32.68,0.83,1.09,19.72,14149.49,0.0,8.33,12.58,33.82,1.34,4.03,22.19,15544.1,0.0,6.47,8.01,24.9,1.6,-1.38,13.07,4870.6,0.02,8.51,11.5,32.53,0.34,1.97,19.6,11652.08,0.0
Northern Europe,2024-10-04,6.7,10.79,34.32,1.32,1.54,20.7,16071.18,0.0,7.89,12.87,30.37,1.05,3.2,18.67,15306.27,0.0,6.59,7.61,28.53,1.4,-2.03,14.82,8001.69,0.02,8.36,11.71,27.58,0.1,1.13,16.06,7363.71,0.0
Northern Europe,2024-10-05,6.05,10.26,33.29,3.75,1.35,19.57,18433.49,0.0,8.01,13.22,29.56,1.73,2.94,18.16,18918.74,0.0,4.42,6.94,32.3,2.73,-1.61,15.6,7653.83,0.02,7.66,11.24,27.14,0.18,2.16,15.62,6998.33,0.0
Northern Europe,2024-10-06,4.86,9.73,37.35,4.39,1.75,21.99,16590.18,0.0,8.65,13.24,37.18,0.9,3.55,21.52,14134.57,0.0,3.82,6.45,32.27,3.74,-0.8,16.59,8436.34,0.02,6.12,11.64,38.11,1.8,2.27,22.43,15730.62,0.0
Northern Europe,2024-10-07,4.39,8.46,38.49,2.27,0.78,22.39,19118.23,0.0,5.66,12.92,37.9,2.52,4.51,24.19,21966.68,0.0,3.75,5.35,33.04,3.4,-1.73,16.24,8217.65,0.02,4.84,10.57,38.26,1.12,2.01,22.95,20186.68,0.0
Northern Europe,2024-10-08,3.11,9.57,39.73,4.59,2.03,25.07,21579.16,0.0,4.92,13.95,36.85,3.45,6.21,23.1,16759.78,0.0,2.71,7.02,36.24,7.95,-0.82,20.66,13251.86,0.03,2.97,10.47,39.43,2.99,3.01,24.94,21232.22,0.0
Northern Europe,2024-10-09,3.1,10.01,47.68,10.46,3.22,29.51,38434.19,0.0,5.29,14.01,45.84,5.34,6.94,28.75,32932.67,0.0,2.42,7.94,42.48,10.64,1.24,22.95,20516.0,0.04,2.99,10.96,49.51,12.26,4.23,29.1,41264.09,0.0
Northern Europe,2024-10-10,3.22,10.19,52.28,12.12,0.57,28.11,40527.2,0.01,4.7,13.22,55.11,4.99,4.76,30.92,44748.96,0.0,2.44,6.87,41.62,9.26,-2.67,19.71,16150.92,0.05,2.16,11.89,56.32,16.65,2.42,31.04,44695.07,0.0
Northern Europe,2024-10-11,5.46,9.55,51.8,6.56,-0.35,29.31,40326.08,0.01,6.33,12.37,47.99,2.04,3.26,30.27,39221.17,0.0,4.68,4.84,43.65,7.41,-4.83,21.48,17136.58,0.07,5.01,11.55,56.25,3.79,2.12,33.59,52800.12,0.0
Northern Europe,2024-10-12,5.81,8.33,43.69,2.93,-1.32,26.63,31202.37,0.01,7.44,11.72,44.98,0.62,3.02,26.85,26618.71,0.0,4.09,4.06,42.24,4.16,-5.51,23.03,19732.32,0.07,6.63,10.19,43.03,0.69,1.53,25.64,23959.38,0.0
Northern Europe,2024-10-13,3.36,8.64,41.59,3.59,0.18,24.65,25290.53,0.01,5.68,11.0,44.89,5.06,2.24,25.53,26469.12,0.0,2.85,5.58,37.48,4.89,-2.73,19.56,13051.25,0.08,3.86,9.79,40.68,2.7,2.19,23.57,20422.14,0.0
Northern Europe,2024-10-14,4.28,8.05,32.66,1.4,0.46,17.39,10666.57,0.0,6.35,10.82,36.87,1.04,3.5,21.6,15782.88,0.0,3.62,4.13,28.81,1.41,-3.52,13.85,5442.38,0.08,4.17,9.12,29.19,1.29,2.16,16.76,8707.49,0.0
Northern Europe,2024-10-15,5.27,8.39,35.34,2.09,-0.84,22.36,19802.99,0.0,6.92,11.44,33.17,2.59,2.76,20.75,15393.18,0.0,4.26,5.07,29.91,1.19,-4.53,16.76,8494.02,0.07,5.99,8.51,34.85,0.51,-0.18,20.87,13617.13,0.0
Northern Europe,2024-10-16,4.81,9.89,40.93,1.05,-0.07,27.73,36293.94,0.0,7.21,11.8,44.78,0.56,2.25,30.28,40929.66,0.0,3.84,6.76,39.59,1.64,-3.33,22.22,21261.18,0.07,5.55,9.67,41.59,0.22,-0.11,28.23,33206.65,0.0
Northern Europe,2024-10-17,4.98,10.75,45.98,0.98,1.41,31.11,43929.82,0.0,7.15,12.81,42.8,0.81,2.95,30.4,35970.57,0.0,2.95,7.68,41.22,2.38,-1.03,24.87,25233.0,0.06,6.15,11.35,47.77,0.19,1.99,33.75,50470.16,0.0
Northern Europe,2024-10-18,3.34,11.75,43.79,2.16,4.21,27.23,38436.22,0.0,4.7,13.78,35.82,1.27,6.05,24.3,24981.55,0.0,3.5,9.51,34.91,1.86,1.5,19.13,14229.71,0.05,3.9,11.9,39.31,0.56,4.57,27.45,29193.53,0.0
Northern Europe,2024-10-19,3.87,11.85,37.07,1.77,4.82,24.4,21445.17,0.0,6.01,12.87,34.14,4.11,5.43,24.57,18297.41,0.0,2.47,9.69,31.83,3.68,2.15,19.26,10066.26,0.04,4.8,12.25,35.21,1.13,5.46,25.73,20452.92,0.0
Northern Europe,2024-10-20,2.97,11.75,52.88,4.75,4.8,33.55,69408.36,0.0,5.42,13.38,53.93,2.95,5.61,35.47,65242.72,0.0,2.34,9.22,51.01,8.92,2.26,24.17,23212.96,0.03,3.97,12.55,44.03,1.12,5.61,30.96,37491.43,0.0
Northern Europe,2024-10-21,3.43,12.44,61.83,4.54,5.06,40.02,83086.61,0.0,5.04,13.84,55.18,1.33,5.9,38.16,65753.88,0.0,2.56,9.37,65.92,11.93,1.15,35.81,58067.5,0.03,3.52,13.2,58.22,2.16,6.02,40.14,77661.63,0.0
Northern Europe,2024-10-22,4.38,11.06,48.77,3.32,3.13,30.65,43048.26,0.0,5.17,13.38,43.48,3.18,6.95,26.46,24555.54,0.0,3.01,7.56,51.96,7.23,-0.73,29.01,32134.05,0.03,4.48,11.92,48.54,1.94,4.88,31.29,39490.4,0.0
Northern Europe,2024-10-23,4.15,10.3,55.26,2.84,2.13,34.81,56689.66,0.0,6.19,12.84,50.67,0.28,5.28,32.05,39279.64,0.0,2.72,7.12,56.4,8.14,-1.74,31.7,44328.63,0.04,5.13,11.17,52.23,0.6,3.34,34.5,49044.89,0.0
Northern Europe,2024-10-24,3.5,11.53,47.53,2.91,3.37,28.76,38850.57,0.0,4.86,12.96,42.98,0.93,5.12,30.14,34633.54,0.0,2.52,8.74,45.57,1.52,1.02,24.83,23294.44,0.04,4.47,11.64,42.36,0.1,3.93,27.2,26372.51,0.0
Northern Europe,2024-10-25,3.13,10.0,40.76,1.82,2.72,24.28,28182.41,0.0,4.0,12.43,34.83,0.75,5.32,23.48,17577.8,0.0,2.43,7.68,37.67,1.33,-0.68,19.43,16180.13,0.03,3.52,10.64,37.79,0.16,3.84,24.1,18309.3,0.0
Northern Europe,2024-10-26,3.41,9.17,35.48,1.41,1.5,20.48,19550.72,0.0,3.67,12.24,31.16,0.76,5.41,18.67,10116.23,0.0,2.88,6.43,40.33,3.44,-1.42,18.68,13145.35,0.03,3.17,10.31,29.82,0.28,3.57,16.15,7865.77,0.0
Northern Europe,2024-10-27,1.61,9.97,48.71,7.28,0.54,31.22,40174.36,0.0,2.88,12.2,40.88,4.05,4.07,25.24,23778.92,0.0,1.83,6.48,47.36,12.02,-2.21,27.35,28154.17,0.04,1.55,10.73,46.15,4.42,2.47,29.75,35853.89,0.0
Northern Europe,2024-10-28,2.65,8.71,45.26,3.16,0.38,28.71,31977.49,0.0,2.68,11.81,39.74,2.77,4.89,26.7,23029.79,0.0,2.26,4.89,44.38,3.53,-3.19,23.21,20166.41,0.05,2.88,9.79,43.94,3.38,1.38,29.51,31653.3,0.0
