,country,year,month,total_generation_cv_mean_extreme,traiding_share_mean_extreme,renew_share_mean_extreme,solar_share_mean_extreme,wind_share_mean_extreme,water_share_mean_extreme,days_extreme,total_generation_cv_mean_normal,traiding_share_mean_normal,renew_share_mean_normal,solar_share_mean_normal,wind_share_mean_normal,water_share_mean_normal,days_normal,event_type,total_generation_cv_mean_delta,traiding_share_delta,renew_share,solar_share,wind_share,water_share
58,FI,2024,4,8.149976966456661,7.461084589437442,63.03930968360498,7.238734419942474,44.72674976030681,0.0,7,7.26973237989281,8.757385877654137,63.039309683604976,7.238734419942474,44.72674976030681,0.0,23,low_soil,0.8802445865638511,-1.2963012882166955,63.03930968360498,7.238734419942474,44.72674976030681,0.0
59,FI,2024,11,7.503686171682129,5.69288297042536,63.03930968360498,7.238734419942474,44.72674976030681,0.0,15,8.074244631925625,5.776628419341969,63.03930968360498,7.238734419942474,44.72674976030681,0.0,15,low_soil,-0.5705584602434959,-0.08374544891660918,63.03930968360498,7.238734419942474,44.72674976030681,0.0
60,PL,2019,1,9.2137689788776,3.8315859844620923,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,14,8.26743214045396,4.679806536176778,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,17,low_soil,0.9463368384236386,-0.8482205517146855,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062
61,PL,2019,2,7.020850423914155,4.539118306305484,29.450800915331815,7.94050343249428,15.034324942791761,4.462242562929062,10,8.717876375335994,4.282829466305503,29.450800915331815,7.94050343249428,15.034324942791763,4.462242562929062,18,low_soil,-1.697025951421839,0.2562888399999812,29.450800915331815,7.94050343249428,15.034324942791761,4.462242562929062
62,PL,2019,3,8.523149900618524,4.212227591392115,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,7,7.678535107227848,4.137364986507611,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,24,low_soil,0.8446147933906758,0.0748626048845038,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062
63,PL,2019,4,8.66664756871413,3.619845431141567,29.45080091533181,7.940503432494281,15.034324942791763,4.462242562929062,11,8.190976150012428,3.8783105954808983,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,19,low_soil,0.47567141870170104,-0.2584651643393312,29.45080091533181,7.940503432494281,15.034324942791763,4.462242562929062
64,PL,2019,7,9.946025795959732,4.477027492361254,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,7,10.108322746152039,3.984514112456829,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,24,low_soil,-0.1622969501923066,0.49251337990442456,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062
65,PL,2019,8,10.399171939737032,3.1441343149981975,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,17,10.173298061155778,2.642066312416497,29.450800915331815,7.940503432494281,15.034324942791764,4.462242562929062,14,low_soil,0.22587387858125396,0.5020680025817006,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062
66,PL,2019,9,9.90040121284624,4.717765878421245,29.450800915331815,7.94050343249428,15.034324942791763,4.462242562929062,9,10.248358992356167,3.482066820050557,29.450800915331815,7.940503432494281,15.034324942791763,4.462242562929062,21,low_soil,-0.347957779509926,1.2356990583706882,29.450800915331815,7.94050343249428,15.034324942791763,4.462242562929062
67,PL,2020,1,7.728527581210633,5.856036532152819,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,5,9.972536589941116,3.53784900361655,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,26,low_soil,-2.244009008730483,2.318187528536269,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674
