,country,year,month,total_generation_cv_mean_extreme,wind_generation_cv_mean_extreme,solar_generation_cv_mean_extreme,water_generation_cv_mean_extreme,traiding_share_mean_extreme,renew_share_mean_extreme,solar_share_mean_extreme,wind_share_mean_extreme,water_share_mean_extreme,days_extreme,total_generation_cv_mean_normal,wind_generation_cv_mean_normal,solar_generation_cv_mean_normal,water_generation_cv_mean_normal,traiding_share_mean_normal,renew_share_mean_normal,solar_share_mean_normal,wind_share_mean_normal,water_share_mean_normal,days_normal,event_type,solar_generation_cv_mean_delta,wind_generation_cv_mean_delta,water_generation_cv_mean_delta,total_generation_cv_mean_delta,traiding_share_delta,renew_share,solar_share,wind_share,water_share
74,PL,2022,6,9.737707301246544,4.1727067599402865,11.677405296021412,1.6777398509324624,3.9445762681238006,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534,13,9.268817289500591,3.0094109216572216,10.944891685293483,1.5530684466759501,3.7580454827628715,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,17,low_soil,0.7325136107279295,1.163295838283065,0.12467140425651224,0.46889001174595357,0.18653078536092904,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534
75,PL,2022,12,10.301208043191114,2.011464651743323,1.154603480379471,0.8560012683711247,1.8544443098232528,44.77537437603994,24.30948419301165,15.940099833610649,3.4276206322795337,5,10.049708725567244,3.115533750024668,1.983741016799975,1.3186093000946693,2.5463802944588654,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534,26,low_soil,-0.829137536420504,-1.1040690982813448,-0.4626080317235446,0.25149931762386935,-0.6919359846356126,44.77537437603994,24.30948419301165,15.940099833610649,3.4276206322795337
76,PL,2023,7,17.072360352811668,5.282752572262465,17.17063988026318,1.8905796382790512,6.467652334666515,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,5,16.364157637280066,4.245726222988612,17.838581519697165,2.170934173685226,5.653386141225605,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,26,low_soil,-0.6679416394339839,1.0370263492738534,-0.28035453540617494,0.708202715531602,0.8142661934409103,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903
77,PL,2023,10,12.433518825641489,6.912708596160446,10.996382605523687,1.613981856887124,4.383859653957504,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,18,11.215865035358702,4.538313703443662,5.805144520495156,1.5371862239330716,3.9549694437140124,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,13,low_soil,5.191238085028531,2.3743948927167837,0.07679563295405245,1.217653790282787,0.42889021024349194,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903
78,PL,2024,5,17.106698289115506,3.629553554085182,23.508693104504154,1.5972925003648188,6.687395190514616,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,5,15.282440015248708,4.911215179704774,22.206836042675533,1.7705573515653437,5.263475295582672,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,26,low_soil,1.3018570618286205,-1.2816616256195918,-0.17326485120052482,1.824258273866798,1.4239198949319443,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494
79,PL,2024,6,15.833883068544663,5.284360369178394,20.72350340554522,1.030416184388417,8.490090735148296,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,3,16.247627136451097,3.826806052439904,19.682896471692356,1.380219180769072,6.439809435119339,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,27,low_soil,1.0406069338528638,1.4575543167384901,-0.34980299638065504,-0.4137440679064337,2.0502813000289573,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494
80,PL,2024,7,17.399767817028817,3.4569734860590153,22.579501412635047,1.4000914570064087,7.7330125617584216,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,5,16.328601674008457,4.001304975499284,20.397807558446445,1.3313960722427551,7.024298050294099,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,26,low_soil,2.1816938541886017,-0.5443314894402689,0.06869538476365356,1.0711661430203598,0.708714511464323,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494
81,PL,2024,9,13.802473508456885,6.7596385842189965,20.474554010627173,1.3431510419688872,6.590914064395726,50.75115275918489,30.834448906738064,15.915513907481776,2.9599881005503494,9,14.358240835028798,5.294976412620727,16.19292457636982,1.1258155337030877,6.92398150316269,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,21,low_soil,4.281629434257354,1.4646621715982695,0.2173355082657995,-0.5557673265719139,-0.3330674387669639,50.75115275918489,30.834448906738064,15.915513907481776,2.9599881005503494
82,PL,2024,11,10.720518527066002,3.1103894674477983,6.010979971440673,1.0070052802416183,4.7666592223203805,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,17,9.942139790698715,4.696385251554351,3.9648435284040535,0.9932232189957849,4.304987254214582,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,13,low_soil,2.046136443036619,-1.5859957841065526,0.013782061245833366,0.7783787363672872,0.46167196810579814,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494
83,PL,2024,12,10.473393529318793,4.729847968731397,3.1881172490057197,1.1023903929897996,3.5011029105641747,50.75115275918489,30.83444890673806,15.915513907481776,2.95998810055035,14,9.294513745747892,3.72717930957276,3.8203539898468697,1.1415985048527593,4.0068050227211955,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,17,low_soil,-0.63223674084115,1.002668659158637,-0.039208111862959694,1.1788797835709008,-0.5057021121570209,50.75115275918489,30.83444890673806,15.915513907481776,2.95998810055035
